id,brand,name,variant,price,category_path,category_name,image_url
6987b350d791870eae4a2491,Hacendado,Merluza congelada rodajas del cabo,Paquete 600 g,5.95,Congelados > Pescados y Mariscos > Merluza,Merluza,https://a0.soysuper.com/1c8acbab7079f4caa4c75f8bbdfd6fe9.110.110.0.min.wmark.f635e4a7.jpg
69f9ca52e93cdf7d5608b09f,Hacendado,Queso semicurado de oveja cortado en cuñitas,280 g aprox,4.56,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",https://a1.soysuper.com/73280b9ff87bf26a9e4ca7d263d8703e.110.110.0.min.wmark.c941ea9d.jpg
6a0b98ba2508c13f9f23f3c9,Hacendado,Aceitunas verdes Gazpacha partidas,Tarro 430 g escurrido,2.2,Aperitivos > Aceitunas > Verdes,Verdes,https://a2.soysuper.com/36681f5fcedbf1028c68ac97202d15ae.110.110.0.min.wmark.03b74c21.jpg
69fd7ce5a445080c8d66103b,Hacendado,Queso viejo intenso mezcla cortado en cuñitas,300 g aprox,5.15,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",https://a2.soysuper.com/ae65f95060b28e06db8291e2c3308448.110.110.0.min.wmark.dd2061fe.jpg
6796d6c3a445082cb00abcdb,Hacendado,Leche condensada desnatada,Bote plastico 450 g,2.43,Lácteos y Huevos > Leche > Deshidratada,Deshidratada,https://a1.soysuper.com/df09ea008a7b430d633fb57f5b770d26.110.110.0.min.wmark.f082b232.jpg
66fd416e722d6a78db028b30,Hacendado,Chocolate negro con almendra 0% azucares añadidos (72% cacao),Tableta 150 g,3,Chocolates y Dulces > Chocolates > Tabletas,Tabletas,https://a2.soysuper.com/18a8d9ea1847707e2f9a1ae6902b3c98.110.110.0.min.wmark.04389106.jpg
67890d0b53c97b33d87f4ba1,Hacendado,Sirope chocolate avellana,Botella 300 g,2.5,"Panadería, Pastelería y Repostería > Azúcar y Edulcorantes > Sirope",Sirope,https://a1.soysuper.com/f1e0d88cbc62bf6f17870916d15f7354.110.110.0.min.wmark.69b324b5.jpg
69f8f8fe2508c105ee671cc8,Hacendado,Lima limon con gas,Botella 2 l,0.95,Bebidas > Refresco > Lima-Limón,Lima-Limón,https://a0.soysuper.com/0a7d897a9188d9ca96377dc269174bc0.110.110.0.min.wmark.4fc93073.jpg
69ff4db90932f76daf31388f,Hacendado,Barrita cereales sabor mandarina *****novedad*****,Caja 6 u x 20 g,1.65,Cereales y Galletas > Cereales > Barritas,Barritas,https://a1.soysuper.com/7a1c0aa7dffe6674b6b7cdcfdbb016ee.110.110.0.min.wmark.3e64588c.jpg
692e9a3053c97b01481455a8,Hacendado,Torrezno prefrito *****novedad*****,Unidad 300 gr,5.25,Aperitivos > Snacks > Cortezas y Torreznos,Cortezas y Torreznos,
6a01c7f9722d6a437e17262d,Hacendado,Longaniza pavo pieza,U 210 g,3.95,Frescos y Charcutería > Charcutería > Fuet - longaniza,Fuet - longaniza,https://a1.soysuper.com/a838341e084f0fcc98f9272fa299ee65.110.110.0.min.wmark.5f909089.jpg
68d4047a8ca63c13475c67b1,Hacendado,Comida preparada burger calabaza,Bandeja 2 u,2,Frescos y Charcutería > Platos Preparados > Refrigerados,Refrigerados,https://a1.soysuper.com/28707079cac8d00990fba5be53579de3.110.110.0.min.wmark.1256a55b.jpg
6880a03dd79187185e57088d,Hacendado,Aperitivo morro (torreznos),Paquete 100 g,1.4,Aperitivos > Snacks > Cortezas y Torreznos,Cortezas y Torreznos,https://a0.soysuper.com/0b40321b6ec599dd08ae0181854dfb14.110.110.0.min.wmark.012d55ad.jpg
661e42bf2508c11af8244579,Hacendado,Queso viejo oveja cuñitas,Unidad 320 gr,5.6,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",
6a0cb6851452a075631e98b2,Hacendado,Leche desnatada + proteinas *****novedad*****,6 x 200 ml,2.1,Lácteos y Huevos > Leche > Desnatada,Desnatada,https://a1.soysuper.com/51f456468a62f40131cc7ff2b2498c40.110.110.0.min.wmark.ab06472c.jpg
66d6c3daa44508016a737b6b,Hacendado,Margarina omega 3,Tarrina 500 g,1.85,Lácteos y Huevos > Margarina > Vegetal,Vegetal,https://a2.soysuper.com/7422d9266ee9292f189fdd4231854f81.110.110.0.min.wmark.b662c607.jpg
69a048738ca63c5cb220b07f,Hacendado,Pan barra campesina (con masa madre),Paquete 3 u,1.65,"Panadería, Pastelería y Repostería > Pan > Pan Fresco",Pan Fresco,
685260d353c97b291803f49d,Hacendado,Energy drink tropic zero,Lata 500 ml,0.99,Bebidas > Bebida Energética > Zero,Zero,https://a1.soysuper.com/630d582d1c640039133597150b4d73c5.110.110.0.min.wmark.4523456b.jpg
69fad9e72508c105ee6800e2,Hacendado,Cola normal,Botella 2 l,0.83,Bebidas > Refresco > Cola,Cola,https://a1.soysuper.com/4f0dab05a0975c2b2ee9b5bb6ab9952e.110.110.0.min.wmark.48ad307b.jpg
69ff211be6ed4047e1341962,Hacendado,Cola normal,Lata pack 6 x 330 ml - 1980 ml,2.12,Bebidas > Refresco > Cola,Cola,https://a0.soysuper.com/93daa7db9e35b2ce46a6a0f1268dffe1.110.110.0.min.wmark.0f3949f3.jpg
69fb0fe86c714b23b7243e0b,Hacendado,Cola normal,Lata 330 ml,0.35,Bebidas > Refresco > Cola,Cola,https://a0.soysuper.com/5fbadcd0bb759d3cf7d8db550e14d406.110.110.0.min.wmark.089c8f6e.jpg
6981a7f08ca63c5ae362ca53,Hacendado,Bizcocho manzana horno,U 600 g,4.2,"Panadería, Pastelería y Repostería > Bollería > Bizcocho, Mantecados y Ensaimadas","Bizcocho, Mantecados y Ensaimadas",https://a0.soysuper.com/4d8870ff888b247c5bee3397863d47e9.110.110.0.min.wmark.e65d0dd5.jpg
69f5eb8b8ca63c7914305c96,Hacendado,Bebida energetica zero,Lata 250 ml,0.4,Bebidas > Bebida Energética > Zero,Zero,https://a0.soysuper.com/0613b03454320d00af217a096339dacb.110.110.0.min.wmark.a8ea1c74.jpg
66d6c78cd791875ba0451dce,Hacendado,Tarta queso (redonda) pasteleria congelada,U 880 g,10,Congelados > Pan y Repostería > Tartas,Tartas,https://a2.soysuper.com/c2dd9929f9ae4b0022c285c737a7a4f4.110.110.0.min.wmark.41118205.jpg
69f2129c0932f76d736915ce,Hacendado,Cola zero,Lata 330 ml,0.35,Bebidas > Refresco > Cola,Cola,https://a0.soysuper.com/10c8ab24aff704705993f5c49b37f3ec.110.110.0.min.wmark.0d9ab10a.jpg
69f2129c0932f76d736915cd,Hacendado,Cola zero,Lata pack 6 x 330 ml - 1980 ml,2.1,Bebidas > Refresco > Cola,Cola,https://a0.soysuper.com/aadc70c5f9e53664d2b5b61eb00aa6a7.110.110.0.min.wmark.455ff17a.jpg
698f1a2a8ca63c5cb21ef974,Hacendado,Bacon taquitos,Pack 2 x 130 g - 260 g,2.2,Frescos y Charcutería > Charcutería > Bacon y Panceta,Bacon y Panceta,https://a0.soysuper.com/f0174447558cb331d0b778b36ccb702e.110.110.0.min.wmark.e6079a2d.jpg
69ee7a820932f76d762d7bb2,Hacendado,Refresco te verde zero maracuya y mango,Botella 1500 ml,1,Bebidas > Refresco > Té,Té,https://a1.soysuper.com/672e7f351d5a52c13c18ca598a2f3f3f.110.110.0.min.wmark.46dce601.jpg
4fc9136acc75fa2a3500fed2,Hacendado,Batido chocolate,Pack 6 x 200 ml - 1200 ml,1.56,Lácteos y Huevos > Batido > Chocolate y Cacao,Chocolate y Cacao,https://a0.soysuper.com/dd78e0b9bf7c49b507c80c8f76d68ada.110.110.0.min.wmark.5133e257.jpg
51521e1705299eb65d0004a6,Hacendado,Aperitivo triangulo maiz (para dippear),Paquete 150 g,0.9,Aperitivos > Snacks > Nachos,Nachos,https://a1.soysuper.com/e6f4226dad0f5083ee3c829ff77fc25d.110.110.0.min.wmark.1f485a9b.jpg
5b27bcb92508c10a357328ff,Hacendado,Lomos de salmón de Noruega sin piel y sin espinas congelado,Paquete 250 g escurrido,6.15,Congelados > Pescados y Mariscos > Salmón,Salmón,https://a0.soysuper.com/c495dfeb93aeab9ba54610985b172a39.110.110.0.min.wmark.9be88cee.jpg
63d3b5a11452a015871a1a3c,Hacendado,Merluza congelada filete sin piel del cabo,Paquete 600 g,5.6,Congelados > Pescados y Mariscos > Merluza,Merluza,https://a0.soysuper.com/03fecf0a42e4f57ac3c1c589b19642a2.110.110.0.min.wmark.a1c084de.jpg
5b31c74f98ec91121b17f7d8,Hacendado,Cola zero,Lata pack 6 x 330 ml - 1980 ml,2.1,Bebidas > Refresco > Cola,Cola,https://a1.soysuper.com/879a8304e3f56f87d0b965c7fcc8d833.110.110.0.min.wmark.23cec76d.jpg
4fc90fc5cc75fa2a350018f2,Hacendado,Mantequilla con sal,Tarrina 250 g,2.46,Lácteos y Huevos > Mantequilla > Con sal,Con sal,https://a2.soysuper.com/4cc78c85b9adc6259e5095761cf8bc92.110.110.0.min.wmark.5d0317e9.jpg
5708bb8298ec915f477b7b09,Hacendado,"Lechuga corazon iceberg cortada, fr",Bolsa 250 g,0.95,"Frescos y Charcutería > Verduras, Hortalizas y Legumbres > Lechugas, Endivias, Col, etc.","Lechugas, Endivias, Col, etc.",https://a2.soysuper.com/2ee92371af429bdc4fb745828d070989.110.110.0.min.wmark.4b403748.jpg
58e50abe2508c178c54ee53e,Hacendado,Tiras de pechuga de pollo al natural,Paquete 140 g,2.25,Frescos y Charcutería > Platos Preparados > Refrigerados,Refrigerados,https://a2.soysuper.com/58ce0bd4c3d761e34a432d2a6652bf75.110.110.0.min.wmark.9a397db9.jpg
576923c12508c104626e8186,Hacendado,Aceite oliva virgen extra tapon negro,Garrafa 3 l,14.55,"Conservas, Sopas, Aceites y Condimentos > Aceite > De Oliva",De Oliva,https://a0.soysuper.com/47e8620267a94b445901266635ce7873.110.110.0.min.wmark.3078fe20.jpg
5012ed08a1320a5723000100,Hacendado,Allioli estilo casero,Tarrina 200 g,1.1,"Conservas, Sopas, Aceites y Condimentos > Salsas Refrigeradas > Ali Oli Fresco",Ali Oli Fresco,https://a0.soysuper.com/27fdf90f1c944c022dd849101cd53036.110.110.0.min.wmark.6e27a274.jpg
5419e11a4d5710bb44003de1,Hacendado,Merluza congelada filete empanado (5/7 piezas),Paquete 510 g,4.03,Congelados > Pescados y Mariscos > Merluza,Merluza,https://a1.soysuper.com/7143ff67d6159d734ef461d749126efa.110.110.0.min.wmark.2cbaa4a0.jpg
4fc90fa9cc75fa2a350011e8,Hacendado,"Yogur yogomix cereales variados ( 2 disquitos (chocolate), 2 copos maiz chocolateados, 2 bolitas chocolateadas)",Pack 6 x 150 g - 900 g,3.18,Lácteos y Huevos > Yogur > Petit e infantil,Petit e infantil,https://a0.soysuper.com/bb81599abde9a2e3c3bfcf9a10bfb8d2.110.110.0.min.wmark.1e91b563.jpg
5965e54153c97b386b175fdc,Hacendado,Pizza congelada jamón y queso masa fina,Unidad 400 g,2.5,Congelados > Platos Preparados > Pizzas,Pizzas,https://a1.soysuper.com/35bb51735c07294c9811054d3cac5f8e.110.110.0.min.wmark.c56521ef.jpg
5c491b2e2508c13165497db2,Hacendado,Chocolatinas chocolate extrafino negro 85%,Paquete 200 g,3.5,Chocolates y Dulces > Chocolates > Tabletas,Tabletas,https://a0.soysuper.com/51fd407d16a7bfadbf4eff946d270fae.110.110.0.min.wmark.deb18873.jpg
4fc91526cc75fa2a35016821,Hacendado,Alubia cocida blanca,Tarro 295 g escurrido 210 g,0.7,"Pasta, Arroz y Legumbres > Legumbres Cocidas > Alubias cocidas",Alubias cocidas,https://a0.soysuper.com/d63325e3499ecd2e8c53603fb7d48ce8.110.110.0.min.wmark.151b7a9c.jpg
4fc912d7cc75fa2a3500dc96,Hacendado,Sobaos industrial,480 g (paquete 18 u),2.01,"Panadería, Pastelería y Repostería > Bollería > Sobaos",Sobaos,https://a1.soysuper.com/f270691cd21445ae5d5589ea09289908.110.110.0.min.wmark.04c3709e.jpg
5012f0bc29eba853230001c2,Hacendado,Leche entera,Brik 1 l,0.96,Lácteos y Huevos > Leche > Entera,Entera,https://a2.soysuper.com/97fe0f4a203c6ce8811af3fba386c620.110.110.0.min.wmark.6812ac00.jpg
5012ee47459c33cc5d00013b,Hacendado,Pimienta negra molida (tapon rojo),Bote 70 g,1.3,"Conservas, Sopas, Aceites y Condimentos > Especias > Pimienta",Pimienta,https://a2.soysuper.com/ed6f78fb09c8564171b533b513481874.110.110.0.min.wmark.cd90ef28.jpg
60473622722d6a51b727fda6,Hacendado,Longaniza pavo lonchas,Pack 4 x 31.25 g - 125 g,2.8,Frescos y Charcutería > Charcutería > Fuet - longaniza,Fuet - longaniza,https://a2.soysuper.com/131b56dd403533d722e015bf167a540e.110.110.0.min.wmark.f4fa6ca4.jpg
53f2d522f5248b8c3a0046e1,Hacendado,Salchichas cocidas estilo Frankfurt con queso de pollo y cerdo sabor ahumado,4 paquetes x 160 g,1.95,Frescos y Charcutería > Charcutería > Salchichas envasadas,Salchichas envasadas,https://a2.soysuper.com/7014cf980fa8ef20b9ed29cd2c55ee96.110.110.0.min.wmark.c7e79026.jpg
4fc9100dcc75fa2a350029e1,Hacendado,Fideo mediano pasta,Paquete 500 g,0.8,"Pasta, Arroz y Legumbres > Pasta > Para Sopa",Para Sopa,https://a2.soysuper.com/4201bdc5279968e61d9778fa52a512dd.110.110.0.min.wmark.ed4ea124.jpg
5a83f3991452a042e65fee4c,Hacendado,Infusión jengibre,Paquete 20 bolsitas,1.35,"Cafés, Cacaos e Infusiones > Infusiones > Jengibre",Jengibre,https://a0.soysuper.com/79be2f3e84aaca9486f8a4586fee49f7.110.110.0.min.wmark.496f4680.jpg
5012f06d238436c85d0001bb,Hacendado,Queso lonchas mozzarella,200 g (paquete 10 u),1.8,"Frescos y Charcutería > Queso > Mozzarella, Parmesano y Ricotta","Mozzarella, Parmesano y Ricotta",https://a2.soysuper.com/3719c5c27d0d3400c54557d8b6944738.110.110.0.min.wmark.69d8989a.jpg
62455e711452a079a034919d,Hacendado,Queso fresco cottage,Tarrina 200g,1.35,"Frescos y Charcutería > Queso > Mozzarella, Parmesano y Ricotta","Mozzarella, Parmesano y Ricotta",https://a0.soysuper.com/2aadec2cd3c000ba104fecb4337ea1fb.110.110.0.min.wmark.7adb94ad.jpg
4fc916cbcc75fa2a3501cef4,Hacendado,Aperitivo queso garfitos,Paquete 80 g,0.75,Aperitivos > Snacks > Gusanitos,Gusanitos,https://a0.soysuper.com/1949dfd5800193ef6c764a13440b4a8d.110.110.0.min.wmark.86ad0e57.jpg
5364bf26bdee57970500001f,Hacendado,Sal fina seca yodada,Paquete 1 kg,0.45,"Conservas, Sopas, Aceites y Condimentos > Especias > Sal",Sal,https://a0.soysuper.com/9650b787de5b4600b257630e6868a26c.110.110.0.min.wmark.43951f60.jpg
4fc9100dcc75fa2a350029df,Hacendado,Lluvia maravilla pasta,Paquete 500 g,0.8,"Pasta, Arroz y Legumbres > Pasta > Para Sopa",Para Sopa,https://a1.soysuper.com/63bafbdc7000cb3122a7e5dbcb0ab421.110.110.0.min.wmark.19336caa.jpg
55780d681452a0056b3db48f,Hacendado,Merluza congelada filetes al huevo,Paquete de 600 g,5.15,Congelados > Platos Preparados > Pescado y Marisco,Pescado y Marisco,https://a0.soysuper.com/4488d0560c666e39a35f9d6b1cb96150.110.110.0.min.wmark.2065e63a.jpg
5e71e48c722d6a48592d2677,Hacendado,Postre lácteo desnatado chocolate + proteínas,Pack 4 u x 120 g - 480 g,1.76,Lácteos y Huevos > Yogur > Desnatado,Desnatado,https://a2.soysuper.com/502367c94f1b0bc1f487c282d5544ca9.110.110.0.min.wmark.00c3c42e.jpg
565c38422508c16feb414317,Hacendado,"Pizza fresca 4 quesos familiar (emmental,mozzarella,grana,cheddar)",u 580 g,3.4,Frescos y Charcutería > Platos Preparados > Calientes,Calientes,https://a1.soysuper.com/44d104351d4a29bf2ab89bab9bbec1f1.110.110.0.min.wmark.3a51de2b.jpg
5929d3e22508c154982f66f8,Hacendado,Tortilla de patata,Bandeja 600 g,2.6,Frescos y Charcutería > Platos Preparados > Calientes,Calientes,https://a1.soysuper.com/522ada8cd90512eac08576010954c0f6.110.110.0.min.wmark.0c04f7bc.jpg
57fbc86598ec91324b008c0d,Hacendado,Jamon cocido 92% lonchas,Paquete 200 g,2.25,Frescos y Charcutería > Charcutería > Jamón Cocido,Jamón Cocido,https://a2.soysuper.com/bd36fef3c0d28c4039c20c9b97161213.110.110.0.min.wmark.27015da9.jpg
5bf3738c98ec914aff7d4b2d,Hacendado,Leche entera,6 x 200 ml,1.71,Lácteos y Huevos > Leche > Entera,Entera,https://a1.soysuper.com/473ed860419b0ec11cd648c36de4a9b2.110.110.0.min.wmark.db6175c2.jpg
5a956d8f98ec9123b24404d3,Hacendado,Canelones carne bechamel 2 raciones congelado,2 x 300 g,3.24,Congelados > Platos Preparados > Pasta,Pasta,https://a0.soysuper.com/2239a910d267db23be260c8138709c7e.110.110.0.min.wmark.16a14227.jpg
56750b411452a062a17ef3be,Hacendado,Pizza fresca jamon york mozzarella familiar,Unidad 600 g,3.4,Frescos y Charcutería > Platos Preparados > Calientes,Calientes,https://a2.soysuper.com/b9aea9ddb5500067341ef459d067fdad.110.110.0.min.wmark.f32f1dd8.jpg
4fc91021cc75fa2a35002e8f,Hacendado,Tortitas de maíz,Paquete 120 g,1.1,Aperitivos > Snacks > Tortitas,Tortitas,https://a0.soysuper.com/ca973f6eeeea95a48bbacf30638a58ab.110.110.0.min.wmark.14d48996.jpg
563b2e3b98ec911e5b7fc075,Hacendado,Pasta fresca ñoquis de patata,Paquete 500 g,1,Frescos y Charcutería > Platos Preparados > Refrigerados,Refrigerados,https://a1.soysuper.com/b611939e6f1ea0a859ca1ce5b750ebbb.110.110.0.min.wmark.f9aec2de.jpg
4fc9139acc75fa2a350109ea,Hacendado,Mantequilla con sal,Pastilla 250 g,2.11,Lácteos y Huevos > Mantequilla > Con sal,Con sal,https://a1.soysuper.com/49514c49a4e3728e14562f45d23635f9.110.110.0.min.wmark.df6768a2.jpg
6066c1200932f757ce263ce0,Hacendado,"Salteado verduras pollo (pechuga pollo,patata,zanahoria,calabacin,guisantes,cebolla) congelado",Paquete 450 g,2.15,Congelados > Platos Preparados > Salteados,Salteados,https://a2.soysuper.com/16f1d277e7dff75bcea6db12a6482074.110.110.0.min.wmark.1aef16b0.jpg
5012f0a9238436c85d000228,Hacendado,Guisante muy tierno congelado,Paquete de 300 g,1.05,"Congelados > Verduras, Hortalizas y Legumbres congeladas > Guisantes congelados",Guisantes congelados,https://a0.soysuper.com/98ea726f9852553f800086b7a98ac686.110.110.0.min.wmark.0cf8f07f.jpg
556c1e5f53c97b6f6f7b6c6a,Hacendado,Merluza congelada palitos,Paquete 500 g,2.76,Congelados > Platos Preparados > Pescado y Marisco,Pescado y Marisco,https://a1.soysuper.com/7ccf6d13a1ae97561c72196e10ab23f1.110.110.0.min.wmark.64aaa5d6.jpg
4fc9168ccc75fa2a3501be5d,Hacendado,Atun en aceite vegetal girasol,Lata 900 g escurrido 650 g,6.46,"Conservas, Sopas, Aceites y Condimentos > Conservas de Pescado > Atún",Atún,https://a1.soysuper.com/cd5f3717346958aab9fb30712b78d2da.110.110.0.min.wmark.356705ef.jpg
4fc912f9cc75fa2a3500e4a2,Hacendado,Pan rallado,Paquete 750 g,0.86,"Panadería, Pastelería y Repostería > Pan > Pan Rallado",Pan Rallado,https://a0.soysuper.com/244bcff881eaf1990d4883a4683aa9cd.110.110.0.min.wmark.785697f8.jpg
5c0097310932f740b449a897,Hacendado,Galletas Choco leche con chocolatina,Caja 150 g,1.4,Cereales y Galletas > Galletas > Con Chocolate,Con Chocolate,https://a0.soysuper.com/2810376a48613e2331ee49a8f7a91643.110.110.0.min.wmark.44c7aa2a.jpg
6142ecad53c97b0f661e4960,Hacendado,Natilla vainilla + proteinas,Pack 4 x 120 g - 480 g,1.76,Lácteos y Huevos > Postres > Natillas,Natillas,https://a1.soysuper.com/937f9e63cbfab7b3ceb7fc834b73cbf0.110.110.0.min.wmark.063439f2.jpg
61e7c1dee6ed40218c5b8061,Hacendado,Galleta divertida,12 bolsitas - 411 g,1.9,Cereales y Galletas > Galletas > Desayuno,Desayuno,https://a0.soysuper.com/7cb87f0b0ed46c13d93dd65386567d4b.110.110.0.min.wmark.c406fd48.jpg
63e1be2598ec9150583306c5,Hacendado,Pistacho tostado sal,Paquete 250 g,3.5,Aperitivos > Frutos Secos > Pistachos,Pistachos,https://a2.soysuper.com/c99d95fbc38827942953e620e89d0dff.110.110.0.min.wmark.956bb7ad.jpg
4fc90f8dcc75fa2a35000b4a,Hacendado,Pan molde 100 % integral,820 g,1.16,"Panadería, Pastelería y Repostería > Pan > Pan de Molde",Pan de Molde,https://a0.soysuper.com/0771c45ed57bd7ef21f3b3d9bbc4f124.110.110.0.min.wmark.566b488d.jpg
61ea651a8ca63c0c6123ad52,Hacendado,Pan leche industrial,Paquete 480 g,1.84,"Panadería, Pastelería y Repostería > Bollería > Brioche y Pan de Leche",Brioche y Pan de Leche,https://a0.soysuper.com/370d9a555b2eaf50bd963feac3cccfe7.110.110.0.min.wmark.afbaedf2.jpg
5a1ee2482508c14c2f12bae8,Hacendado,Pechuga de pollo braseada finas lonchas,Paquete 200 g,2.3,Frescos y Charcutería > Charcutería > Pavo charcutería,Pavo charcutería,https://a0.soysuper.com/665cb46304253caa9e23e18be350e482.110.110.0.min.wmark.ca56f1e9.jpg
50b94298d2468cfd370006d3,Hacendado,Caldo liquido pescado,Brick 1l,1,"Conservas, Sopas, Aceites y Condimentos > Sopas, Cremas, Caldos y Purés > Caldo",Caldo,https://a2.soysuper.com/c6812d05042296e9478e2f6b69246d89.110.110.0.min.wmark.84fb3900.jpg
5012f054238436c85d0001ab,Hacendado,Chopped cerdo lonchas,Paquete 250 g,1.3,Frescos y Charcutería > Charcutería > Chopped,Chopped,https://a1.soysuper.com/35d4259e08a050fd200fa3e0ac5013cb.110.110.0.min.wmark.89c25eee.jpg
639ed73c0932f72abd1fc770,Hacendado,Pan bagel,300 g (paquete 4 u),1.43,"Panadería, Pastelería y Repostería > Pan > Pan Burger y Panecillos",Pan Burger y Panecillos,https://a1.soysuper.com/8e1c2801ac4ff0bf6bd0878dd6f969a8.110.110.0.min.wmark.56170f74.jpg
4fc91626cc75fa2a3501a585,Hacendado,Miel mil flores,Tarro 1 kg,4.78,"Conservas, Sopas, Aceites y Condimentos > Conservas Dulces > Miel",Miel,https://a2.soysuper.com/7b328d518473ff61d72889d5e020e9f5.110.110.0.min.wmark.192d2531.jpg
652a522053c97b0e8a6e0045,Hacendado,Mayonesa,Tarro 240 ml,1,"Conservas, Sopas, Aceites y Condimentos > Salsas > Mayonesa",Mayonesa,https://a0.soysuper.com/377b1512a3dc508f4f3813f00eac0705.110.110.0.min.wmark.72481057.jpg
555b5ab82508c105b1695bd6,Hacendado,Atun claro en escabeche blanco,U - 480 g,4.6,"Conservas, Sopas, Aceites y Condimentos > Conservas de Pescado > Atún",Atún,https://a1.soysuper.com/b555d9cd7db6cb193b5e5a094f9c0b00.110.110.0.min.wmark.2a0bc52b.jpg
60dd9ce41452a002ff16c541,Hacendado,Pate hígado de cerdo sabor suave,Pack 3 ud x 80 g - 240 g,1.35,"Conservas, Sopas, Aceites y Condimentos > Paté > Cerdo",Cerdo,https://a0.soysuper.com/ab3013e3e99a65b125a02f4317e152e3.110.110.0.min.wmark.f74f816d.jpg
648962cd722d6a3c88058ea6,Hacendado,Jamon cocido extra lonchas finas,Paquete 200 g,2,Frescos y Charcutería > Charcutería > Jamón Cocido,Jamón Cocido,https://a0.soysuper.com/3fa86b6814def565ef4c459d2b425771.110.110.0.min.wmark.0b8648a4.jpg
4fc91378cc75fa2a350101c7,Hacendado,Yogur liquido fresa platano,Botella 1 kg,1.52,Lácteos y Huevos > Yogur > Líquido,Líquido,https://a1.soysuper.com/feb154f5200e78e78ae005b6e4875dfc.110.110.0.min.wmark.80f3008d.jpg
63e74b908ca63c4c3b3f507d,Hacendado,Impulsor,6 sobres x 15 g,0.7,"Panadería, Pastelería y Repostería > Repostería > Levadura",Levadura,https://a0.soysuper.com/0128143796a62404befa88eb6ff92b6e.110.110.0.min.wmark.b968bf2c.jpg
5817236053c97b4a945cfebd,Hacendado,Azucar moreno integral sin refinar (panela),Paquete 500 g,2.02,"Panadería, Pastelería y Repostería > Azúcar y Edulcorantes > Azúcar",Azúcar,https://a1.soysuper.com/16492a842a67ba889e46fa51920e076b.110.110.0.min.wmark.4e533a36.jpg
4fc91597cc75fa2a35018177,Hacendado,Salchichas cocidas de pollo y pavo sabor ahumado,2 paquetes x 200 g,1.5,Frescos y Charcutería > Charcutería > Salchichas envasadas,Salchichas envasadas,https://a2.soysuper.com/431497f74031c0c07ae9e19b328928c6.110.110.0.min.wmark.f704f3fb.jpg
5012ee4729eba85323000103,Hacendado,Perejil (tapon verde),Bote 18 g,0.95,"Conservas, Sopas, Aceites y Condimentos > Especias > Perejil",Perejil,https://a2.soysuper.com/64d0d385f1bb867d18d5a2cea9571535.110.110.0.min.wmark.f31edc4f.jpg
5c491b2f53c97b3b0a26dd18,Hacendado,Chocolate blanco,Tableta 100 g,1.05,Chocolates y Dulces > Chocolates > Tabletas,Tabletas,https://a2.soysuper.com/87b531075b507c61cae006a626663133.110.110.0.min.wmark.95597444.jpg
52a77632b80b700771000027,Hacendado,Flan huevo baño maria,Pack 9 x 100 g - 900 g,3.6,Lácteos y Huevos > Postres > Flan,Flan,https://a2.soysuper.com/83c5765ee64ff5411a0578f7d1a159e1.110.110.0.min.wmark.474361e7.jpg
6182653a2508c1672855d8f0,Hacendado,Cafe molido mezcla,Paquete 500 g,4.9,"Cafés, Cacaos e Infusiones > Café > Molido",Molido,https://a0.soysuper.com/74f82e29ff65e91efbecfb41c4c463d6.110.110.0.min.wmark.3caa2395.jpg
55a67cc12508c10b9d0a262b,Hacendado,Crema de queso camembert,Tarrina 150 g,1.8,Frescos y Charcutería > Queso > Crema de Queso,Crema de Queso,https://a2.soysuper.com/1457bc57c566fd9b39f2beab7524af62.110.110.0.min.wmark.28a07e54.jpg
5b2ae86053c97b2b3b1896ec,Hacendado,Lasaña boloñesa familiar,Bandeja 700 g,4.9,Frescos y Charcutería > Platos Preparados > Calientes,Calientes,https://a0.soysuper.com/c914076f351c4a84b8ad2ae0df5198d0.110.110.0.min.wmark.559a4bff.jpg
5acb9d172508c179a036cceb,Hacendado,Galletas María sin gluten y sin lactosa,Paquete 205 g,1.6,Cereales y Galletas > Galletas > María,María,https://a0.soysuper.com/f6999f49d1a4a8344d3fdaae6d13472a.110.110.0.min.wmark.98da35e5.jpg
5238ca9d134f19d80600002a,Hacendado,Galletas María,Paquete 800 g,1.35,Cereales y Galletas > Galletas > María,María,https://a0.soysuper.com/2385789b8ce71d1ff4a5926da9cdbf5d.110.110.0.min.wmark.e851cd5f.jpg
595d0d4498ec914dc90bcb92,Hacendado,Muslito de mar congelado,Paquete 450 g,2.76,"Congelados > Platos Preparados > Croquetas, Bolas y Empanados","Croquetas, Bolas y Empanados",https://a2.soysuper.com/cb4243c342fd854dcf50f717cf82f32e.110.110.0.min.wmark.5eb027e6.jpg
6242bdcc1452a079954304a7,Hacendado,Almendra natural sin piel,Paquete 200 g,2.87,Aperitivos > Frutos Secos > Almendras,Almendras,https://a1.soysuper.com/2e28cc96f589c7398ea9c72394661acc.110.110.0.min.wmark.a805ff7f.jpg
