sale_id,order_date,order_ts,customer_id,store_id,dc_id,region,payment_method,payment_status,payment_days,channel,subtotal_net,tax_amount,total_gross,status,has_partial_stockout,num_items,ticket_trend
SO-2026-0000281,2026-02-11,2026-02-11T11:11:20,CUST_A4B175424646,ST_00952,,Cataluña,transferencia,pending,15,tienda,50.74,9.5,60.24,confirmed,True,12,growing
SO-2026-0000282,2026-02-11,2026-02-11T18:12:02,CUST_E9DD63119ACA,,DC_BCN,Cataluña,transferencia,paid,0,ecommerce,145.46,30.55,176.01,confirmed,False,16,stable
SO-2026-0000283,2026-02-11,2026-02-11T13:49:44,CUST_C482AE84B81C,ST_00277,,Comunitat Valenciana,tarjeta,paid,0,tienda,51.41,10.49,61.9,confirmed,True,11,declining
SO-2026-0000284,2026-02-11,2026-02-11T17:03:40,CUST_99DB8DAB66D3,,DC_SEV,Andalucía,tarjeta,paid,0,ecommerce,18.76,3.94,22.7,confirmed,False,4,stable
SO-2026-0000285,2026-02-11,2026-02-11T12:35:02,CUST_2321620D4A1F,,DC_MAD,Comunidad de Madrid,tarjeta,pending,15,ecommerce,87.73,18.26,105.99,confirmed,False,21,declining
SO-2026-0000286,2026-02-12,2026-02-12T14:33:42,CUST_4A558ACBBE09,,DC_BCN,Cataluña,contrareembolso,paid,0,ecommerce,55.59,11.67,67.26,confirmed,True,7,stable
SO-2026-0000287,2026-02-12,2026-02-12T20:30:55,CUST_23326992896E,ST_01294,,Canarias,tarjeta,paid,0,tienda,8.42,1.53,9.95,confirmed,True,3,declining
SO-2026-0000288,2026-02-12,2026-02-12T14:34:07,CUST_7D35788FD0CD,ST_00952,,Cataluña,tarjeta,paid,0,tienda,33.55,6.6,40.15,confirmed,True,7,stable
SO-2026-0000289,2026-02-13,2026-02-13T09:11:40,CUST_019059DCABD0,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,29.79,6.26,36.05,confirmed,True,5,stable
SO-2026-0000290,2026-02-13,2026-02-13T19:19:33,CUST_113620509C62,,DC_BCN,Cataluña,contrareembolso,paid,0,ecommerce,37.67,7.76,45.43,confirmed,False,7,growing
SO-2026-0000291,2026-02-13,2026-02-13T20:23:55,CUST_E9DD63119ACA,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,148.96,30.63,179.59,confirmed,False,25,stable
SO-2026-0000292,2026-02-13,2026-02-13T11:50:59,CUST_A87990422EB7,,DC_MAD,Castilla y León,transferencia,pending,15,ecommerce,55.42,11.4,66.82,confirmed,False,11,declining
SO-2026-0000293,2026-02-13,2026-02-13T17:26:02,CUST_749057D337D3,,DC_MAD,Castilla-La Mancha,tarjeta,paid,0,ecommerce,11.13,1.94,13.07,confirmed,False,5,declining
SO-2026-0000294,2026-02-13,2026-02-13T13:28:27,CUST_71EFAE13591E,,DC_ZGZ,Aragón,contrareembolso,paid,0,ecommerce,29.44,6.18,35.62,confirmed,False,7,stable
SO-2026-0000295,2026-02-14,2026-02-14T18:11:02,CUST_03CD21BDDB41,,DC_MAD,Comunidad de Madrid,tarjeta,paid,0,ecommerce,36.42,7.65,44.07,confirmed,False,1,stable
SO-2026-0000296,2026-02-14,2026-02-14T13:25:54,CUST_D2C76118433B,,DC_ZGZ,País Vasco,tarjeta,paid,0,ecommerce,17.27,3.49,20.76,confirmed,True,7,declining
SO-2026-0000297,2026-02-14,2026-02-14T09:55:23,CUST_4CE922D90DB3,ST_00952,,Cataluña,tarjeta,paid,0,tienda,10.99,2.31,13.3,confirmed,False,4,declining
SO-2026-0000298,2026-02-14,2026-02-14T13:19:12,CUST_71EFAE13591E,,DC_ZGZ,Aragón,transferencia,paid,0,ecommerce,27.73,5.12,32.85,confirmed,False,5,stable
SO-2026-0000299,2026-02-15,2026-02-15T18:50:42,CUST_3BCA620A60AC,ST_01294,,Canarias,transferencia,paid,0,tienda,41.81,8.48,50.29,confirmed,True,8,declining
SO-2026-0000300,2026-02-16,2026-02-16T09:10:10,CUST_5B99E61FECC0,ST_00952,,Cataluña,tarjeta,paid,0,tienda,45.5,9.56,55.06,confirmed,False,3,growing
SO-2026-0000301,2026-02-16,2026-02-16T20:12:50,CUST_6E219AFD4015,,DC_MAD,Comunidad de Madrid,transferencia,paid,0,ecommerce,143.57,28.55,172.12,confirmed,False,10,stable
SO-2026-0000302,2026-02-16,2026-02-16T18:51:08,CUST_D2C76118433B,,DC_ZGZ,País Vasco,tarjeta,paid,0,ecommerce,20.66,4.34,25.0,confirmed,False,1,declining
SO-2026-0000303,2026-02-17,2026-02-17T11:05:31,CUST_175A112FA612,ST_00981,,Cataluña,tarjeta,paid,0,tienda,42.68,8.96,51.64,confirmed,True,10,stable
SO-2026-0000304,2026-02-17,2026-02-17T12:52:16,CUST_702F62CCC604,,DC_BCN,Cataluña,transferencia,pending,15,ecommerce,61.9,13.0,74.9,confirmed,False,16,stable
SO-2026-0000305,2026-02-18,2026-02-18T17:20:49,CUST_0710F071D879,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,18.78,3.57,22.35,confirmed,False,5,stable
SO-2026-0000306,2026-02-18,2026-02-18T12:49:58,CUST_0B9B23C86D30,,DC_MAD,Comunidad de Madrid,transferencia,paid,0,ecommerce,45.07,9.47,54.54,confirmed,False,4,growing
SO-2026-0000307,2026-02-18,2026-02-18T20:26:31,CUST_A6679C3DE1B0,,DC_ZGZ,Galicia,tarjeta,paid,0,ecommerce,28.6,6.0,34.6,confirmed,False,4,stable
SO-2026-0000308,2026-02-18,2026-02-18T14:07:01,CUST_370B0A530DF9,,DC_SEV,Canarias,tarjeta,paid,0,ecommerce,20.11,4.22,24.33,confirmed,True,5,stable
SO-2026-0000309,2026-02-18,2026-02-18T11:48:07,CUST_2D6EB7893986,,DC_BCN,Cataluña,tarjeta,pending,15,ecommerce,46.06,8.97,55.03,confirmed,False,9,growing
SO-2026-0000310,2026-02-18,2026-02-18T18:55:00,CUST_7D35788FD0CD,,DC_BCN,Cataluña,contrareembolso,paid,0,ecommerce,27.55,5.53,33.08,confirmed,False,5,stable
SO-2026-0000311,2026-02-19,2026-02-19T20:45:48,CUST_008D610461E3,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,52.64,11.06,63.7,confirmed,False,12,stable
SO-2026-0000312,2026-02-19,2026-02-19T16:50:37,CUST_DEF568F45BCE,,DC_BCN,Cataluña,transferencia,paid,0,ecommerce,42.28,8.27,50.55,confirmed,False,10,growing
SO-2026-0000313,2026-02-19,2026-02-19T14:02:27,CUST_4D57D865D69A,,DC_ZGZ,País Vasco,tarjeta,paid,0,ecommerce,57.24,10.65,67.89,confirmed,False,9,stable
SO-2026-0000314,2026-02-19,2026-02-19T20:56:34,CUST_C482AE84B81C,ST_00277,,Comunitat Valenciana,tarjeta,paid,0,tienda,52.74,11.07,63.81,confirmed,True,11,declining
SO-2026-0000315,2026-02-19,2026-02-19T09:39:00,CUST_DB4B537D0BD1,ST_00952,,Cataluña,transferencia,pending,15,tienda,77.6,16.29,93.89,confirmed,True,3,stable
SO-2026-0000316,2026-02-20,2026-02-20T18:27:41,CUST_A4B175424646,ST_00952,,Cataluña,transferencia,pending,15,tienda,44.29,8.98,53.27,confirmed,False,9,growing
SO-2026-0000317,2026-02-20,2026-02-20T12:46:16,CUST_67B01D7C0098,,DC_BCN,Cataluña,transferencia,pending,15,ecommerce,93.69,19.33,113.02,confirmed,True,15,declining
SO-2026-0000318,2026-02-20,2026-02-20T14:39:01,CUST_B7F23DEFA849,,DC_SEV,Andalucía,transferencia,paid,0,ecommerce,45.47,9.55,55.02,confirmed,True,9,stable
SO-2026-0000319,2026-02-20,2026-02-20T11:31:38,CUST_D55791DDB9BF,,DC_SEV,Andalucía,contrareembolso,paid,0,ecommerce,56.5,11.87,68.37,confirmed,False,14,stable
SO-2026-0000320,2026-02-20,2026-02-20T10:49:29,CUST_6875832F52C4,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,48.29,10.03,58.32,confirmed,False,10,stable
SO-2026-0000321,2026-02-20,2026-02-20T13:10:23,CUST_88CC669B29B8,,DC_VLC,Comunitat Valenciana,transferencia,pending,15,ecommerce,147.59,28.3,175.89,confirmed,True,18,stable
SO-2026-0000322,2026-02-20,2026-02-20T12:59:31,CUST_CBD5F73936E9,,DC_SEV,Canarias,contrareembolso,paid,0,ecommerce,79.93,16.53,96.46,confirmed,True,16,stable
SO-2026-0000323,2026-02-20,2026-02-20T12:57:00,CUST_749057D337D3,,DC_MAD,Castilla-La Mancha,tarjeta,paid,0,ecommerce,9.92,2.08,12.0,confirmed,False,5,declining
SO-2026-0000324,2026-02-21,2026-02-21T15:45:19,CUST_0428BF5023F4,,DC_ZGZ,Cantabria,contrareembolso,paid,0,ecommerce,67.22,14.12,81.34,confirmed,False,5,stable
SO-2026-0000325,2026-02-21,2026-02-21T11:28:46,CUST_113620509C62,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,29.04,6.1,35.14,confirmed,False,4,growing
SO-2026-0000326,2026-02-21,2026-02-21T10:11:03,CUST_F55D6D268B37,,DC_BCN,Cataluña,transferencia,paid,0,ecommerce,18.95,3.98,22.93,confirmed,False,6,growing
SO-2026-0000327,2026-02-21,2026-02-21T17:39:40,CUST_B41507388BA4,,DC_VLC,Comunitat Valenciana,tarjeta,paid,0,ecommerce,51.57,10.83,62.4,confirmed,False,7,stable
SO-2026-0000328,2026-02-21,2026-02-21T14:45:15,CUST_F7FFB509F08A,ST_00374,,Comunitat Valenciana,transferencia,pending,15,tienda,48.69,10.22,58.91,confirmed,True,12,declining
SO-2026-0000329,2026-02-21,2026-02-21T13:15:12,CUST_7D35788FD0CD,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,33.29,6.99,40.28,confirmed,False,7,stable
SO-2026-0000330,2026-02-23,2026-02-23T14:41:15,CUST_3BCA620A60AC,ST_01294,,Canarias,contrareembolso,paid,0,tienda,28.33,5.95,34.28,confirmed,False,7,declining
SO-2026-0000331,2026-02-23,2026-02-23T18:36:42,CUST_113620509C62,,DC_BCN,Cataluña,transferencia,paid,0,ecommerce,37.72,5.86,43.58,confirmed,False,6,growing
SO-2026-0000332,2026-02-23,2026-02-23T14:18:53,CUST_D55791DDB9BF,,DC_SEV,Andalucía,tarjeta,paid,0,ecommerce,65.95,13.85,79.8,confirmed,True,11,stable
SO-2026-0000333,2026-02-23,2026-02-23T19:26:08,CUST_4CE922D90DB3,ST_00952,,Cataluña,tarjeta,paid,0,tienda,19.5,4.1,23.6,confirmed,True,2,declining
SO-2026-0000334,2026-02-23,2026-02-23T17:29:24,CUST_370B0A530DF9,,DC_SEV,Canarias,tarjeta,paid,0,ecommerce,36.1,7.58,43.68,confirmed,False,9,stable
SO-2026-0000335,2026-02-23,2026-02-23T19:01:41,CUST_32B821768DD7,,DC_MAD,Comunidad de Madrid,tarjeta,paid,0,ecommerce,16.87,3.54,20.41,confirmed,False,2,growing
SO-2026-0000336,2026-02-23,2026-02-23T17:11:24,CUST_9BE492701D60,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,54.54,9.44,63.98,confirmed,False,12,growing
SO-2026-0000337,2026-02-25,2026-02-25T11:30:33,CUST_039F4D6168BD,ST_01294,,Canarias,tarjeta,paid,0,tienda,84.68,17.78,102.46,confirmed,True,22,stable
SO-2026-0000338,2026-02-25,2026-02-25T16:47:38,CUST_DEF568F45BCE,ST_00981,,Cataluña,tarjeta,paid,0,tienda,58.61,12.07,70.68,confirmed,True,17,growing
SO-2026-0000339,2026-02-25,2026-02-25T19:44:34,CUST_9E5DC5ACC354,ST_01403,,Aragón,contrareembolso,paid,0,tienda,46.35,9.73,56.08,confirmed,True,10,declining
SO-2026-0000340,2026-02-25,2026-02-25T12:41:58,CUST_CBD5F73936E9,ST_01294,,Canarias,tarjeta,paid,0,tienda,93.18,19.23,112.41,confirmed,True,9,stable
SO-2026-0000341,2026-02-25,2026-02-25T17:57:03,CUST_F55D6D268B37,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,23.44,3.13,26.57,confirmed,False,2,growing
SO-2026-0000342,2026-02-25,2026-02-25T18:59:36,CUST_2D6EB7893986,,DC_BCN,Cataluña,transferencia,pending,15,ecommerce,99.94,14.48,114.42,confirmed,False,8,growing
SO-2026-0000343,2026-02-25,2026-02-25T19:27:40,CUST_702F62CCC604,ST_00952,,Cataluña,transferencia,pending,15,tienda,79.74,16.75,96.49,confirmed,True,16,stable
SO-2026-0000344,2026-02-26,2026-02-26T16:34:25,CUST_5D98F05EEEFE,ST_00374,,Comunitat Valenciana,tarjeta,paid,0,tienda,124.54,21.41,145.95,confirmed,True,22,declining
SO-2026-0000345,2026-02-26,2026-02-26T11:08:25,CUST_86342BA6ADB3,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,27.17,5.7,32.87,confirmed,False,5,stable
SO-2026-0000346,2026-02-26,2026-02-26T15:43:52,CUST_71EFAE13591E,,DC_ZGZ,Aragón,tarjeta,paid,0,ecommerce,25.82,4.97,30.79,confirmed,False,6,stable
SO-2026-0000347,2026-02-26,2026-02-26T10:22:37,CUST_A3BF388C9751,,DC_ZGZ,Aragón,tarjeta,paid,0,ecommerce,16.6,3.48,20.08,confirmed,False,5,declining
SO-2026-0000348,2026-02-27,2026-02-27T18:21:15,CUST_E3B10A3450FC,,DC_ZGZ,Cantabria,tarjeta,paid,0,ecommerce,85.83,9.92,95.75,confirmed,False,6,stable
SO-2026-0000349,2026-02-27,2026-02-27T15:43:58,CUST_67B01D7C0098,ST_00952,,Cataluña,tarjeta,pending,15,tienda,83.66,16.19,99.85,confirmed,False,14,declining
SO-2026-0000350,2026-02-27,2026-02-27T20:19:37,CUST_69298693FD9D,,DC_SEV,Canarias,tarjeta,paid,0,ecommerce,30.83,5.77,36.6,confirmed,True,7,stable
SO-2026-0000351,2026-02-27,2026-02-27T12:19:02,CUST_86342BA6ADB3,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,59.13,5.91,65.04,confirmed,False,1,stable
SO-2026-0000352,2026-02-27,2026-02-27T20:31:17,CUST_9DB589A3C811,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,49.02,10.3,59.32,confirmed,False,11,declining
SO-2026-0000353,2026-02-27,2026-02-27T12:54:16,CUST_F18C131EB723,,DC_MAD,Castilla-La Mancha,tarjeta,paid,0,ecommerce,16.94,3.56,20.5,confirmed,False,2,stable
SO-2026-0000354,2026-02-28,2026-02-28T11:11:02,CUST_039F4D6168BD,,DC_SEV,Canarias,contrareembolso,paid,0,ecommerce,77.78,15.7,93.48,confirmed,True,16,stable
SO-2026-0000355,2026-02-28,2026-02-28T19:06:32,CUST_93B712F70C97,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,16.75,3.52,20.27,confirmed,False,4,declining
SO-2026-0000356,2026-02-28,2026-02-28T10:54:50,CUST_6667E3B56360,,DC_BCN,Cataluña,transferencia,pending,30,ecommerce,52.2,10.81,63.01,confirmed,False,12,declining
SO-2026-0000357,2026-02-28,2026-02-28T09:04:38,CUST_C482AE84B81C,ST_00277,,Comunitat Valenciana,tarjeta,paid,0,tienda,38.16,7.71,45.87,confirmed,True,10,declining
SO-2026-0000358,2026-02-28,2026-02-28T20:40:53,CUST_88CC669B29B8,ST_00277,,Comunitat Valenciana,tarjeta,pending,15,tienda,210.32,40.42,250.74,confirmed,True,33,stable
SO-2026-0000359,2026-02-28,2026-02-28T14:07:23,CUST_9DB589A3C811,,DC_BCN,Cataluña,transferencia,paid,0,ecommerce,50.06,10.51,60.57,confirmed,False,9,declining
SO-2026-0000360,2026-02-28,2026-02-28T19:55:51,CUST_C1D7F3025D16,,DC_MAD,Castilla y León,tarjeta,pending,30,ecommerce,54.16,11.14,65.3,confirmed,False,9,stable
SO-2026-0000361,2026-03-01,2026-03-01T13:43:57,CUST_989DE15CA666,ST_00981,,Cataluña,tarjeta,paid,0,tienda,34.87,6.43,41.3,confirmed,False,5,stable
SO-2026-0000362,2026-03-01,2026-03-01T17:26:30,CUST_113620509C62,,DC_BCN,Cataluña,contrareembolso,paid,0,ecommerce,37.45,7.87,45.32,confirmed,False,8,growing
SO-2026-0000363,2026-03-01,2026-03-01T18:16:54,CUST_500524C778A5,,DC_ZGZ,País Vasco,transferencia,paid,0,ecommerce,50.05,8.1,58.15,confirmed,False,6,stable
SO-2026-0000364,2026-03-02,2026-03-02T20:47:01,CUST_6DAA8861FE18,,DC_ZGZ,Galicia,tarjeta,paid,0,ecommerce,76.56,15.7,92.26,confirmed,True,5,growing
SO-2026-0000365,2026-03-02,2026-03-02T19:01:15,CUST_0B9B23C86D30,,DC_MAD,Comunidad de Madrid,tarjeta,paid,0,ecommerce,45.25,9.5,54.75,confirmed,False,7,growing
SO-2026-0000366,2026-03-02,2026-03-02T13:39:39,CUST_113620509C62,,DC_BCN,Cataluña,contrareembolso,paid,0,ecommerce,26.94,5.66,32.6,confirmed,True,8,growing
SO-2026-0000367,2026-03-02,2026-03-02T13:27:43,CUST_69298693FD9D,,DC_SEV,Canarias,tarjeta,paid,0,ecommerce,36.14,5.26,41.4,confirmed,False,5,stable
SO-2026-0000368,2026-03-03,2026-03-03T17:33:34,CUST_30B1310C0C00,ST_00952,,Cataluña,tarjeta,paid,0,tienda,117.23,24.44,141.67,confirmed,True,17,stable
SO-2026-0000369,2026-03-03,2026-03-03T17:20:16,CUST_6DAA8861FE18,,DC_ZGZ,Galicia,tarjeta,paid,0,ecommerce,10.55,2.21,12.76,confirmed,False,3,growing
SO-2026-0000370,2026-03-03,2026-03-03T12:07:12,CUST_039F4D6168BD,ST_01294,,Canarias,transferencia,paid,0,tienda,93.97,18.8,112.77,confirmed,True,21,stable
SO-2026-0000371,2026-03-03,2026-03-03T20:22:00,CUST_93B712F70C97,ST_00952,,Cataluña,contrareembolso,paid,0,tienda,13.14,2.34,15.48,confirmed,False,9,declining
SO-2026-0000372,2026-03-03,2026-03-03T11:01:33,CUST_CDFD302B7831,ST_00981,,Cataluña,contrareembolso,paid,0,tienda,154.66,25.76,180.42,confirmed,True,12,stable
SO-2026-0000373,2026-03-04,2026-03-04T13:58:58,CUST_01827A1B5806,ST_00952,,Cataluña,tarjeta,paid,0,tienda,114.16,22.35,136.51,confirmed,True,14,declining
SO-2026-0000374,2026-03-04,2026-03-04T11:21:28,CUST_3BCA620A60AC,ST_01294,,Canarias,tarjeta,paid,0,tienda,64.78,13.52,78.3,confirmed,True,13,stable
SO-2026-0000375,2026-03-04,2026-03-04T13:38:13,CUST_F75D6B2D5B09,,DC_SEV,Ciudad Autónoma de Melilla,transferencia,pending,15,ecommerce,122.6,25.75,148.35,confirmed,False,20,stable
SO-2026-0000376,2026-03-04,2026-03-04T11:31:28,CUST_500524C778A5,,DC_ZGZ,País Vasco,tarjeta,paid,0,ecommerce,55.06,11.56,66.62,confirmed,False,6,stable
SO-2026-0000377,2026-03-04,2026-03-04T12:54:53,CUST_7ED1C9B7C9BC,,DC_BCN,Cataluña,transferencia,pending,30,ecommerce,158.58,33.3,191.88,confirmed,False,19,growing
SO-2026-0000378,2026-03-04,2026-03-04T14:33:19,CUST_B90E951C25D5,,DC_SEV,Ciudad Autónoma de Melilla,tarjeta,paid,0,ecommerce,42.49,8.19,50.68,confirmed,True,15,declining
SO-2026-0000379,2026-03-04,2026-03-04T09:51:12,CUST_23326992896E,,DC_SEV,Canarias,tarjeta,paid,0,ecommerce,6.52,0.93,7.45,confirmed,False,2,declining
SO-2026-0000380,2026-03-04,2026-03-04T11:06:23,CUST_C482AE84B81C,,DC_VLC,Comunitat Valenciana,tarjeta,paid,0,ecommerce,61.67,12.22,73.89,confirmed,False,4,declining
SO-2026-0000381,2026-03-04,2026-03-04T17:16:39,CUST_929D1CFB655F,,DC_ZGZ,Comunidad Foral de Navarra,tarjeta,paid,0,ecommerce,89.48,18.33,107.81,confirmed,False,16,stable
SO-2026-0000382,2026-03-04,2026-03-04T19:59:13,CUST_71EFAE13591E,,DC_ZGZ,Aragón,tarjeta,paid,0,ecommerce,21.83,4.58,26.41,confirmed,False,5,stable
SO-2026-0000383,2026-03-05,2026-03-05T20:48:01,CUST_4A558ACBBE09,ST_00952,,Cataluña,tarjeta,paid,0,tienda,58.23,10.86,69.09,confirmed,True,9,stable
SO-2026-0000384,2026-03-05,2026-03-05T16:05:55,CUST_DFDA28B2BF21,,DC_VLC,Comunitat Valenciana,tarjeta,paid,0,ecommerce,38.35,7.57,45.92,confirmed,False,14,stable
SO-2026-0000385,2026-03-05,2026-03-05T09:53:50,CUST_9DB589A3C811,ST_00952,,Cataluña,tarjeta,paid,0,tienda,50.6,9.33,59.93,confirmed,False,14,declining
SO-2026-0000386,2026-03-05,2026-03-05T17:05:12,CUST_F7FFB509F08A,ST_00374,,Comunitat Valenciana,tarjeta,pending,15,tienda,71.67,13.2,84.87,confirmed,False,18,growing
SO-2026-0000387,2026-03-05,2026-03-05T18:04:41,CUST_C1D7F3025D16,,DC_MAD,Castilla y León,transferencia,pending,30,ecommerce,63.56,13.35,76.91,confirmed,False,12,stable
SO-2026-0000388,2026-03-06,2026-03-06T17:55:04,CUST_6DAA8861FE18,,DC_ZGZ,Galicia,transferencia,paid,0,ecommerce,12.23,2.57,14.8,confirmed,False,2,growing
SO-2026-0000389,2026-03-06,2026-03-06T13:27:38,CUST_989DE15CA666,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,37.97,7.97,45.94,confirmed,False,6,stable
SO-2026-0000390,2026-03-06,2026-03-06T19:28:57,CUST_3BCA620A60AC,ST_01294,,Canarias,tarjeta,paid,0,tienda,40.49,8.32,48.81,confirmed,True,9,stable
SO-2026-0000391,2026-03-06,2026-03-06T20:03:49,CUST_4CE922D90DB3,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,14.12,2.96,17.08,confirmed,False,4,declining
SO-2026-0000392,2026-03-06,2026-03-06T09:18:28,CUST_E670FC48F615,,DC_ZGZ,País Vasco,tarjeta,paid,0,ecommerce,32.82,6.89,39.71,confirmed,False,6,growing
SO-2026-0000393,2026-03-07,2026-03-07T15:16:21,CUST_F75D6B2D5B09,,DC_SEV,Ciudad Autónoma de Melilla,transferencia,pending,15,ecommerce,107.16,22.5,129.66,confirmed,True,18,stable
SO-2026-0000394,2026-03-07,2026-03-07T11:55:38,CUST_500EB89BDF7F,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,54.03,10.74,64.77,confirmed,False,8,stable
SO-2026-0000395,2026-03-07,2026-03-07T20:25:28,CUST_3510B4746349,ST_00981,,Cataluña,tarjeta,paid,0,tienda,73.9,9.21,83.11,confirmed,True,13,stable
SO-2026-0000396,2026-03-07,2026-03-07T11:57:34,CUST_EAC8DE9F6F5B,,DC_MAD,Comunidad de Madrid,tarjeta,paid,0,ecommerce,36.48,7.66,44.14,confirmed,False,10,stable
SO-2026-0000397,2026-03-07,2026-03-07T19:10:34,CUST_D2C76118433B,,DC_ZGZ,País Vasco,tarjeta,paid,0,ecommerce,12.4,2.6,15.0,confirmed,False,1,declining
SO-2026-0000398,2026-03-07,2026-03-07T12:44:17,CUST_B2A6D02B1243,,DC_ZGZ,Comunidad Foral de Navarra,transferencia,pending,15,ecommerce,28.98,6.09,35.07,confirmed,False,3,declining
SO-2026-0000399,2026-03-07,2026-03-07T10:19:43,CUST_3D131E2C2E7D,ST_00952,,Cataluña,tarjeta,paid,0,tienda,77.78,13.35,91.13,confirmed,True,8,stable
SO-2026-0000400,2026-03-07,2026-03-07T10:22:59,CUST_F7FFB509F08A,ST_00374,,Comunitat Valenciana,tarjeta,pending,15,tienda,69.32,14.56,83.88,confirmed,True,7,growing
SO-2026-0000401,2026-03-07,2026-03-07T18:24:52,CUST_7D35788FD0CD,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,48.79,10.25,59.04,confirmed,False,3,stable
SO-2026-0000402,2026-03-08,2026-03-08T11:38:01,CUST_01589D8776A0,,DC_ZGZ,País Vasco,tarjeta,paid,0,ecommerce,56.5,11.86,68.36,confirmed,False,11,stable
SO-2026-0000403,2026-03-08,2026-03-08T13:47:53,CUST_92EAEC93E596,,DC_VLC,Comunitat Valenciana,tarjeta,paid,0,ecommerce,24.87,5.03,29.9,confirmed,True,5,stable
SO-2026-0000404,2026-03-09,2026-03-09T11:57:44,CUST_4FA0F6F7F0CC,,DC_MAD,Comunidad de Madrid,contrareembolso,pending,15,ecommerce,58.91,11.93,70.84,confirmed,False,10,declining
SO-2026-0000405,2026-03-09,2026-03-09T10:10:53,CUST_0428BF5023F4,,DC_ZGZ,Cantabria,transferencia,paid,0,ecommerce,67.6,14.2,81.8,confirmed,False,15,stable
SO-2026-0000406,2026-03-09,2026-03-09T12:42:10,CUST_3510B4746349,ST_00981,,Cataluña,tarjeta,paid,0,tienda,84.48,17.74,102.22,confirmed,True,14,stable
SO-2026-0000407,2026-03-09,2026-03-09T19:53:18,CUST_71EFAE13591E,,DC_ZGZ,Aragón,tarjeta,paid,0,ecommerce,30.53,5.37,35.9,confirmed,False,8,stable
SO-2026-0000408,2026-03-09,2026-03-09T13:53:25,CUST_CF89E550D736,ST_00277,,Comunitat Valenciana,transferencia,pending,15,tienda,203.09,41.32,244.41,confirmed,True,39,stable
SO-2026-0000409,2026-03-09,2026-03-09T17:31:26,CUST_9BE492701D60,ST_00981,,Cataluña,transferencia,paid,0,tienda,95.2,19.99,115.19,confirmed,True,8,growing
SO-2026-0000410,2026-03-10,2026-03-10T12:38:42,CUST_008D610461E3,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,48.97,10.28,59.25,confirmed,False,5,stable
SO-2026-0000411,2026-03-10,2026-03-10T19:36:14,CUST_6DAA8861FE18,,DC_ZGZ,Galicia,contrareembolso,paid,0,ecommerce,26.81,3.61,30.42,confirmed,False,5,growing
SO-2026-0000412,2026-03-10,2026-03-10T13:17:54,CUST_6667E3B56360,,DC_BCN,Cataluña,tarjeta,pending,30,ecommerce,56.26,11.81,68.07,confirmed,False,12,declining
SO-2026-0000413,2026-03-10,2026-03-10T17:49:46,CUST_F96DBED63DA0,,DC_SEV,Andalucía,tarjeta,paid,0,ecommerce,43.25,8.85,52.1,confirmed,False,5,declining
SO-2026-0000414,2026-03-10,2026-03-10T13:06:43,CUST_F7FFB509F08A,,DC_VLC,Comunitat Valenciana,transferencia,pending,15,ecommerce,78.31,16.44,94.75,confirmed,False,10,growing
SO-2026-0000415,2026-03-11,2026-03-11T20:23:57,CUST_039F4D6168BD,ST_01294,,Canarias,contrareembolso,paid,0,tienda,88.33,18.55,106.88,confirmed,True,11,stable
SO-2026-0000416,2026-03-11,2026-03-11T17:03:45,CUST_B0B608601833,,DC_BCN,Cataluña,transferencia,paid,0,ecommerce,63.6,13.35,76.95,confirmed,False,7,stable
SO-2026-0000417,2026-03-11,2026-03-11T10:00:07,CUST_03CD21BDDB41,,DC_MAD,Comunidad de Madrid,tarjeta,paid,0,ecommerce,20.56,3.35,23.91,confirmed,False,8,stable
SO-2026-0000418,2026-03-11,2026-03-11T13:50:40,CUST_019059DCABD0,ST_00981,,Cataluña,transferencia,paid,0,tienda,17.36,3.28,20.64,confirmed,True,6,stable
SO-2026-0000419,2026-03-11,2026-03-11T14:47:00,CUST_4B1F0977C513,,DC_ZGZ,Galicia,contrareembolso,paid,0,ecommerce,77.64,16.3,93.94,confirmed,False,4,stable
SO-2026-0000420,2026-03-11,2026-03-11T14:49:50,CUST_D10341241BB4,,DC_MAD,Comunidad de Madrid,tarjeta,paid,0,ecommerce,159.0,32.42,191.42,confirmed,True,28,growing
SO-2026-0000421,2026-03-11,2026-03-11T18:57:54,CUST_23326992896E,,DC_SEV,Canarias,contrareembolso,paid,0,ecommerce,7.48,1.57,9.05,confirmed,False,3,declining
