receipt_id,po_id,po_line_number,dc_id,product_id,supplier_id,quantity_received,receipt_date,unit_cost
GR-2024-00000486,PO-2024-0000371,1,DC_VLC,PROD_002325,SUP_00007,326,2024-03-18,2.0968
GR-2024-00000487,PO-2024-0000348,1,DC_BCN,PROD_003330,SUP_00004,138,2024-03-19,1.7265
GR-2024-00000488,PO-2024-0000348,2,DC_BCN,PROD_001321,SUP_00004,249,2024-03-19,0.4839
GR-2024-00000489,PO-2024-0000348,3,DC_BCN,PROD_003409,SUP_00004,153,2024-03-19,0.8083
GR-2024-00000490,PO-2024-0000353,1,DC_MAD,PROD_001582,SUP_00014,356,2024-03-19,3.0951
GR-2024-00000491,PO-2024-0000373,1,DC_SEV,PROD_000641,SUP_00015,481,2024-03-19,0.3281
GR-2024-00000492,PO-2024-0000373,2,DC_SEV,PROD_002063,SUP_00015,297,2024-03-19,8.1682
GR-2024-00000493,PO-2024-0000374,1,DC_BCN,PROD_002204,SUP_00015,255,2024-03-19,1.7387
GR-2024-00000494,PO-2024-0000374,2,DC_BCN,PROD_000410,SUP_00015,134,2024-03-19,2.1252
GR-2024-00000495,PO-2024-0000376,1,DC_BCN,PROD_002113,SUP_00007,309,2024-03-19,1.5001
GR-2024-00000496,PO-2024-0000376,2,DC_BCN,PROD_000279,SUP_00007,236,2024-03-19,1.883
GR-2024-00000497,PO-2024-0000377,1,DC_SEV,PROD_002520,SUP_00007,242,2024-03-19,1.2262
GR-2024-00000498,PO-2024-0000379,1,DC_BCN,PROD_002426,SUP_00019,129,2024-03-19,2.4865
GR-2024-00000499,PO-2024-0000345,1,DC_BCN,PROD_001362,SUP_00014,165,2024-03-20,1.5802
GR-2024-00000500,PO-2024-0000346,1,DC_SEV,PROD_003458,SUP_00004,229,2024-03-20,0.5346
GR-2024-00000501,PO-2024-0000365,1,DC_SEV,PROD_000976,SUP_00017,207,2024-03-20,0.839
GR-2024-00000502,PO-2024-0000387,1,DC_SEV,PROD_002203,SUP_00015,338,2024-03-22,0.523
GR-2024-00000503,PO-2024-0000380,1,DC_VLC,PROD_002649,SUP_00016,104,2024-03-23,0.7892
GR-2024-00000504,PO-2024-0000382,1,DC_ZGZ,PROD_000746,SUP_00016,251,2024-03-23,1.7966
GR-2024-00000505,PO-2024-0000383,1,DC_ZGZ,PROD_002422,SUP_00016,245,2024-03-23,0.9339
GR-2024-00000506,PO-2024-0000388,1,DC_BCN,PROD_000122,SUP_00007,194,2024-03-23,1.53
GR-2024-00000507,PO-2024-0000372,1,DC_SEV,PROD_003430,SUP_00004,377,2024-03-24,0.7979
GR-2024-00000508,PO-2024-0000375,1,DC_BCN,PROD_002082,SUP_00017,162,2024-03-24,0.5549
GR-2024-00000509,PO-2024-0000386,1,DC_SEV,PROD_002746,SUP_00016,268,2024-03-24,1.9671
GR-2024-00000510,PO-2024-0000391,1,DC_VLC,PROD_000633,SUP_00015,228,2024-03-24,1.1361
GR-2024-00000511,PO-2024-0000368,1,DC_BCN,PROD_000080,SUP_00004,369,2024-03-25,0.4402
GR-2024-00000512,PO-2024-0000378,1,DC_SEV,PROD_001913,SUP_00017,184,2024-03-25,0.8922
GR-2024-00000513,PO-2024-0000396,1,DC_VLC,PROD_001441,SUP_00019,197,2024-03-25,3.1734
GR-2024-00000514,PO-2024-0000396,2,DC_VLC,PROD_001887,SUP_00019,213,2024-03-25,1.4946
GR-2024-00000515,PO-2024-0000392,1,DC_BCN,PROD_000691,SUP_00016,240,2024-03-26,1.1931
GR-2024-00000516,PO-2024-0000392,2,DC_BCN,PROD_001585,SUP_00016,80,2024-03-26,1.9505
GR-2024-00000517,PO-2024-0000393,1,DC_BCN,PROD_002339,SUP_00015,205,2024-03-26,0.7556
GR-2024-00000518,PO-2024-0000395,1,DC_VLC,PROD_000435,SUP_00015,185,2024-03-26,1.5798
GR-2024-00000519,PO-2024-0000381,1,DC_BCN,PROD_003415,SUP_00004,260,2024-03-27,0.4119
GR-2024-00000520,PO-2024-0000384,1,DC_SEV,PROD_003530,SUP_00004,256,2024-03-28,1.4835
GR-2024-00000521,PO-2024-0000385,1,DC_SEV,PROD_002108,SUP_00014,256,2024-03-28,1.9286
GR-2024-00000522,PO-2024-0000399,1,DC_BCN,PROD_001523,SUP_00007,99,2024-03-28,1.3779
GR-2024-00000523,PO-2024-0000406,1,DC_ZGZ,PROD_002574,SUP_00019,275,2024-03-29,3.3268
GR-2024-00000524,PO-2024-0000390,1,DC_VLC,PROD_001092,SUP_00014,163,2024-03-30,2.0056
GR-2024-00000525,PO-2024-0000390,2,DC_VLC,PROD_001858,SUP_00014,178,2024-03-30,2.3171
GR-2024-00000526,PO-2024-0000405,1,DC_ZGZ,PROD_001925,SUP_00015,177,2024-03-30,0.4195
GR-2024-00000527,PO-2024-0000403,1,DC_SEV,PROD_001540,SUP_00016,304,2024-03-31,1.3692
GR-2024-00000528,PO-2024-0000389,1,DC_BCN,PROD_003720,SUP_00004,189,2024-04-01,0.9209
GR-2024-00000529,PO-2024-0000397,1,DC_VLC,PROD_001461,SUP_00017,202,2024-04-01,1.3832
GR-2024-00000530,PO-2024-0000401,1,DC_MAD,PROD_002744,SUP_00016,306,2024-04-01,1.7931
GR-2024-00000531,PO-2024-0000404,1,DC_ZGZ,PROD_002799,SUP_00016,363,2024-04-01,2.0503
GR-2024-00000532,PO-2024-0000408,1,DC_BCN,PROD_002694,SUP_00016,239,2024-04-02,1.0176
GR-2024-00000533,PO-2024-0000408,2,DC_BCN,PROD_002705,SUP_00016,267,2024-04-02,0.7293
GR-2024-00000534,PO-2024-0000408,3,DC_BCN,PROD_003036,SUP_00016,184,2024-04-02,1.415
GR-2024-00000535,PO-2024-0000413,1,DC_BCN,PROD_001970,SUP_00015,286,2024-04-02,0.7151
GR-2024-00000536,PO-2024-0000414,1,DC_BCN,PROD_003678,SUP_00007,191,2024-04-02,1.133
GR-2024-00000537,PO-2024-0000415,1,DC_ZGZ,PROD_001807,SUP_00007,181,2024-04-02,0.8333
GR-2024-00000538,PO-2024-0000416,1,DC_ZGZ,PROD_002398,SUP_00015,210,2024-04-02,0.7003
GR-2024-00000539,PO-2024-0000420,1,DC_BCN,PROD_001074,SUP_00007,317,2024-04-02,0.6983
GR-2024-00000540,PO-2024-0000410,1,DC_ZGZ,PROD_002669,SUP_00016,340,2024-04-03,0.3225
GR-2024-00000541,PO-2024-0000417,1,DC_BCN,PROD_003137,SUP_00016,218,2024-04-03,1.8373
GR-2024-00000542,PO-2024-0000418,1,DC_ZGZ,PROD_003655,SUP_00007,292,2024-04-03,1.1465
GR-2024-00000543,PO-2024-0000427,1,DC_MAD,PROD_001636,SUP_00007,294,2024-04-03,1.4191
GR-2024-00000544,PO-2024-0000394,1,DC_VLC,PROD_001818,SUP_00014,332,2024-04-04,2.6717
GR-2024-00000545,PO-2024-0000394,2,DC_VLC,PROD_001516,SUP_00014,142,2024-04-04,5.7304
GR-2024-00000546,PO-2024-0000394,3,DC_VLC,PROD_001356,SUP_00014,102,2024-04-04,1.8495
GR-2024-00000547,PO-2024-0000394,4,DC_VLC,PROD_001467,SUP_00014,93,2024-04-04,1.0367
GR-2024-00000548,PO-2024-0000394,5,DC_VLC,PROD_000372,SUP_00014,185,2024-04-04,2.0262
GR-2024-00000549,PO-2024-0000394,6,DC_VLC,PROD_002484,SUP_00014,184,2024-04-04,9.427
GR-2024-00000550,PO-2024-0000400,1,DC_BCN,PROD_000217,SUP_00017,223,2024-04-04,0.969
GR-2024-00000551,PO-2024-0000429,1,DC_VLC,PROD_000441,SUP_00015,121,2024-04-04,2.0431
GR-2024-00000552,PO-2024-0000430,1,DC_BCN,PROD_002223,SUP_00015,167,2024-04-04,1.5827
GR-2024-00000553,PO-2024-0000409,1,DC_ZGZ,PROD_003434,SUP_00004,192,2024-04-06,4.6646
GR-2024-00000554,PO-2024-0000424,1,DC_BCN,PROD_000718,SUP_00016,195,2024-04-06,1.7512
GR-2024-00000555,PO-2024-0000424,2,DC_BCN,PROD_002904,SUP_00016,254,2024-04-06,1.7836
GR-2024-00000556,PO-2024-0000426,1,DC_MAD,PROD_003242,SUP_00016,329,2024-04-06,2.4575
GR-2024-00000557,PO-2024-0000437,1,DC_MAD,PROD_001830,SUP_00007,570,2024-04-06,0.7535
GR-2024-00000558,PO-2024-0000441,1,DC_VLC,PROD_001390,SUP_00007,119,2024-04-06,4.2698
GR-2024-00000559,PO-2024-0000444,1,DC_BCN,PROD_000486,SUP_00019,114,2024-04-06,3.8604
GR-2024-00000560,PO-2024-0000398,1,DC_BCN,PROD_000090,SUP_00004,216,2024-04-07,1.1173
GR-2024-00000561,PO-2024-0000407,1,DC_BCN,PROD_003435,SUP_00004,257,2024-04-07,1.1253
GR-2024-00000562,PO-2024-0000407,2,DC_BCN,PROD_000104,SUP_00004,234,2024-04-07,1.669
GR-2024-00000563,PO-2024-0000428,1,DC_BCN,PROD_003024,SUP_00016,265,2024-04-07,0.5312
GR-2024-00000564,PO-2024-0000411,1,DC_MAD,PROD_003344,SUP_00004,270,2024-04-08,1.1192
GR-2024-00000565,PO-2024-0000423,1,DC_BCN,PROD_002721,SUP_00017,146,2024-04-08,1.0868
GR-2024-00000566,PO-2024-0000423,2,DC_BCN,PROD_001898,SUP_00017,152,2024-04-08,1.0295
GR-2024-00000567,PO-2024-0000423,3,DC_BCN,PROD_002544,SUP_00017,161,2024-04-08,0.9308
GR-2024-00000568,PO-2024-0000432,1,DC_ZGZ,PROD_000027,SUP_00016,162,2024-04-08,1.0907
GR-2024-00000569,PO-2024-0000442,1,DC_ZGZ,PROD_000852,SUP_00005,204,2024-04-08,0.658
GR-2024-00000570,PO-2024-0000445,1,DC_SEV,PROD_000261,SUP_00007,302,2024-04-08,0.5812
GR-2024-00000571,PO-2024-0000446,1,DC_BCN,PROD_002439,SUP_00007,199,2024-04-08,2.5185
GR-2024-00000572,PO-2024-0000448,1,DC_SEV,PROD_000239,SUP_00015,217,2024-04-08,0.7065
GR-2024-00000573,PO-2024-0000454,1,DC_ZGZ,PROD_001893,SUP_00019,214,2024-04-08,1.4533
GR-2024-00000574,PO-2024-0000402,1,DC_BCN,PROD_003303,SUP_00004,234,2024-04-09,0.7699
GR-2024-00000575,PO-2024-0000402,2,DC_BCN,PROD_003565,SUP_00004,117,2024-04-09,0.4618
GR-2024-00000576,PO-2024-0000419,1,DC_ZGZ,PROD_002767,SUP_00017,214,2024-04-09,3.5494
GR-2024-00000577,PO-2024-0000431,1,DC_BCN,PROD_002336,SUP_00017,247,2024-04-09,0.899
GR-2024-00000578,PO-2024-0000434,1,DC_ZGZ,PROD_002746,SUP_00016,268,2024-04-09,2.0186
GR-2024-00000579,PO-2024-0000443,1,DC_BCN,PROD_002928,SUP_00016,328,2024-04-09,0.7154
GR-2024-00000580,PO-2024-0000443,2,DC_BCN,PROD_001833,SUP_00016,363,2024-04-09,1.2155
GR-2024-00000581,PO-2024-0000450,1,DC_BCN,PROD_001734,SUP_00015,157,2024-04-09,1.2014
GR-2024-00000582,PO-2024-0000453,1,DC_ZGZ,PROD_002282,SUP_00007,365,2024-04-09,1.4209
GR-2024-00000583,PO-2024-0000455,1,DC_BCN,PROD_000500,SUP_00019,257,2024-04-09,1.7832
GR-2024-00000584,PO-2024-0000412,1,DC_MAD,PROD_001720,SUP_00014,424,2024-04-10,1.9076
GR-2024-00000585,PO-2024-0000447,1,DC_BCN,PROD_000453,SUP_00016,148,2024-04-10,0.9026
GR-2024-00000586,PO-2024-0000421,1,DC_BCN,PROD_000559,SUP_00014,191,2024-04-11,2.9572
GR-2024-00000587,PO-2024-0000425,1,DC_BCN,PROD_001625,SUP_00014,230,2024-04-11,1.4992
GR-2024-00000588,PO-2024-0000461,1,DC_BCN,PROD_002577,SUP_00019,171,2024-04-11,1.5195
GR-2024-00000589,PO-2024-0000422,1,DC_BCN,PROD_003351,SUP_00004,268,2024-04-12,1.004
GR-2024-00000590,PO-2024-0000433,1,DC_MAD,PROD_001613,SUP_00014,432,2024-04-12,1.8542
GR-2024-00000591,PO-2024-0000435,1,DC_MAD,PROD_001267,SUP_00014,412,2024-04-12,2.3575
GR-2024-00000592,PO-2024-0000435,2,DC_MAD,PROD_000583,SUP_00014,341,2024-04-12,1.8663
GR-2024-00000593,PO-2024-0000439,1,DC_SEV,PROD_000233,SUP_00017,251,2024-04-12,1.1539
GR-2024-00000594,PO-2024-0000452,1,DC_BCN,PROD_003125,SUP_00016,141,2024-04-12,2.1697
GR-2024-00000595,PO-2024-0000457,1,DC_MAD,PROD_002060,SUP_00015,328,2024-04-12,1.0135
GR-2024-00000596,PO-2024-0000456,1,DC_ZGZ,PROD_002207,SUP_00016,224,2024-04-13,0.6175
GR-2024-00000597,PO-2024-0000464,1,DC_BCN,PROD_002505,SUP_00015,201,2024-04-13,7.9392
GR-2024-00000598,PO-2024-0000438,1,DC_VLC,PROD_002108,SUP_00014,142,2024-04-14,2.0054
GR-2024-00000599,PO-2024-0000438,2,DC_VLC,PROD_002501,SUP_00014,237,2024-04-14,1.8287
GR-2024-00000600,PO-2024-0000440,1,DC_SEV,PROD_000086,SUP_00004,346,2024-04-14,0.8822
GR-2024-00000601,PO-2024-0000449,1,DC_BCN,PROD_001432,SUP_00014,329,2024-04-14,1.1929
GR-2024-00000602,PO-2024-0000458,1,DC_MAD,PROD_000765,SUP_00016,404,2024-04-14,1.1848
GR-2024-00000603,PO-2024-0000458,2,DC_MAD,PROD_002897,SUP_00016,192,2024-04-14,1.7753
GR-2024-00000604,PO-2024-0000458,3,DC_MAD,PROD_001609,SUP_00016,426,2024-04-14,0.9612
GR-2024-00000605,PO-2024-0000473,1,DC_BCN,PROD_002214,SUP_00019,153,2024-04-14,2.0867
GR-2024-00000606,PO-2024-0000436,1,DC_MAD,PROD_003287,SUP_00004,517,2024-04-15,1.0818
GR-2024-00000607,PO-2024-0000451,1,DC_BCN,PROD_003589,SUP_00017,121,2024-04-15,2.9174
GR-2024-00000608,PO-2024-0000465,1,DC_BCN,PROD_002816,SUP_00016,156,2024-04-15,0.9116
GR-2024-00000609,PO-2024-0000474,1,DC_SEV,PROD_001724,SUP_00007,219,2024-04-15,1.1805
GR-2024-00000610,PO-2024-0000475,1,DC_MAD,PROD_000167,SUP_00019,247,2024-04-15,1.6813
GR-2024-00000611,PO-2024-0000469,1,DC_SEV,PROD_001769,SUP_00016,370,2024-04-16,0.7213
GR-2024-00000612,PO-2024-0000476,1,DC_MAD,PROD_000475,SUP_00015,247,2024-04-16,0.3207
GR-2024-00000613,PO-2024-0000480,1,DC_VLC,PROD_001066,SUP_00007,274,2024-04-16,2.0589
GR-2024-00000614,PO-2024-0000480,2,DC_VLC,PROD_000493,SUP_00007,187,2024-04-16,4.1119
GR-2024-00000615,PO-2024-0000460,1,DC_BCN,PROD_000560,SUP_00017,239,2024-04-17,1.1332
GR-2024-00000616,PO-2024-0000463,1,DC_ZGZ,PROD_000628,SUP_00017,230,2024-04-17,0.4922
GR-2024-00000617,PO-2024-0000463,2,DC_ZGZ,PROD_001612,SUP_00017,153,2024-04-17,1.2765
GR-2024-00000618,PO-2024-0000463,3,DC_ZGZ,PROD_001105,SUP_00017,186,2024-04-17,1.0349
GR-2024-00000619,PO-2024-0000463,4,DC_ZGZ,PROD_001201,SUP_00017,190,2024-04-17,1.433
GR-2024-00000620,PO-2024-0000478,1,DC_ZGZ,PROD_002539,SUP_00015,333,2024-04-17,1.2379
GR-2024-00000621,PO-2024-0000462,1,DC_ZGZ,PROD_003552,SUP_00004,205,2024-04-18,0.4808
GR-2024-00000622,PO-2024-0000466,1,DC_SEV,PROD_001756,SUP_00017,355,2024-04-18,1.6334
GR-2024-00000623,PO-2024-0000468,1,DC_MAD,PROD_001116,SUP_00016,294,2024-04-18,1.653
GR-2024-00000624,PO-2024-0000467,1,DC_BCN,PROD_000327,SUP_00014,221,2024-04-19,1.2005
GR-2024-00000625,PO-2024-0000483,1,DC_ZGZ,PROD_002292,SUP_00015,303,2024-04-19,0.9774
GR-2024-00000626,PO-2024-0000489,1,DC_BCN,PROD_000512,SUP_00019,215,2024-04-19,2.3967
GR-2024-00000627,PO-2024-0000490,1,DC_VLC,PROD_000529,SUP_00019,222,2024-04-19,9.1444
GR-2024-00000628,PO-2024-0000459,1,DC_MAD,PROD_003286,SUP_00004,431,2024-04-20,1.0116
GR-2024-00000629,PO-2024-0000481,1,DC_ZGZ,PROD_000767,SUP_00016,382,2024-04-20,1.8023
GR-2024-00000630,PO-2024-0000487,1,DC_BCN,PROD_000784,SUP_00007,269,2024-04-20,1.4114
GR-2024-00000631,PO-2024-0000487,2,DC_BCN,PROD_002129,SUP_00007,220,2024-04-20,4.5764
GR-2024-00000632,PO-2024-0000493,1,DC_BCN,PROD_003622,SUP_00019,209,2024-04-20,2.2449
GR-2024-00000633,PO-2024-0000470,1,DC_BCN,PROD_001356,SUP_00014,134,2024-04-21,2.0153
GR-2024-00000634,PO-2024-0000472,1,DC_BCN,PROD_002400,SUP_00017,297,2024-04-21,1.4013
GR-2024-00000635,PO-2024-0000472,2,DC_BCN,PROD_003602,SUP_00017,285,2024-04-21,0.6734
GR-2024-00000636,PO-2024-0000485,1,DC_MAD,PROD_000964,SUP_00016,278,2024-04-21,1.0053
GR-2024-00000637,PO-2024-0000486,1,DC_ZGZ,PROD_002872,SUP_00016,296,2024-04-21,0.4776
GR-2024-00000638,PO-2024-0000471,1,DC_BCN,PROD_003331,SUP_00004,126,2024-04-22,0.9315
GR-2024-00000639,PO-2024-0000484,1,DC_BCN,PROD_003005,SUP_00016,256,2024-04-22,0.7157
GR-2024-00000640,PO-2024-0000484,2,DC_BCN,PROD_002279,SUP_00016,172,2024-04-22,1.5016
GR-2024-00000641,PO-2024-0000495,1,DC_BCN,PROD_000934,SUP_00015,219,2024-04-22,0.2919
GR-2024-00000642,PO-2024-0000506,1,DC_MAD,PROD_001096,SUP_00007,453,2024-04-22,0.9356
GR-2024-00000643,PO-2024-0000498,1,DC_VLC,PROD_000007,SUP_00016,199,2024-04-23,3.5674
GR-2024-00000644,PO-2024-0000501,1,DC_ZGZ,PROD_000378,SUP_00007,291,2024-04-23,1.9076
GR-2024-00000645,PO-2024-0000503,1,DC_VLC,PROD_000216,SUP_00007,283,2024-04-23,2.1827
GR-2024-00000646,PO-2024-0000477,1,DC_MAD,PROD_000607,SUP_00014,363,2024-04-24,0.8918
GR-2024-00000647,PO-2024-0000479,1,DC_ZGZ,PROD_000302,SUP_00014,235,2024-04-24,1.9818
GR-2024-00000648,PO-2024-0000479,2,DC_ZGZ,PROD_001130,SUP_00014,227,2024-04-24,1.6258
GR-2024-00000649,PO-2024-0000494,1,DC_BCN,PROD_002855,SUP_00016,203,2024-04-24,0.6732
GR-2024-00000650,PO-2024-0000494,2,DC_BCN,PROD_003261,SUP_00016,119,2024-04-24,2.9863
GR-2024-00000651,PO-2024-0000496,1,DC_BCN,PROD_001606,SUP_00016,141,2024-04-24,2.0037
GR-2024-00000652,PO-2024-0000502,1,DC_SEV,PROD_000700,SUP_00016,375,2024-04-25,1.0571
GR-2024-00000653,PO-2024-0000504,1,DC_VLC,PROD_003157,SUP_00016,195,2024-04-25,2.2718
GR-2024-00000654,PO-2024-0000511,1,DC_VLC,PROD_001286,SUP_00015,259,2024-04-25,0.1794
GR-2024-00000655,PO-2024-0000516,1,DC_MAD,PROD_002218,SUP_00019,520,2024-04-25,1.1923
GR-2024-00000656,PO-2024-0000519,1,DC_BCN,PROD_000116,SUP_00019,79,2024-04-25,1.5046
GR-2024-00000657,PO-2024-0000482,1,DC_VLC,PROD_000664,SUP_00014,271,2024-04-26,2.2412
GR-2024-00000658,PO-2024-0000518,1,DC_BCN,PROD_000148,SUP_00007,218,2024-04-26,1.1711
GR-2024-00000659,PO-2024-0000488,1,DC_BCN,PROD_002906,SUP_00017,232,2024-04-27,0.6446
GR-2024-00000660,PO-2024-0000514,1,DC_VLC,PROD_000722,SUP_00016,165,2024-04-27,1.7769
GR-2024-00000661,PO-2024-0000517,1,DC_SEV,PROD_001500,SUP_00015,492,2024-04-27,0.9133
GR-2024-00000662,PO-2024-0000523,1,DC_SEV,PROD_001999,SUP_00007,235,2024-04-27,0.9173
GR-2024-00000663,PO-2024-0000497,1,DC_BCN,PROD_002367,SUP_00017,191,2024-04-28,0.6965
GR-2024-00000664,PO-2024-0000497,2,DC_BCN,PROD_001183,SUP_00017,336,2024-04-28,0.8586
GR-2024-00000665,PO-2024-0000500,1,DC_MAD,PROD_001059,SUP_00014,391,2024-04-28,4.4385
GR-2024-00000666,PO-2024-0000505,1,DC_MAD,PROD_002169,SUP_00017,521,2024-04-28,0.2925
GR-2024-00000667,PO-2024-0000507,1,DC_MAD,PROD_003170,SUP_00016,320,2024-04-28,2.0326
GR-2024-00000668,PO-2024-0000508,1,DC_BCN,PROD_001140,SUP_00016,197,2024-04-28,0.6777
GR-2024-00000669,PO-2024-0000526,1,DC_BCN,PROD_002560,SUP_00016,183,2024-04-28,0.6833
GR-2024-00000670,PO-2024-0000491,1,DC_VLC,PROD_000081,SUP_00004,187,2024-04-29,1.5678
GR-2024-00000671,PO-2024-0000491,2,DC_VLC,PROD_003560,SUP_00004,217,2024-04-29,2.7335
GR-2024-00000672,PO-2024-0000492,1,DC_SEV,PROD_003527,SUP_00004,246,2024-04-29,1.0186
GR-2024-00000673,PO-2024-0000520,1,DC_SEV,PROD_002639,SUP_00016,357,2024-04-29,1.8828
GR-2024-00000674,PO-2024-0000532,1,DC_VLC,PROD_001684,SUP_00007,178,2024-04-29,1.155
GR-2024-00000675,PO-2024-0000535,1,DC_ZGZ,PROD_002359,SUP_00019,210,2024-04-29,2.5622
GR-2024-00000676,PO-2024-0000539,1,DC_VLC,PROD_000392,SUP_00019,174,2024-04-29,1.1324
GR-2024-00000677,PO-2024-0000533,1,DC_ZGZ,PROD_000594,SUP_00007,301,2024-04-30,0.8063
GR-2024-00000678,PO-2024-0000540,1,DC_VLC,PROD_000879,SUP_00015,160,2024-04-30,0.8485
GR-2024-00000679,PO-2024-0000543,1,DC_SEV,PROD_000409,SUP_00015,383,2024-04-30,0.9101
GR-2024-00000680,PO-2024-0000499,1,DC_VLC,PROD_003418,SUP_00004,204,2024-05-01,1.4545
GR-2024-00000681,PO-2024-0000512,1,DC_VLC,PROD_002604,SUP_00017,161,2024-05-01,2.1308
GR-2024-00000682,PO-2024-0000512,2,DC_VLC,PROD_001111,SUP_00017,142,2024-05-01,1.899
GR-2024-00000683,PO-2024-0000531,1,DC_BCN,PROD_002606,SUP_00005,136,2024-05-01,0.8605
GR-2024-00000684,PO-2024-0000513,1,DC_VLC,PROD_001896,SUP_00004,321,2024-05-02,0.4482
GR-2024-00000685,PO-2024-0000515,1,DC_SEV,PROD_002553,SUP_00017,288,2024-05-02,1.8257
GR-2024-00000686,PO-2024-0000525,1,DC_VLC,PROD_003561,SUP_00004,156,2024-05-02,2.5701
GR-2024-00000687,PO-2024-0000509,1,DC_ZGZ,PROD_003415,SUP_00004,262,2024-05-03,0.3672
GR-2024-00000688,PO-2024-0000509,2,DC_ZGZ,PROD_003431,SUP_00004,205,2024-05-03,0.4582
GR-2024-00000689,PO-2024-0000522,1,DC_SEV,PROD_000431,SUP_00017,303,2024-05-03,0.8643
GR-2024-00000690,PO-2024-0000524,1,DC_VLC,PROD_002178,SUP_00014,142,2024-05-03,2.3829
GR-2024-00000691,PO-2024-0000524,2,DC_VLC,PROD_002017,SUP_00014,352,2024-05-03,4.4052
GR-2024-00000692,PO-2024-0000537,1,DC_BCN,PROD_000911,SUP_00017,116,2024-05-03,0.4135
GR-2024-00000693,PO-2024-0000510,1,DC_VLC,PROD_001840,SUP_00014,285,2024-05-04,1.2386
GR-2024-00000694,PO-2024-0000521,1,DC_SEV,PROD_002195,SUP_00014,333,2024-05-04,0.8552
GR-2024-00000695,PO-2024-0000527,1,DC_MAD,PROD_002124,SUP_00017,456,2024-05-04,1.068
GR-2024-00000696,PO-2024-0000528,1,DC_MAD,PROD_001934,SUP_00014,303,2024-05-04,1.1196
GR-2024-00000697,PO-2024-0000544,1,DC_BCN,PROD_002952,SUP_00016,275,2024-05-04,1.997
GR-2024-00000698,PO-2024-0000547,1,DC_BCN,PROD_001157,SUP_00015,178,2024-05-04,1.4689
GR-2024-00000699,PO-2024-0000551,1,DC_MAD,PROD_002326,SUP_00007,342,2024-05-04,2.0507
GR-2024-00000700,PO-2024-0000558,1,DC_BCN,PROD_002419,SUP_00019,187,2024-05-04,4.0302
GR-2024-00000701,PO-2024-0000530,1,DC_BCN,PROD_000664,SUP_00014,234,2024-05-05,2.4616
GR-2024-00000702,PO-2024-0000553,1,DC_SEV,PROD_002001,SUP_00015,319,2024-05-05,0.3727
GR-2024-00000703,PO-2024-0000556,1,DC_VLC,PROD_001095,SUP_00007,321,2024-05-05,0.919
GR-2024-00000704,PO-2024-0000560,1,DC_SEV,PROD_000873,SUP_00007,360,2024-05-05,2.7801
GR-2024-00000705,PO-2024-0000560,2,DC_SEV,PROD_002387,SUP_00007,252,2024-05-05,2.8307
GR-2024-00000706,PO-2024-0000534,1,DC_ZGZ,PROD_001011,SUP_00017,240,2024-05-06,0.6461
GR-2024-00000707,PO-2024-0000534,2,DC_ZGZ,PROD_003607,SUP_00017,229,2024-05-06,1.1155
GR-2024-00000708,PO-2024-0000536,1,DC_BCN,PROD_001212,SUP_00014,215,2024-05-06,2.7606
GR-2024-00000709,PO-2024-0000541,1,DC_VLC,PROD_000863,SUP_00017,303,2024-05-06,0.9104
GR-2024-00000710,PO-2024-0000542,1,DC_VLC,PROD_001340,SUP_00014,236,2024-05-06,2.3739
GR-2024-00000711,PO-2024-0000549,1,DC_MAD,PROD_000746,SUP_00016,379,2024-05-06,1.9584
GR-2024-00000712,PO-2024-0000559,1,DC_MAD,PROD_001215,SUP_00007,343,2024-05-06,2.1167
GR-2024-00000713,PO-2024-0000559,2,DC_MAD,PROD_001344,SUP_00007,449,2024-05-06,5.8064
GR-2024-00000714,PO-2024-0000563,1,DC_SEV,PROD_000366,SUP_00015,262,2024-05-06,0.1513
GR-2024-00000715,PO-2024-0000563,2,DC_SEV,PROD_000680,SUP_00015,396,2024-05-06,0.7282
GR-2024-00000716,PO-2024-0000565,1,DC_BCN,PROD_000657,SUP_00007,114,2024-05-06,8.7093
GR-2024-00000717,PO-2024-0000529,1,DC_BCN,PROD_003488,SUP_00004,81,2024-05-07,1.9604
GR-2024-00000718,PO-2024-0000554,1,DC_SEV,PROD_000027,SUP_00016,230,2024-05-07,1.0426
GR-2024-00000719,PO-2024-0000561,1,DC_SEV,PROD_002732,SUP_00016,236,2024-05-07,1.1968
GR-2024-00000720,PO-2024-0000538,1,DC_VLC,PROD_003555,SUP_00004,218,2024-05-08,2.7173
GR-2024-00000721,PO-2024-0000548,1,DC_BCN,PROD_001651,SUP_00017,316,2024-05-08,1.6745
GR-2024-00000722,PO-2024-0000555,1,DC_VLC,PROD_003002,SUP_00016,250,2024-05-08,0.5914
GR-2024-00000723,PO-2024-0000555,2,DC_VLC,PROD_003140,SUP_00016,207,2024-05-08,1.1967
GR-2024-00000724,PO-2024-0000573,1,DC_MAD,PROD_001348,SUP_00007,453,2024-05-08,2.0078
GR-2024-00000725,PO-2024-0000573,2,DC_MAD,PROD_001297,SUP_00007,234,2024-05-08,1.0032
GR-2024-00000726,PO-2024-0000545,1,DC_BCN,PROD_002665,SUP_00017,92,2024-05-09,0.6809
GR-2024-00000727,PO-2024-0000546,1,DC_BCN,PROD_001379,SUP_00014,102,2024-05-09,1.9849
GR-2024-00000728,PO-2024-0000571,1,DC_SEV,PROD_002983,SUP_00016,277,2024-05-09,1.725
