snapshot_date,product_id,location_type,location_id,quantity_on_hand,quantity_reserved,quantity_in_transit,reorder_point,max_stock,unit_cost
2024-12-30,PROD_001700,DC,DC_SEV,435,0,0,214,524,2.713
2024-12-30,PROD_001700,DC,DC_ZGZ,195,0,0,127,352,2.8607
2024-12-30,PROD_001700,STORE,ST_00076,7,0,0,6,7,2.7312
2024-12-30,PROD_001700,STORE,ST_00130,3,0,0,4,5,2.9322
2024-12-30,PROD_001700,STORE,ST_00374,13,0,0,6,14,2.9275
2024-12-30,PROD_001700,STORE,ST_00952,7,0,0,5,12,3.0628
2024-12-30,PROD_001700,STORE,ST_01294,5,0,0,4,5,2.7518
2024-12-30,PROD_001701,DC,DC_MAD,477,0,0,185,570,1.3429
2024-12-30,PROD_001701,DC,DC_BCN,278,0,0,105,312,1.4161
2024-12-30,PROD_001701,DC,DC_VLC,94,0,0,68,263,1.2559
2024-12-30,PROD_001701,DC,DC_SEV,258,0,0,147,465,1.2618
2024-12-30,PROD_001701,DC,DC_ZGZ,219,0,0,103,384,1.2412
2024-12-30,PROD_001701,STORE,ST_00374,0,0,0,3,9,1.2869
2024-12-30,PROD_001701,STORE,ST_00938,8,0,0,4,15,1.4499
2024-12-30,PROD_001701,STORE,ST_00981,3,0,0,2,10,1.4343
2024-12-30,PROD_001702,DC,DC_MAD,529,0,0,160,581,1.0935
2024-12-30,PROD_001702,DC,DC_BCN,256,0,0,121,278,1.1099
2024-12-30,PROD_001702,DC,DC_VLC,262,0,0,138,367,0.9682
2024-12-30,PROD_001702,DC,DC_SEV,347,0,0,172,498,0.968
2024-12-30,PROD_001702,DC,DC_ZGZ,155,0,0,115,310,0.9617
2024-12-30,PROD_001702,STORE,ST_00076,5,0,0,4,5,0.9447
2024-12-30,PROD_001702,STORE,ST_00130,0,0,0,2,4,0.9758
2024-12-30,PROD_001702,STORE,ST_00359,7,0,0,2,8,1.0075
2024-12-30,PROD_001702,STORE,ST_01294,5,0,0,3,6,0.9612
2024-12-30,PROD_001702,STORE,ST_01403,0,0,0,6,8,0.9626
2024-12-30,PROD_001702,STORE,ST_01425,1,0,0,2,4,0.9365
2024-12-30,PROD_001702,STORE,ST_01467,1,0,0,2,4,1.0737
2024-12-30,PROD_001703,DC,DC_MAD,544,0,0,248,552,1.3989
2024-12-30,PROD_001703,DC,DC_BCN,262,0,0,164,372,1.4141
2024-12-30,PROD_001703,DC,DC_VLC,160,0,0,92,361,1.3057
2024-12-30,PROD_001703,DC,DC_SEV,524,0,0,252,541,1.2488
2024-12-30,PROD_001703,DC,DC_ZGZ,259,0,0,127,376,1.2756
2024-12-30,PROD_001703,STORE,ST_00076,7,0,0,5,8,1.3003
2024-12-30,PROD_001703,STORE,ST_00277,5,0,0,4,9,1.3213
2024-12-30,PROD_001703,STORE,ST_00938,13,0,0,6,13,1.4323
2024-12-30,PROD_001703,STORE,ST_00952,12,0,0,3,12,1.4396
2024-12-30,PROD_001703,STORE,ST_01294,7,0,0,3,7,1.3036
2024-12-30,PROD_001703,STORE,ST_01403,3,0,0,4,6,1.2788
2024-12-30,PROD_001704,DC,DC_MAD,332,0,0,280,616,2.1112
2024-12-30,PROD_001704,DC,DC_BCN,302,0,0,131,328,2.149
2024-12-30,PROD_001704,DC,DC_VLC,278,0,0,148,367,1.9464
2024-12-30,PROD_001704,DC,DC_SEV,384,0,0,177,461,1.8622
2024-12-30,PROD_001704,DC,DC_ZGZ,321,0,0,163,449,1.908
2024-12-30,PROD_001704,STORE,ST_00076,3,0,0,3,4,1.87
2024-12-30,PROD_001704,STORE,ST_00130,5,0,0,4,5,1.9114
2024-12-30,PROD_001704,STORE,ST_00359,6,0,0,5,8,1.9813
2024-12-30,PROD_001704,STORE,ST_00938,15,0,0,3,15,2.1445
2024-12-30,PROD_001704,STORE,ST_01294,5,0,0,4,5,1.8015
2024-12-30,PROD_001704,STORE,ST_01425,2,0,0,2,3,1.84
2024-12-30,PROD_001705,DC,DC_MAD,501,0,0,217,675,0.9428
2024-12-30,PROD_001705,DC,DC_BCN,197,0,0,133,324,0.9604
2024-12-30,PROD_001705,DC,DC_VLC,190,0,0,157,350,0.856
2024-12-30,PROD_001705,DC,DC_SEV,505,0,0,145,558,0.8445
2024-12-30,PROD_001705,DC,DC_ZGZ,292,0,0,184,390,0.8565
2024-12-30,PROD_001705,STORE,ST_00076,3,0,0,2,6,0.7994
2024-12-30,PROD_001705,STORE,ST_00130,4,0,0,4,5,0.8706
2024-12-30,PROD_001705,STORE,ST_00359,4,0,0,2,7,0.8779
2024-12-30,PROD_001705,STORE,ST_00952,10,0,0,3,10,0.9523
2024-12-30,PROD_001705,STORE,ST_01467,4,0,0,4,6,0.9063
2024-12-30,PROD_001706,DC,DC_MAD,315,0,0,192,451,4.3073
2024-12-30,PROD_001706,DC,DC_BCN,203,0,0,100,241,4.4081
2024-12-30,PROD_001706,DC,DC_VLC,142,0,0,117,248,4.0215
2024-12-30,PROD_001706,DC,DC_SEV,205,0,0,114,362,3.7678
2024-12-30,PROD_001706,DC,DC_ZGZ,0,0,0,82,245,3.9105
2024-12-30,PROD_001706,STORE,ST_00130,4,0,0,2,6,3.9263
2024-12-30,PROD_001706,STORE,ST_00374,6,0,0,2,16,3.8499
2024-12-30,PROD_001706,STORE,ST_00981,5,0,0,5,6,4.4371
2024-12-30,PROD_001706,STORE,ST_01425,3,0,0,2,3,3.9911
2024-12-30,PROD_001707,DC,DC_MAD,376,0,0,194,415,0.4032
2024-12-30,PROD_001707,DC,DC_BCN,232,0,0,79,284,0.4052
2024-12-30,PROD_001707,DC,DC_VLC,156,0,0,80,262,0.3807
2024-12-30,PROD_001707,DC,DC_SEV,161,0,0,160,363,0.3635
2024-12-30,PROD_001707,DC,DC_ZGZ,200,0,0,71,289,0.3731
2024-12-30,PROD_001707,STORE,ST_00277,5,0,0,6,7,0.3737
2024-12-30,PROD_001707,STORE,ST_00374,9,0,0,5,13,0.3739
2024-12-30,PROD_001707,STORE,ST_00938,11,0,0,3,12,0.4184
2024-12-30,PROD_001707,STORE,ST_00952,1,0,0,2,8,0.4189
2024-12-30,PROD_001707,STORE,ST_00981,4,0,0,2,7,0.4045
2024-12-30,PROD_001707,STORE,ST_01467,3,0,0,4,5,0.4051
2024-12-30,PROD_001708,DC,DC_MAD,294,0,0,194,513,0.449
2024-12-30,PROD_001708,DC,DC_BCN,257,0,0,98,330,0.4501
2024-12-30,PROD_001708,DC,DC_VLC,166,0,0,150,338,0.408
2024-12-30,PROD_001708,DC,DC_SEV,185,0,0,145,500,0.3974
2024-12-30,PROD_001708,DC,DC_ZGZ,275,0,0,150,331,0.4015
2024-12-30,PROD_001708,STORE,ST_00277,1,0,0,4,7,0.4153
2024-12-30,PROD_001708,STORE,ST_00981,6,0,0,6,8,0.4411
2024-12-30,PROD_001708,STORE,ST_01294,0,0,0,3,5,0.395
2024-12-30,PROD_001708,STORE,ST_01403,4,0,0,4,7,0.3998
2024-12-30,PROD_001709,DC,DC_MAD,345,0,0,221,665,2.0451
2024-12-30,PROD_001709,DC,DC_BCN,171,0,0,119,359,2.1139
2024-12-30,PROD_001709,DC,DC_VLC,170,0,0,160,335,1.9282
2024-12-30,PROD_001709,DC,DC_SEV,0,0,0,161,556,1.8598
2024-12-30,PROD_001709,DC,DC_ZGZ,309,0,0,133,360,1.8834
2024-12-30,PROD_001709,STORE,ST_00130,4,0,0,3,4,1.9386
2024-12-30,PROD_001709,STORE,ST_00359,7,0,0,6,7,1.9116
2024-12-30,PROD_001709,STORE,ST_01403,3,0,0,2,4,1.8844
2024-12-30,PROD_001710,DC,DC_MAD,253,0,0,205,455,8.4354
2024-12-30,PROD_001710,DC,DC_BCN,292,0,0,105,295,8.3689
2024-12-30,PROD_001710,DC,DC_VLC,177,0,0,83,290,7.7558
2024-12-30,PROD_001710,DC,DC_SEV,382,0,0,184,422,7.5775
2024-12-30,PROD_001710,DC,DC_ZGZ,195,0,0,109,350,7.7242
2024-12-30,PROD_001710,STORE,ST_00981,2,0,0,3,10,8.6061
2024-12-30,PROD_001710,STORE,ST_01425,2,0,0,2,3,7.5314
2024-12-30,PROD_001710,STORE,ST_01467,5,0,0,5,6,8.5737
2024-12-30,PROD_001711,DC,DC_MAD,470,0,0,184,541,1.2459
2024-12-30,PROD_001711,DC,DC_BCN,102,0,0,82,341,1.2465
2024-12-30,PROD_001711,DC,DC_VLC,298,0,0,164,378,1.1382
2024-12-30,PROD_001711,DC,DC_SEV,500,0,0,130,514,1.0607
2024-12-30,PROD_001711,DC,DC_ZGZ,209,0,0,119,334,1.0837
2024-12-30,PROD_001711,STORE,ST_00076,6,0,0,2,6,1.0898
2024-12-30,PROD_001711,STORE,ST_00277,8,0,0,6,8,1.105
2024-12-30,PROD_001711,STORE,ST_00952,1,0,0,2,10,1.2301
2024-12-30,PROD_001711,STORE,ST_00981,4,0,0,4,6,1.2247
2024-12-30,PROD_001711,STORE,ST_01403,5,0,0,4,7,1.1217
2024-12-30,PROD_001711,STORE,ST_01425,2,0,0,3,4,1.0821
2024-12-30,PROD_001711,STORE,ST_01467,0,0,0,4,5,1.238
2024-12-30,PROD_001712,DC,DC_MAD,355,0,0,238,518,1.1652
2024-12-30,PROD_001712,DC,DC_BCN,106,0,0,77,229,1.1899
2024-12-30,PROD_001712,DC,DC_VLC,108,0,0,89,313,1.0848
2024-12-30,PROD_001712,DC,DC_SEV,231,0,0,182,416,1.0657
2024-12-30,PROD_001712,DC,DC_ZGZ,154,0,0,75,282,1.0517
2024-12-30,PROD_001712,STORE,ST_00277,6,0,0,2,9,1.0786
2024-12-30,PROD_001712,STORE,ST_00374,0,0,0,4,10,1.1057
2024-12-30,PROD_001712,STORE,ST_00938,7,0,0,3,12,1.1791
2024-12-30,PROD_001712,STORE,ST_00952,4,0,0,3,11,1.2075
2024-12-30,PROD_001712,STORE,ST_01294,5,0,0,4,5,1.0522
2024-12-30,PROD_001712,STORE,ST_01403,4,0,0,4,7,1.0487
2024-12-30,PROD_001712,STORE,ST_01425,1,0,0,2,4,1.0656
2024-12-30,PROD_001712,STORE,ST_01467,0,0,0,3,4,1.1515
2024-12-30,PROD_001713,DC,DC_MAD,281,0,0,181,429,3.5986
2024-12-30,PROD_001713,DC,DC_BCN,147,0,0,67,262,3.5871
2024-12-30,PROD_001713,DC,DC_VLC,164,0,0,72,208,3.2932
2024-12-30,PROD_001713,DC,DC_SEV,301,0,0,114,321,3.2148
2024-12-30,PROD_001713,DC,DC_ZGZ,110,0,0,68,241,3.1729
2024-12-30,PROD_001713,STORE,ST_00130,1,0,0,2,3,3.2842
2024-12-30,PROD_001713,STORE,ST_00277,1,0,0,5,6,3.3173
2024-12-30,PROD_001713,STORE,ST_00374,14,0,0,5,14,3.3141
2024-12-30,PROD_001713,STORE,ST_00938,0,0,0,3,10,3.5893
2024-12-30,PROD_001713,STORE,ST_00981,5,0,0,4,6,3.6211
2024-12-30,PROD_001713,STORE,ST_01425,3,0,0,2,3,3.1884
2024-12-30,PROD_001713,STORE,ST_01467,3,0,0,2,5,3.5526
2024-12-30,PROD_001714,DC,DC_MAD,454,0,0,142,474,1.5001
2024-12-30,PROD_001714,DC,DC_BCN,159,0,0,66,272,1.5175
2024-12-30,PROD_001714,DC,DC_VLC,154,0,0,92,327,1.4041
2024-12-30,PROD_001714,DC,DC_SEV,237,0,0,186,396,1.3325
2024-12-30,PROD_001714,DC,DC_ZGZ,171,0,0,167,406,1.345
2024-12-30,PROD_001714,STORE,ST_00374,14,0,0,5,14,1.3968
2024-12-30,PROD_001714,STORE,ST_01467,6,0,0,5,6,1.4951
2024-12-30,PROD_001715,DC,DC_MAD,205,0,0,124,331,1.9269
2024-12-30,PROD_001715,DC,DC_BCN,137,0,0,49,181,2.0146
2024-12-30,PROD_001715,DC,DC_VLC,181,0,0,59,192,1.7465
2024-12-30,PROD_001715,DC,DC_SEV,214,0,0,96,281,1.7225
2024-12-30,PROD_001715,DC,DC_ZGZ,134,0,0,84,229,1.7335
2024-12-30,PROD_001715,STORE,ST_00076,1,0,0,4,8,1.7703
2024-12-30,PROD_001715,STORE,ST_00130,0,0,0,4,5,1.7848
2024-12-30,PROD_001715,STORE,ST_00277,5,0,0,4,7,1.7946
2024-12-30,PROD_001715,STORE,ST_00938,13,0,0,3,13,1.9598
2024-12-30,PROD_001715,STORE,ST_00981,4,0,0,6,9,1.9948
2024-12-30,PROD_001715,STORE,ST_01403,1,0,0,2,8,1.71
2024-12-30,PROD_001715,STORE,ST_01425,1,0,0,2,3,1.7703
2024-12-30,PROD_001716,DC,DC_MAD,242,0,0,153,436,1.166
2024-12-30,PROD_001716,DC,DC_BCN,212,0,0,105,270,1.203
2024-12-30,PROD_001716,DC,DC_VLC,262,0,0,126,317,1.0967
2024-12-30,PROD_001716,DC,DC_SEV,297,0,0,153,389,1.0387
2024-12-30,PROD_001716,DC,DC_ZGZ,181,0,0,135,321,1.0823
2024-12-30,PROD_001716,STORE,ST_00130,2,0,0,2,3,1.078
2024-12-30,PROD_001716,STORE,ST_00359,3,0,0,3,5,1.0717
2024-12-30,PROD_001716,STORE,ST_00938,16,0,0,2,17,1.1654
2024-12-30,PROD_001716,STORE,ST_00952,6,0,0,4,12,1.1715
2024-12-30,PROD_001716,STORE,ST_00981,7,0,0,2,7,1.221
2024-12-30,PROD_001717,DC,DC_MAD,374,0,0,209,535,1.6093
2024-12-30,PROD_001717,DC,DC_BCN,353,0,0,167,362,1.6727
2024-12-30,PROD_001717,DC,DC_VLC,364,0,0,92,377,1.4975
2024-12-30,PROD_001717,DC,DC_SEV,389,0,0,193,494,1.4217
2024-12-30,PROD_001717,DC,DC_ZGZ,186,0,0,173,390,1.4723
2024-12-30,PROD_001717,STORE,ST_00076,8,0,0,4,8,1.4531
2024-12-30,PROD_001717,STORE,ST_00277,9,0,0,6,9,1.4765
2024-12-30,PROD_001717,STORE,ST_01467,1,0,0,2,6,1.5808
2024-12-30,PROD_001718,DC,DC_MAD,236,0,0,209,473,1.3414
2024-12-30,PROD_001718,DC,DC_BCN,267,0,0,112,301,1.4032
2024-12-30,PROD_001718,DC,DC_VLC,114,0,0,63,255,1.267
2024-12-30,PROD_001718,DC,DC_SEV,368,0,0,125,386,1.2225
2024-12-30,PROD_001718,DC,DC_ZGZ,215,0,0,128,312,1.2551
2024-12-30,PROD_001718,STORE,ST_00076,4,0,0,3,6,1.2392
2024-12-30,PROD_001718,STORE,ST_00374,12,0,0,4,12,1.2883
2024-12-30,PROD_001718,STORE,ST_00938,6,0,0,6,12,1.4277
2024-12-30,PROD_001718,STORE,ST_00952,8,0,0,5,9,1.3975
2024-12-30,PROD_001718,STORE,ST_00981,4,0,0,3,10,1.3672
2024-12-30,PROD_001718,STORE,ST_01403,7,0,0,5,7,1.2824
2024-12-30,PROD_001718,STORE,ST_01467,5,0,0,4,5,1.3699
2024-12-30,PROD_001719,DC,DC_MAD,215,0,0,175,393,1.3245
2024-12-30,PROD_001719,DC,DC_BCN,136,0,0,101,233,1.3715
2024-12-30,PROD_001719,DC,DC_VLC,226,0,0,142,298,1.2761
2024-12-30,PROD_001719,DC,DC_SEV,264,0,0,171,373,1.2026
2024-12-30,PROD_001719,DC,DC_ZGZ,188,0,0,147,337,1.2263
2024-12-30,PROD_001719,STORE,ST_00076,6,0,0,3,6,1.1892
2024-12-30,PROD_001719,STORE,ST_00130,4,0,0,3,4,1.2735
2024-12-30,PROD_001719,STORE,ST_00359,5,0,0,6,7,1.2666
2024-12-30,PROD_001719,STORE,ST_00374,6,0,0,5,11,1.257
2024-12-30,PROD_001719,STORE,ST_00938,11,0,0,2,12,1.3507
2024-12-30,PROD_001719,STORE,ST_00952,0,0,0,3,12,1.3481
2024-12-30,PROD_001719,STORE,ST_00981,5,0,0,5,6,1.3379
2024-12-30,PROD_001719,STORE,ST_01467,3,0,0,3,6,1.3864
2024-12-30,PROD_001720,DC,DC_MAD,509,0,0,264,585,1.9076
2024-12-30,PROD_001720,DC,DC_BCN,221,0,0,99,317,1.8613
2024-12-30,PROD_001720,DC,DC_VLC,319,0,0,149,370,1.6991
2024-12-30,PROD_001720,DC,DC_SEV,346,0,0,138,399,1.629
2024-12-30,PROD_001720,DC,DC_ZGZ,313,0,0,169,370,1.7543
2024-12-30,PROD_001720,STORE,ST_00076,5,0,0,2,5,1.6516
2024-12-30,PROD_001720,STORE,ST_00277,7,0,0,5,7,1.7389
2024-12-30,PROD_001720,STORE,ST_00938,9,0,0,5,16,1.9067
2024-12-30,PROD_001720,STORE,ST_00981,8,0,0,3,8,1.9637
2024-12-30,PROD_001720,STORE,ST_01294,7,0,0,6,7,1.7154
2024-12-30,PROD_001720,STORE,ST_01403,0,0,0,4,5,1.709
2024-12-30,PROD_001720,STORE,ST_01425,4,0,0,3,4,1.6708
2024-12-30,PROD_001721,DC,DC_MAD,363,0,0,321,699,1.583
2024-12-30,PROD_001721,DC,DC_BCN,213,0,0,99,344,1.6045
2024-12-30,PROD_001721,DC,DC_VLC,138,0,0,86,354,1.4993
2024-12-30,PROD_001721,DC,DC_SEV,344,0,0,168,494,1.4027
2024-12-30,PROD_001721,DC,DC_ZGZ,295,0,0,119,401,1.4607
2024-12-30,PROD_001721,STORE,ST_00076,6,0,0,2,6,1.4387
2024-12-30,PROD_001721,STORE,ST_00359,7,0,0,6,8,1.4917
2024-12-30,PROD_001721,STORE,ST_00374,7,0,0,2,17,1.4905
2024-12-30,PROD_001721,STORE,ST_00938,15,0,0,2,16,1.6052
2024-12-30,PROD_001721,STORE,ST_01294,2,0,0,2,5,1.4594
2024-12-30,PROD_001722,DC,DC_MAD,337,0,0,164,466,1.7509
2024-12-30,PROD_001722,DC,DC_BCN,277,0,0,135,292,1.8428
2024-12-30,PROD_001722,DC,DC_VLC,272,0,0,97,330,1.6129
2024-12-30,PROD_001722,DC,DC_SEV,166,0,0,146,440,1.6327
2024-12-30,PROD_001722,DC,DC_ZGZ,202,0,0,141,355,1.5817
2024-12-30,PROD_001722,STORE,ST_00277,0,0,0,3,7,1.6288
2024-12-30,PROD_001722,STORE,ST_00374,7,0,0,4,14,1.612
2024-12-30,PROD_001722,STORE,ST_00938,6,0,0,2,10,1.8365
2024-12-30,PROD_001722,STORE,ST_00981,6,0,0,5,6,1.7655
2024-12-30,PROD_001723,DC,DC_MAD,270,0,0,181,466,0.9715
2024-12-30,PROD_001723,DC,DC_BCN,173,0,0,149,342,0.9554
2024-12-30,PROD_001723,DC,DC_VLC,238,0,0,110,331,0.8708
2024-12-30,PROD_001723,DC,DC_SEV,241,0,0,122,390,0.846
2024-12-30,PROD_001723,DC,DC_ZGZ,318,0,0,95,370,0.8965
2024-12-30,PROD_001723,STORE,ST_00076,6,0,0,2,6,0.8525
2024-12-30,PROD_001723,STORE,ST_00277,5,0,0,3,7,0.9053
2024-12-30,PROD_001723,STORE,ST_00938,11,0,0,3,11,0.9722
2024-12-30,PROD_001723,STORE,ST_00981,11,0,0,2,11,1.0026
2024-12-30,PROD_001723,STORE,ST_01425,4,0,0,3,4,0.8519
2024-12-30,PROD_001724,DC,DC_MAD,361,0,0,226,558,1.2914
2024-12-30,PROD_001724,DC,DC_BCN,286,0,0,140,328,1.371
2024-12-30,PROD_001724,DC,DC_VLC,198,0,0,154,354,1.2106
2024-12-30,PROD_001724,DC,DC_SEV,402,0,0,186,439,1.1805
2024-12-30,PROD_001724,DC,DC_ZGZ,232,0,0,85,337,1.1573
2024-12-30,PROD_001724,STORE,ST_00130,2,0,0,3,4,1.1913
2024-12-30,PROD_001724,STORE,ST_01467,0,0,0,5,6,1.2943
2024-12-30,PROD_001725,DC,DC_MAD,621,0,0,203,627,1.099
2024-12-30,PROD_001725,DC,DC_BCN,326,0,0,124,404,1.1217
2024-12-30,PROD_001725,DC,DC_VLC,329,0,0,91,357,1.0352
2024-12-30,PROD_001725,DC,DC_SEV,353,0,0,244,529,0.981
2024-12-30,PROD_001725,DC,DC_ZGZ,212,0,0,167,366,1.01
2024-12-30,PROD_001725,STORE,ST_00076,1,0,0,2,8,1.0179
2024-12-30,PROD_001725,STORE,ST_00130,2,0,0,3,4,1.0121
2024-12-30,PROD_001725,STORE,ST_00938,1,0,0,2,11,1.1663
2024-12-30,PROD_001725,STORE,ST_00952,2,0,0,3,12,1.1157
2024-12-30,PROD_001725,STORE,ST_00981,2,0,0,5,6,1.1574
2024-12-30,PROD_001725,STORE,ST_01403,6,0,0,5,8,0.9872
2024-12-30,PROD_001725,STORE,ST_01425,1,0,0,2,3,0.985
2024-12-30,PROD_001726,DC,DC_MAD,283,0,0,149,404,0.9145
2024-12-30,PROD_001726,DC,DC_BCN,133,0,0,93,258,0.9418
2024-12-30,PROD_001726,DC,DC_VLC,138,0,0,77,261,0.8469
2024-12-30,PROD_001726,DC,DC_SEV,305,0,0,159,404,0.8171
2024-12-30,PROD_001726,DC,DC_ZGZ,317,0,0,119,319,0.8447
2024-12-30,PROD_001726,STORE,ST_00277,5,0,0,3,6,0.8604
2024-12-30,PROD_001726,STORE,ST_00374,2,0,0,6,13,0.8828
2024-12-30,PROD_001726,STORE,ST_00952,6,0,0,5,7,0.9523
2024-12-30,PROD_001726,STORE,ST_00981,4,0,0,2,8,0.9574
2024-12-30,PROD_001726,STORE,ST_01294,6,0,0,5,6,0.8328
2024-12-30,PROD_001726,STORE,ST_01403,6,0,0,5,6,0.8437
2024-12-30,PROD_001727,DC,DC_MAD,300,0,0,152,460,5.7341
2024-12-30,PROD_001727,DC,DC_BCN,163,0,0,77,271,5.9996
2024-12-30,PROD_001727,DC,DC_VLC,257,0,0,106,282,5.3092
2024-12-30,PROD_001727,DC,DC_SEV,227,0,0,129,298,5.1088
2024-12-30,PROD_001727,DC,DC_ZGZ,209,0,0,110,321,5.2286
2024-12-30,PROD_001727,STORE,ST_00076,1,0,0,3,5,5.3256
2024-12-30,PROD_001727,STORE,ST_00130,1,0,0,3,4,5.4605
2024-12-30,PROD_001727,STORE,ST_00374,7,0,0,3,15,5.4924
2024-12-30,PROD_001727,STORE,ST_01425,3,0,0,2,3,5.1387
2024-12-30,PROD_001728,DC,DC_MAD,374,0,0,249,577,2.2668
2024-12-30,PROD_001728,DC,DC_BCN,239,0,0,110,310,2.2858
2024-12-30,PROD_001728,DC,DC_VLC,285,0,0,101,369,2.0797
2024-12-30,PROD_001728,DC,DC_SEV,259,0,0,199,484,2.0409
2024-12-30,PROD_001728,DC,DC_ZGZ,188,0,0,170,376,2.0938
2024-12-30,PROD_001728,STORE,ST_00130,3,0,0,3,4,2.1092
2024-12-30,PROD_001728,STORE,ST_00374,1,0,0,4,10,2.076
2024-12-30,PROD_001728,STORE,ST_00952,8,0,0,3,10,2.3236
2024-12-30,PROD_001728,STORE,ST_01425,2,0,0,2,4,2.0912
2024-12-30,PROD_001729,DC,DC_MAD,608,0,0,213,625,1.0407
2024-12-30,PROD_001729,DC,DC_BCN,303,0,0,133,332,1.0688
2024-12-30,PROD_001729,DC,DC_VLC,185,0,0,157,368,0.9778
2024-12-30,PROD_001729,DC,DC_SEV,268,0,0,242,539,0.9286
2024-12-30,PROD_001729,DC,DC_ZGZ,349,0,0,182,388,0.934
2024-12-30,PROD_001729,STORE,ST_00076,6,0,0,5,6,0.9372
2024-12-30,PROD_001729,STORE,ST_00277,6,0,0,2,7,0.9709
2024-12-30,PROD_001729,STORE,ST_00952,4,0,0,2,9,1.054
2024-12-30,PROD_001729,STORE,ST_00981,8,0,0,6,8,1.064
2024-12-30,PROD_001730,DC,DC_MAD,504,0,0,286,633,5.4364
2024-12-30,PROD_001730,DC,DC_BCN,331,0,0,149,340,5.7751
2024-12-30,PROD_001730,DC,DC_VLC,191,0,0,123,312,5.0104
2024-12-30,PROD_001730,DC,DC_SEV,287,0,0,176,438,4.969
2024-12-30,PROD_001730,DC,DC_ZGZ,370,0,0,189,418,5.0539
2024-12-30,PROD_001730,STORE,ST_00076,7,0,0,5,7,4.8321
2024-12-30,PROD_001730,STORE,ST_00130,1,0,0,2,3,5.144
2024-12-30,PROD_001730,STORE,ST_00277,3,0,0,4,6,5.2812
2024-12-30,PROD_001730,STORE,ST_00359,6,0,0,5,6,5.1337
2024-12-30,PROD_001730,STORE,ST_00938,0,0,0,4,17,5.7146
2024-12-30,PROD_001730,STORE,ST_01294,4,0,0,3,4,4.8922
2024-12-30,PROD_001730,STORE,ST_01403,5,0,0,4,5,4.9561
2024-12-30,PROD_001731,DC,DC_MAD,335,0,0,192,609,0.7165
2024-12-30,PROD_001731,DC,DC_BCN,180,0,0,133,330,0.691
2024-12-30,PROD_001731,DC,DC_VLC,276,0,0,168,353,0.6403
2024-12-30,PROD_001731,DC,DC_SEV,398,0,0,143,444,0.6005
2024-12-30,PROD_001731,DC,DC_ZGZ,209,0,0,147,365,0.6345
2024-12-30,PROD_001731,STORE,ST_00130,2,0,0,3,4,0.6504
2024-12-30,PROD_001731,STORE,ST_00277,5,0,0,4,6,0.6549
2024-12-30,PROD_001731,STORE,ST_00359,1,0,0,2,8,0.6384
2024-12-30,PROD_001731,STORE,ST_00952,2,0,0,3,11,0.6932
2024-12-30,PROD_001731,STORE,ST_00981,9,0,0,3,9,0.7258
2024-12-30,PROD_001731,STORE,ST_01425,3,0,0,3,4,0.6239
2024-12-30,PROD_001731,STORE,ST_01467,6,0,0,5,7,0.7044
2024-12-30,PROD_001732,DC,DC_MAD,296,0,0,195,533,1.4537
2024-12-30,PROD_001732,DC,DC_BCN,263,0,0,173,411,1.4259
2024-12-30,PROD_001732,DC,DC_VLC,177,0,0,171,382,1.331
2024-12-30,PROD_001732,DC,DC_SEV,310,0,0,177,556,1.2435
2024-12-30,PROD_001732,DC,DC_ZGZ,164,0,0,148,421,1.3212
2024-12-30,PROD_001732,STORE,ST_00076,3,0,0,4,5,1.3076
2024-12-30,PROD_001732,STORE,ST_00277,2,0,0,5,7,1.33
2024-12-30,PROD_001732,STORE,ST_00359,4,0,0,4,5,1.3134
2024-12-30,PROD_001732,STORE,ST_00374,8,0,0,6,11,1.3348
2024-12-30,PROD_001732,STORE,ST_00938,11,0,0,2,16,1.4733
2024-12-30,PROD_001732,STORE,ST_00952,5,0,0,6,7,1.4919
2024-12-30,PROD_001732,STORE,ST_01467,0,0,0,3,4,1.4582
2024-12-30,PROD_001733,DC,DC_MAD,531,0,0,256,543,1.1993
2024-12-30,PROD_001733,DC,DC_BCN,143,0,0,104,313,1.2122
2024-12-30,PROD_001733,DC,DC_VLC,150,0,0,65,268,1.1445
2024-12-30,PROD_001733,DC,DC_SEV,218,0,0,143,391,1.0555
2024-12-30,PROD_001733,DC,DC_ZGZ,295,0,0,78,326,1.1129
2024-12-30,PROD_001733,STORE,ST_00076,4,0,0,4,5,1.0567
2024-12-30,PROD_001733,STORE,ST_00277,7,0,0,2,8,1.1547
2024-12-30,PROD_001733,STORE,ST_00374,0,0,0,6,15,1.1499
2024-12-30,PROD_001733,STORE,ST_00952,10,0,0,4,10,1.2464
2024-12-30,PROD_001733,STORE,ST_00981,0,0,0,5,6,1.2159
2024-12-30,PROD_001733,STORE,ST_01467,0,0,0,3,7,1.2487
2024-12-30,PROD_001734,DC,DC_MAD,309,0,0,180,491,1.165
2024-12-30,PROD_001734,DC,DC_BCN,244,0,0,119,306,1.2014
2024-12-30,PROD_001734,DC,DC_VLC,208,0,0,65,254,1.0327
2024-12-30,PROD_001734,DC,DC_SEV,188,0,0,170,451,1.0001
2024-12-30,PROD_001734,DC,DC_ZGZ,293,0,0,125,356,1.0185
2024-12-30,PROD_001734,STORE,ST_00076,5,0,0,2,8,1.0263
2024-12-30,PROD_001734,STORE,ST_00277,9,0,0,3,10,1.0676
2024-12-30,PROD_001734,STORE,ST_00359,3,0,0,3,6,1.0707
