product_id,sku,name,brand,category,category_path,price,unit,image_url,active,category_group,barcode,sale_price,cost_price,tax_rate,iva_type,unit_of_measure,supplier_code,active_since,shelf_life_days,is_perishable
PROD_001392,65e03cdbe93cdf17c45208f8,Queso tierno bajo en sal mezcla,Hacendado,"Tierno, Semicurado y Curado","Frescos y Charcutería > Queso > Tierno, Semicurado y Curado",3.87,350 g aprox,https://a1.soysuper.com/ed869319b7e6035acb50ed3ab5af072d.110.110.0.min.wmark.c28218f1.jpg,True,lacteos,0763685382860,3.7212,2.697,0.04,S4,UND,PRV-00054,2020-10-01,12,1
PROD_001393,65cba6571452a0306f6828a2,Queso viejo intenso mezcla,Hacendado,"Tierno, Semicurado y Curado","Frescos y Charcutería > Queso > Tierno, Semicurado y Curado",4.74,330 g aprox,https://a0.soysuper.com/0c19739dac3e9de6be99f82803b754c0.110.110.0.min.wmark.f1fc3f5a.jpg,True,lacteos,8906429513423,4.5577,3.469,0.04,S4,UND,PRV-00086,2018-08-14,12,1
PROD_001394,594ce4cd2508c12c0744224c,Helado palo crocan choc vainilla (con lengua sabor chocolate),Hacendado,Bombón Helado,Congelados > Helados > Bombón Helado,3.01,Pack 6 x 75 ml,https://a0.soysuper.com/e07cc81f5debad514c6938dc40ea461c.110.110.0.min.wmark.fe7886af.jpg,True,congelados,5816067807576,2.7364,2.06,0.1,S2,UND,PRV-00042,2019-04-02,180,1
PROD_001395,51dc67f1f0f9763714000047,Helado palo mini infantiles,Hacendado,Polos,Congelados > Helados > Polos,1.82,caja de 3 bolsas x 6 u x 15 ml,https://a2.soysuper.com/0a33ebd03af4a79b781538e57d00caf1.110.110.0.min.wmark.1dec59ed.jpg,True,congelados,5285290525265,1.6545,1.2171,0.1,S2,UND,PRV-00018,2023-12-15,180,1
PROD_001396,57c4227553c97b45a51b1cd7,Alcachofa baby congelada,Hacendado,Alcachofas congeladas,"Congelados > Verduras, Hortalizas y Legumbres congeladas > Alcachofas congeladas",3.05,Paquete 300 g,https://a2.soysuper.com/6a02d3dc8e6bb5f7e7e769f1810bc349.110.110.0.min.wmark.9b94f558.jpg,True,congelados,7287858464359,2.7727,2.0988,0.1,S2,UND,PRV-00023,2023-11-12,180,1
PROD_001397,624a948fe93cdf6a27557a63,Helado barrita cacahuete con caramelo,Hacendado,Barra,Congelados > Helados > Barra,3.32,Caja 6 u x 50 ml,https://a2.soysuper.com/e5c201c243d63f1fe1f6e1d699d3601f.110.110.0.min.wmark.96233f70.jpg,True,congelados,9773813994132,3.0182,2.1883,0.1,S2,UND,PRV-00061,2020-05-13,180,1
PROD_001398,51dc6807a9762a7b37000015,Helado tutti fruti,Hacendado,Tarrina,Congelados > Helados > Tarrina,3.3,Tarrina 1 l,https://a0.soysuper.com/77f831f135da6c2f1af0c6e526b905b7.110.110.0.min.wmark.3e304fe5.jpg,True,congelados,8059479127970,3.0,2.2705,0.1,S2,UND,PRV-00005,2021-09-16,180,1
PROD_001399,5bb21fb20932f76a9a1dd130,Aceituna gordal con hueso,Hacendado,Verdes,Aperitivos > Aceitunas > Verdes,3.05,Tarro 700 g escurrido 400 g,https://a1.soysuper.com/871e405b9dba08c3cc8b1d7eaf89dcf7.110.110.0.min.wmark.9f321dc3.jpg,True,snacks,7030103573845,2.7727,1.8667,0.1,S2,UND,PRV-00025,2018-08-14,,0
PROD_001400,681c97de2508c17b2c6d77d1,Queso curado de vaca Mahón Menorca,Hacendado,"Tierno, Semicurado y Curado","Frescos y Charcutería > Queso > Tierno, Semicurado y Curado",2.67,215 g aprox,https://a1.soysuper.com/045aa380465566fca5553fb45770508d.110.110.0.min.wmark.71d0e162.jpg,True,lacteos,7672166435731,2.5673,1.9433,0.04,S4,UND,PRV-00057,2019-06-30,12,1
PROD_001401,68469bff53c97b291802a5cf,Pollo asado troceado,Hacendado,Refrigerados,Frescos y Charcutería > Platos Preparados > Refrigerados,7.8,Paquete 1.21 kg aprox,https://a2.soysuper.com/740f37e56cd4957e60f947b26576dbdc.110.110.0.min.wmark.77185f7e.jpg,True,carne_pescado,8742046904028,7.0909,5.5837,0.1,S2,UND,PRV-00037,2019-08-31,4,1
PROD_001402,69338c558ca63c3ba37fea92,Panecillo 51% centeno,Hacendado,Pan Fresco,"Panadería, Pastelería y Repostería > Pan > Pan Fresco",1.45,Paquete 468 g (6 u),,True,panaderia,0912261903429,1.3942,1.1564,0.04,S4,UND,PRV-00081,2019-04-17,2,1
PROD_001403,68ba7f698ca63c655610f950,Lenguado arena congelado entero sin piel,Hacendado,Lenguado congelado,Congelados > Pescados y Mariscos > Lenguado congelado,7.95,Paquete 400 g peso neto escurrido,https://a1.soysuper.com/e07703d74d34860ec9db2a7edaeb33fe.110.110.0.min.wmark.6e1bdc76.jpg,True,congelados,6745852255768,7.2273,5.401,0.1,S2,UND,PRV-00062,2020-12-15,180,1
PROD_001404,6846a050e6ed402aec6362d7,Pulpo crudo congelado,Hacendado,Cefalópodos congelados,Congelados > Pescados y Mariscos > Cefalópodos congelados,22.8,Paquete 1.27 kg aprox,https://a0.soysuper.com/b7324659e5d76eee85f5717eff897575.110.110.0.min.wmark.04120aa8.jpg,True,congelados,5215214446451,20.7273,15.4396,0.1,S2,KG,PRV-00023,2019-03-10,180,1
PROD_001405,68ff4e3cd79187176b367a68,Cafe soluble natural clasico,Hacendado,Soluble,"Cafés, Cacaos e Infusiones > Café > Soluble",2.6,50 g,https://a2.soysuper.com/ba1543e0c3d4452d105cc6f4c5f14d41.110.110.0.min.wmark.0fbbff56.jpg,True,bebidas,7471045678210,2.1488,1.929,0.21,S1,UND,PRV-00035,2023-05-10,,0
PROD_001406,6799dd3c53c97b7ea94c5658,Panes especiales sabor fuet,Hacendado,Picos y Crackers,"Panadería, Pastelería y Repostería > Pan > Picos y Crackers",0.85,Paquete 80 g,https://a1.soysuper.com/b3629c99daded8c7d0f463bed55c32b1.110.110.0.min.wmark.10bd70e6.jpg,True,panaderia,9653040772973,0.8173,0.6736,0.04,S4,UND,PRV-00095,2022-04-04,2,1
PROD_001407,684a9888e93cdf2d0e73f342,Queso mozzarella fresca perlas light,Hacendado,Fresco y para Ensaladas,Frescos y Charcutería > Queso > Fresco y para Ensaladas,2.0,Tarrina 300 g escurrido 150 g,https://a1.soysuper.com/819ce02e8f01b16bb6f2e086c6b2873c.110.110.0.min.wmark.99b50c77.jpg,True,lacteos,6739934838482,1.9231,1.5239,0.04,S4,UND,PRV-00054,2022-12-12,12,1
PROD_001408,668746b81452a02a4e23f48b,Queso gorgonzola de vaca,Hacendado,Roquefort y Quesos Azules,Frescos y Charcutería > Queso > Roquefort y Quesos Azules,2.09,170 g aprox,https://a0.soysuper.com/52e064653ac5fc42f5666aa7c51d8c72.110.110.0.min.wmark.d48d0dca.jpg,True,lacteos,7904614138629,2.0096,1.577,0.04,S4,UND,PRV-00061,2018-08-28,12,1
PROD_001409,675bfcb56c714bef7a15a2e7,Cigala pequeña descongelada,Hacendado,Mariscos,Frescos y Charcutería > Pescados y Mariscos > Mariscos,6.45,Unidad 300 gr,,True,carne_pescado,7262906686303,5.8636,4.579,0.1,S2,UND,PRV-00097,2019-07-27,4,1
PROD_001410,69a0ceee53c97b01683c39c0,Rodaja de marrajo ultracongelado,Hacendado,Marrajo,Congelados > Pescados y Mariscos > Marrajo,3.73,250 g aprox,https://a1.soysuper.com/694ac850d4cb6f69c21ad00e960feb28.110.110.0.min.wmark.94c8289a.jpg,True,congelados,3724852362068,3.3909,2.3621,0.1,S2,UND,PRV-00059,2019-06-12,180,1
PROD_001411,67836b70e6ed4011065a2fe3,Merluza congelada ventrescas,Hacendado,Merluza,Congelados > Pescados y Mariscos > Merluza,3.6,Paquete 400 g,https://a0.soysuper.com/792576c6c4583a0b39795d4d7a0e7170.110.110.0.min.wmark.53ecf588.jpg,True,congelados,9712391523679,3.2727,2.3832,0.1,S2,UND,PRV-00089,2019-01-11,180,1
PROD_001412,661868d01452a02173110d9a,Queso semicurado de cabra Payoya,Hacendado,"Tierno, Semicurado y Curado","Frescos y Charcutería > Queso > Tierno, Semicurado y Curado",9.35,500 g aprox,https://a1.soysuper.com/f29d7e23d41c456a346f8fcc5ae5554c.110.110.0.min.wmark.80f93abf.jpg,True,lacteos,9311900604238,8.9904,6.8866,0.04,S4,UND,PRV-00015,2018-09-29,12,1
PROD_001413,662052fd8ca63c273f2a140a,Queso viejo con leche cruda de cabra,Hacendado,"Tierno, Semicurado y Curado","Frescos y Charcutería > Queso > Tierno, Semicurado y Curado",5.52,280 g aprox,https://a2.soysuper.com/19e8a9a5242a03345089de9ebfc8a7c3.110.110.0.min.wmark.1cd886a6.jpg,True,lacteos,2567740707203,5.3077,4.1906,0.04,S4,UND,PRV-00044,2022-04-19,12,1
PROD_001414,68fcac861452a078dd1d2d16,Butifarra negra,Hacendado,Butifarra,Frescos y Charcutería > Charcutería > Butifarra,2.36,225 g aprox,,True,carne_pescado,9693800345306,2.1455,1.7009,0.1,S2,UND,PRV-00056,2020-04-03,4,1
PROD_001415,69dc50ca91e12843c56416e2,Surtido dulce rosquito de azucar,Hacendado,Especiales,Cereales y Galletas > Galletas > Especiales,0.8,Pack 3 u - 135 g,https://a1.soysuper.com/c2eee552cdfa8584d4b081f4bb5ae870.110.110.0.min.wmark.2ba66b7c.jpg,True,snacks,9516638901448,0.7273,0.5235,0.1,S2,PAK,PRV-00077,2021-10-14,,0
PROD_001416,69da27d1e93cdf416a69b5e8,Rosquillas al cacao,Hacendado,Especiales,Cereales y Galletas > Galletas > Especiales,0.65,Paquete 108 g,,True,snacks,6081697715785,0.5909,0.4151,0.1,S2,UND,PRV-00086,2018-05-13,,0
PROD_001417,69da27d291e12843e580f418,Surtido dulce bizcocho baño cacao,Hacendado,"Bizcocho, Mantecados y Ensaimadas","Panadería, Pastelería y Repostería > Bollería > Bizcocho, Mantecados y Ensaimadas",1.05,Pack 3 u - 180 g,https://a2.soysuper.com/b27514186aa1dea5725a4152e1dd9278.110.110.0.min.wmark.813a6cc4.jpg,True,panaderia,1888102066945,1.0096,0.7737,0.04,S4,PAK,PRV-00069,2023-10-01,2,1
PROD_001418,68469bb3e93cdf2d113685f9,Queso curado mezcla,Hacendado,"Tierno, Semicurado y Curado","Frescos y Charcutería > Queso > Tierno, Semicurado y Curado",12.31,1.09 kg aprox,https://a1.soysuper.com/adc364d206cf1c7402ade232d3f3112a.110.110.0.min.wmark.53723db1.jpg,True,lacteos,5514987451144,11.8365,8.8298,0.04,S4,UND,PRV-00015,2020-11-18,12,1
PROD_001419,69e5e06c2508c105ee617137,Aceitunas verdes rellenas de jalapeño picantes,Hacendado,Verdes,Aperitivos > Aceitunas > Verdes,1.2,Bote 85 g escurrido,https://a2.soysuper.com/a5cf186639ebe2b4603a6ff75b9a747c.110.110.0.min.wmark.80673d9d.jpg,True,snacks,0003752539774,1.0909,0.7662,0.1,S2,UND,PRV-00003,2018-05-01,,0
PROD_001420,670831b3e6ed407eb24468b4,Bollo preñao horno (venta por unidades),Hacendado,Bollo Preñao,"Panadería, Pastelería y Repostería > Salados > Bollo Preñao",0.95,1 u - 60 g,https://a2.soysuper.com/da30bd979285d19c0b85c4e44fa20d92.110.110.0.min.wmark.9b850ab5.jpg,True,panaderia,4815320011546,0.9135,0.7107,0.04,S4,UND,PRV-00066,2019-03-26,2,1
PROD_001421,688f1d0253c97b3dc81c24b7,Garbanza cocida,Hacendado,Garbanzos cocidos,"Pasta, Arroz y Legumbres > Legumbres Cocidas > Garbanzos cocidos",1.35,Tarro 570 g escurrido 400 g,https://a1.soysuper.com/59500239f7daa3f6cb55668cfeacb6e9.110.110.0.min.wmark.b50069b1.jpg,True,conservas,5107060881121,1.2273,0.8005,0.1,S2,UND,PRV-00006,2023-01-10,,0
PROD_001422,68662c780932f7742f44d252,Cañailla cocida,Hacendado,Mariscos,Frescos y Charcutería > Pescados y Mariscos > Mariscos,4.3,Bandeja 350 g,https://a0.soysuper.com/6ed828467506691a95f8f6db6daeeae6.110.110.0.min.wmark.d638c370.jpg,True,carne_pescado,0425621998428,3.9091,3.1688,0.1,S2,UND,PRV-00034,2019-06-11,4,1
PROD_001423,699c7aa1a44508f947144ded,Aceituna verde con pepinillo,Hacendado,Kimbo,Aperitivos > Encurtidos > Kimbo,2.25,Tarro 420 g escurrido 220 g,https://a1.soysuper.com/a7a3795a5cede59db858e35d6d504d72.110.110.0.min.wmark.2abb0be9.jpg,True,snacks,9915405238280,2.0455,1.4265,0.1,S2,UND,PRV-00073,2019-04-22,,0
PROD_001424,6846ec5891e128e3397ac4da,Gamba arrocera pequeña congelada,Hacendado,Gambas congeladas,Congelados > Pescados y Mariscos > Gambas congeladas,7.09,Caja 650 g aprox,https://a0.soysuper.com/b061b5119c2bd5d4b665ff8066c10249.110.110.0.min.wmark.8e1e5f67.jpg,True,congelados,8464039627348,6.4455,4.7719,0.1,S2,UND,PRV-00070,2021-03-02,180,1
PROD_001425,695964070932f764d964b244,Patatas fritas onduladas sabor sal y vinagre,Hacendado,Onduladas,Aperitivos > Patatas Fritas > Onduladas,1.2,Paquete 150 g,https://a1.soysuper.com/7dc98b478734b5800b787bd4abc66b1c.110.110.0.min.wmark.f77ee307.jpg,True,snacks,5054935652501,1.0909,0.7227,0.1,S2,UND,PRV-00043,2020-12-12,,0
PROD_001426,69a55ff3e6ed40692c09f678,Cafe grano forte,Hacendado,En Grano,"Cafés, Cacaos e Infusiones > Café > En Grano",10.5,Paquete 1 kg,https://a0.soysuper.com/a5a7e71d7a7b7d055e955d5b8fe2b83d.110.110.0.min.wmark.06592a20.jpg,True,bebidas,5169167090028,8.6777,7.8723,0.21,S1,UND,PRV-00046,2019-04-07,,0
PROD_001427,66f176b06c714bf87b5a66d9,Pimientos secos,Hacendado,Pimientos Secos,"Conservas, Sopas, Aceites y Condimentos > Especias > Pimientos Secos",1.9,Caja 50 g,https://a0.soysuper.com/001ceba6afa992be0ba23f8325b75d7b.110.110.0.min.wmark.b967bf2a.jpg,True,conservas,5305732882357,1.7273,1.1263,0.1,S2,UND,PRV-00004,2021-09-19,,0
PROD_001428,691f5ed491e128020832efdb,Chorizo pamplona pimienta finas lonchas,Hacendado,Chorizo,Frescos y Charcutería > Charcutería > Chorizo,1.85,Paquete 100 g,https://a2.soysuper.com/c2c9d0e51f2c8701e2dae0b3aca210e1.110.110.0.min.wmark.c70f4e48.jpg,True,carne_pescado,5750214788236,1.6818,1.2961,0.1,S2,UND,PRV-00048,2018-05-28,4,1
PROD_001429,6846a00a8ca63c11a937ab02,Pollo asado,Hacendado,Refrigerados,Frescos y Charcutería > Platos Preparados > Refrigerados,7.12,Paquete 1.26 kg aprox,https://a0.soysuper.com/ff83890c68555d100c3f1d9ecd14d40f.110.110.0.min.wmark.2cd35747.jpg,True,carne_pescado,6925823518089,6.4727,5.0368,0.1,S2,UND,PRV-00020,2021-10-31,4,1
PROD_001430,67ad9ed853c97b25a430c26a,Langostino cocido salvaje fresco,Hacendado,Mariscos,Frescos y Charcutería > Pescados y Mariscos > Mariscos,3.95,Bandeja 300 g,https://a0.soysuper.com/60bf1a97a3a8c224b358241a8267bde4.110.110.0.min.wmark.9e925481.jpg,True,carne_pescado,9239773042493,3.5909,2.8486,0.1,S2,UND,PRV-00081,2020-04-05,4,1
PROD_001431,65f8130b0932f776db09a4f4,"Verdura fresca troceada crema de calabaza (calabaza, zanahoria, patata, puerro y cebolla), fr",Hacendado,Verduras Preparadas,"Frescos y Charcutería > Verduras, Hortalizas y Legumbres > Verduras Preparadas",4.0,Bandeja 800 g,https://a0.soysuper.com/86b4c3467b833e2ade0364b4ff9770f3.110.110.0.min.wmark.bcf36c66.jpg,True,saludable_fitness,8077937576191,3.6364,2.61,0.1,S2,UND,PRV-00086,2018-03-09,,0
PROD_001432,665ac99fe93cdf45d32a4bb3,Untapan cangrejo refrigerado,Hacendado,Refrigerados,Frescos y Charcutería > Platos Preparados > Refrigerados,1.5,Tarrina 150 g,https://a2.soysuper.com/93e97a87a0cb43d64ac62d3e5304a772.110.110.0.min.wmark.626964e9.jpg,True,carne_pescado,4102520235491,1.3636,1.1035,0.1,S2,UND,PRV-00034,2019-04-30,4,1
PROD_001433,674e6fb3722d6a11432e1d1e,Yogur liquido piña-coco,Hacendado,Líquido,Lácteos y Huevos > Yogur > Líquido,2.35,Botellin pack 12 x 100 g - 1200 g,https://a0.soysuper.com/1e2f83ab80fa3fd46733ecfc5e73b84a.110.110.0.min.wmark.eaf48d3f.jpg,True,lacteos,9049572227195,2.2596,1.7377,0.04,S4,UND,PRV-00038,2021-07-20,12,1
PROD_001434,665f2475722d6a30cc49f6d4,Empanadilla pollo rulo horno (venta por unidades),Hacendado,Empanadillas,"Panadería, Pastelería y Repostería > Salados > Empanadillas",1.5,1 u - 100 g,https://a1.soysuper.com/f0959dcfebce9b0d1571247cb5f03fab.110.110.0.min.wmark.6315736d.jpg,True,panaderia,8292776104927,1.4423,1.151,0.04,S4,UND,PRV-00094,2019-07-02,2,1
PROD_001435,665f24c5722d6a30cc49f6e6,Queque chocolate horno,Hacendado,"Bizcocho, Mantecados y Ensaimadas","Panadería, Pastelería y Repostería > Bollería > Bizcocho, Mantecados y Ensaimadas",3.35,U 400 g,https://a2.soysuper.com/eed9f5ce27ff313f7efc0482dd2b6ee0.110.110.0.min.wmark.10f23408.jpg,True,panaderia,8161734652087,3.2212,2.5634,0.04,S4,UND,PRV-00052,2018-12-12,2,1
PROD_001436,665f24c68ca63c2722439410,Queque nueces horno,Hacendado,"Bizcocho, Mantecados y Ensaimadas","Panadería, Pastelería y Repostería > Bollería > Bizcocho, Mantecados y Ensaimadas",3.35,U 400 g,https://a0.soysuper.com/2ef33401a745c6cbcc03fa69db971942.110.110.0.min.wmark.9dab0647.jpg,True,panaderia,4008009185694,3.2212,2.514,0.04,S4,UND,PRV-00085,2018-08-15,2,1
PROD_001437,6912f6b9e6ed406f4e2d70e8,"Bifidus trozos platano , avena y chia",Hacendado,Con Bífidus,Lácteos y Huevos > Yogur > Con Bífidus,1.35,Pack 4 x 125 g - 500 g,https://a1.soysuper.com/5e9bb74c684a2d81eea6d0076eec5af1.110.110.0.min.wmark.42b6b2b3.jpg,True,lacteos,0628055001379,1.2981,0.9402,0.04,S4,UND,PRV-00022,2018-07-10,12,1
PROD_001438,661e42bf722d6a30cc3c2801,Queso viejo tostado cuñitas,Hacendado,"Tierno, Semicurado y Curado","Frescos y Charcutería > Queso > Tierno, Semicurado y Curado",5.42,Unidad 320 gr,,True,lacteos,5691398625415,5.2115,4.0239,0.04,S4,UND,PRV-00047,2022-10-02,12,1
PROD_001439,673c893553c97b543a66c381,Queso curado afrutado cuñitas,Hacendado,"Tierno, Semicurado y Curado","Frescos y Charcutería > Queso > Tierno, Semicurado y Curado",4.39,Unidad 300 gr,,True,lacteos,6840697735090,4.2212,3.1689,0.04,S4,UND,PRV-00091,2021-01-25,12,1
PROD_001440,69a85a8353c97b3486227108,Merluza congelada medallones argentina,Hacendado,Merluza,Congelados > Pescados y Mariscos > Merluza,4.0,Paquete 500 g,,True,congelados,1736032395850,3.6364,2.493,0.1,S2,UND,PRV-00091,2020-04-03,180,1
PROD_001441,69b06c5fd791872bd134dc04,Merluza congelada rodaja argentina,Hacendado,Merluza,Congelados > Pescados y Mariscos > Merluza,4.5,Paquete 600 g,https://a2.soysuper.com/f54731a7199d08a05215d6d1074c1817.110.110.0.min.wmark.c2790db4.jpg,True,congelados,0830674310583,4.0909,3.0982,0.1,S2,UND,PRV-00006,2020-05-03,180,1
PROD_001442,663ce97f722d6a30c94fb320,Aperitivo snack al ajillo,Hacendado,Formas,Aperitivos > Snacks > Formas,1.05,Paquete 100 g,https://a2.soysuper.com/cd10a4068f1d34ac4213c6d900b322de.110.110.0.min.wmark.ca7acda1.jpg,True,snacks,6485162454894,0.9545,0.6345,0.1,S2,UND,PRV-00036,2022-03-10,,0
PROD_001443,69f3a36f0932f76d73694709,Guanciale taco,Hacendado,Elaboradas,Frescos y Charcutería > Carnes > Elaboradas,4.5,Unidad 300 gr,,True,carne_pescado,6950304174492,4.0909,3.1845,0.1,S2,UND,PRV-00046,2018-06-13,4,1
PROD_001444,5b8370bc0932f71ba73bb29e,Zumo maracuya con semillas de chia refrigerado,Hacendado,Refrigerados,Bebidas > Zumo > Refrigerados,1.65,Botella 250 ml,https://a1.soysuper.com/2e5e049c7bd94c64c1557c90c5ccf806.110.110.0.min.wmark.2090b3a4.jpg,True,bebidas,3025859639932,1.3636,1.2109,0.21,S1,UND,PRV-00017,2021-12-02,,0
PROD_001445,69fb2fe8a445080c853529d9,Macarron grueso pasta,Hacendado,Macarrones-Plumas,"Pasta, Arroz y Legumbres > Pasta > Macarrones-Plumas",0.9,Paquete 500 g,https://a2.soysuper.com/7c9e8c7acfdaf7feb9f660462741e987.110.110.0.min.wmark.a70765bc.jpg,True,conservas,5062923256716,0.8182,0.5358,0.1,S2,UND,PRV-00099,2022-08-10,,0
PROD_001446,690d9cb1a44508382b076d7e,Lomo cabecero lonchas,Hacendado,Lomo,Frescos y Charcutería > Charcutería > Lomo,2.7,Paquete pack 4 x 37.5 g - 150 g,https://a2.soysuper.com/89d9c6a5bcd4ee6fdc69bdc241fed275.110.110.0.min.wmark.3a5bfa5c.jpg,True,carne_pescado,0015309255686,2.4545,1.8165,0.1,S2,UND,PRV-00082,2018-09-25,4,1
PROD_001447,6846a00b6c714bdd3e2fdfb4,Lomo,Hacendado,Lomo,Frescos y Charcutería > Charcutería > Lomo,5.95,340 g aprox,https://a0.soysuper.com/ad733df087f6d5b97ffa0aebec6e2930.110.110.0.min.wmark.2c75874b.jpg,True,carne_pescado,4901521043346,5.4091,4.3473,0.1,S2,UND,PRV-00036,2018-03-19,4,1
PROD_001448,69c3724291e128a2d23e22f9,Lomo cebo iberico 50% raza iberica lonchas,Hacendado,Lomo,Frescos y Charcutería > Charcutería > Lomo,6.33,Unidad 110 gr,,True,carne_pescado,6428452345663,5.7545,4.456,0.1,S2,UND,PRV-00039,2019-09-16,4,1
PROD_001449,6939a2442508c1092e6bee1f,Surtido granel pasta almendra,Hacendado,Especiales,Cereales y Galletas > Galletas > Especiales,0.29,Unidad 50 gr,,True,snacks,2389436378647,0.2636,0.1692,0.1,S2,PAK,PRV-00065,2020-11-29,,0
PROD_001450,6819cbb653c97b374f129b72,Refresco berry lime sin gas,Hacendado,Mezcla de Frutas,Bebidas > Refresco > Mezcla de Frutas,1.15,Botella 1500 ml,https://a0.soysuper.com/e110753504d5b7d23c7eb6fa873649e7.110.110.0.min.wmark.05740e67.jpg,True,bebidas,5310486177956,0.9504,0.8705,0.21,S1,UND,PRV-00026,2019-01-18,,0
PROD_001451,68fca6cc8ca63c672d0435ff,Patatas fritas onduladas sabor campestre,Hacendado,Onduladas,Aperitivos > Patatas Fritas > Onduladas,1.21,Paquete 150 g,https://a0.soysuper.com/3f440628cb4b972713e5fec1bfb6759a.110.110.0.min.wmark.6d730049.jpg,True,snacks,9345694717522,1.1,0.7912,0.1,S2,UND,PRV-00078,2020-04-26,,0
PROD_001452,6980c0030932f70156433ddb,Galletitas saladas aperitivo semillas y oregano,Hacendado,Picos y Crackers,"Panadería, Pastelería y Repostería > Pan > Picos y Crackers",1.45,Paquete 250 g,https://a0.soysuper.com/4660697dbe4ac23d445fedf985d36803.110.110.0.min.wmark.6817c93a.jpg,True,panaderia,2967193689499,1.3942,1.1537,0.04,S4,UND,PRV-00083,2019-10-11,2,1
PROD_001453,67571be52508c16879701e98,Postre lacteo mousse chocolate + proteinas,Hacendado,Mousse,Lácteos y Huevos > Postres > Mousse,2.55,Pack 4 x 100 g - 400 g,https://a1.soysuper.com/a1a518dfb7174397aaf3c3eeb9becdd5.110.110.0.min.wmark.d0e4afcb.jpg,True,lacteos,6136496898549,2.4519,1.9219,0.04,S4,UND,PRV-00012,2020-05-08,12,1
PROD_001454,68bee43ea4450801562e07bf,Romero (tapon verde),Hacendado,Romero,"Conservas, Sopas, Aceites y Condimentos > Especias > Romero",1.31,Bote 35 g,https://a1.soysuper.com/7f91fa44293403b0bc0f238998a5f634.110.110.0.min.wmark.0513c958.jpg,True,conservas,5832819578969,1.1909,0.777,0.1,S2,UND,PRV-00083,2020-09-09,,0
PROD_001455,67812a26a44508016036e5e0,Bebida isotonica limon zero,Hacendado,Limón,Bebidas > Bebida Isotónica > Limón,1.0,"Botella 1,5 l",https://a1.soysuper.com/4900e32f0515d8ee679468d63d458253.110.110.0.min.wmark.a7c98f98.jpg,True,bebidas,4136942583625,0.8264,0.754,0.21,S1,UND,PRV-00040,2019-02-05,,0
PROD_001456,6613b489e93cdf5d5c18e38a,Helado palo bombon mango blanco,Hacendado,Bombón Helado,Congelados > Helados > Bombón Helado,3.9,540 ml (caja 6 u),https://a2.soysuper.com/a0372055ebd2135808aad656e38fc675.110.110.0.min.wmark.9ba5ee7e.jpg,True,congelados,9866512342752,3.5455,2.6055,0.1,S2,UND,PRV-00097,2023-11-24,180,1
PROD_001457,67f9ebe1a44508635d2b75b2,Lomo embuchado lonchas,Hacendado,Lomo,Frescos y Charcutería > Charcutería > Lomo,2.55,Paquete pack 4 x 37.5 g - 150 g,https://a2.soysuper.com/f7c718309a095aae8cf933c47430b7ba.110.110.0.min.wmark.bdcb36f1.jpg,True,carne_pescado,4830390998184,2.3182,1.7781,0.1,S2,UND,PRV-00067,2020-03-22,4,1
PROD_001458,68c7ae308ca63c653c775a92,Bizcocho industrial,Hacendado,"Bizcocho, Mantecados y Ensaimadas","Panadería, Pastelería y Repostería > Bollería > Bizcocho, Mantecados y Ensaimadas",1.76,290 g (paquete 6 u),https://a2.soysuper.com/5306668dd00255860513427a56fcbc5e.110.110.0.min.wmark.b18f7134.jpg,True,panaderia,3534532842014,1.6923,1.3783,0.04,S4,UND,PRV-00046,2020-03-22,2,1
PROD_001459,69c37242e93cdf7e3b1e4f7a,Salchichon cebo iberico lonchas,Hacendado,Salchichón,Frescos y Charcutería > Charcutería > Salchichón,3.19,Unidad 110 gr,,True,carne_pescado,5666002686687,2.9,2.2378,0.1,S2,UND,PRV-00054,2022-11-10,4,1
PROD_001460,66abed168ca63c017b3d83de,"Arreglo pelado paella marisco fresco (poton, colas de gambon pelado, langostino y calamar)",Hacendado,Surtido,Frescos y Charcutería > Pescados y Mariscos > Surtido,9.45,Unidad 450 gr,,True,carne_pescado,4602744094121,8.5909,6.5865,0.1,S2,UND,PRV-00006,2019-08-05,4,1
PROD_001461,6826e10a91e1282afb6f49a2,Pate olivas (olivada),Hacendado,Aceitunas,"Conservas, Sopas, Aceites y Condimentos > Paté > Aceitunas",2.1,Tarrina 150 g,https://a0.soysuper.com/1950e03305c232eef2fa6fdda61db0cf.110.110.0.min.wmark.9d8ccd52.jpg,True,conservas,3806503984130,1.9091,1.3631,0.1,S2,UND,PRV-00072,2018-07-30,,0
PROD_001462,683026592508c1405f82501a,Arroz marinera congelado,Hacendado,Arroz,Congelados > Platos Preparados > Arroz,2.2,Paquete 350 g,https://a2.soysuper.com/257af9fa35b9597aee126704fa697429.110.110.0.min.wmark.bd8e9dc9.jpg,True,congelados,5598862016116,2.0,1.4865,0.1,S2,UND,PRV-00045,2021-09-29,180,1
PROD_001463,67f5646a91e12845003d59e1,Gambon grande congelado,Hacendado,Gambón congelado,Congelados > Pescados y Mariscos > Gambón congelado,6.0,Caja 500 g,https://a2.soysuper.com/1c16bcec6b9d08f36e5c151eb1cb5196.110.110.0.min.wmark.b723b33d.jpg,True,congelados,9733715356018,5.4545,3.9749,0.1,S2,UND,PRV-00030,2020-04-30,180,1
