movement_id,date,product_id,location_type,location_id,movement_type,reason,reference_id,quantity_delta,quantity_after
MOV_000006608,2026-03-04,PROD_002706,DC,DC_SEV,OUT,sale,ORD_00000375,-2,230
MOV_000006609,2026-03-04,PROD_000104,DC,DC_SEV,OUT,sale,ORD_00000375,-2,319
MOV_000006610,2026-03-04,PROD_001234,DC,DC_SEV,OUT,sale,ORD_00000375,-3,166
MOV_000006611,2026-03-04,PROD_001325,DC,DC_SEV,OUT,sale,ORD_00000375,-4,208
MOV_000006612,2026-03-04,PROD_001756,DC,DC_SEV,OUT,sale,ORD_00000375,-1,373
MOV_000006613,2026-03-04,PROD_000459,DC,DC_SEV,OUT,sale,ORD_00000375,-1,154
MOV_000006614,2026-03-04,PROD_000150,DC,DC_SEV,OUT,sale,ORD_00000375,-2,379
MOV_000006615,2026-03-04,PROD_001932,DC,DC_SEV,OUT,sale,ORD_00000375,-1,339
MOV_000006616,2026-03-04,PROD_002177,DC,DC_SEV,OUT,sale,ORD_00000375,-3,430
MOV_000006617,2026-03-04,PROD_002487,DC,DC_SEV,OUT,sale,ORD_00000375,-2,175
MOV_000006618,2026-03-04,PROD_000131,DC,DC_SEV,OUT,sale,ORD_00000375,-1,169
MOV_000006619,2026-03-04,PROD_002560,DC,DC_SEV,OUT,sale,ORD_00000375,-1,185
MOV_000006620,2026-03-04,PROD_001869,DC,DC_SEV,OUT,sale,ORD_00000375,-1,258
MOV_000006621,2026-03-04,PROD_001228,DC,DC_SEV,OUT,sale,ORD_00000375,-1,102
MOV_000006622,2026-03-04,PROD_000126,DC,DC_SEV,OUT,sale,ORD_00000375,-1,342
MOV_000006623,2026-03-04,PROD_001801,DC,DC_SEV,OUT,sale,ORD_00000375,-3,236
MOV_000006624,2026-03-04,PROD_001091,DC,DC_ZGZ,OUT,sale,ORD_00000376,-3,103
MOV_000006625,2026-03-04,PROD_002778,DC,DC_ZGZ,OUT,sale,ORD_00000376,-3,194
MOV_000006626,2026-03-04,PROD_001953,DC,DC_ZGZ,OUT,sale,ORD_00000376,-2,239
MOV_000006627,2026-03-04,PROD_002598,DC,DC_ZGZ,OUT,sale,ORD_00000376,-6,177
MOV_000006628,2026-03-04,PROD_001325,DC,DC_ZGZ,OUT,sale,ORD_00000376,-1,219
MOV_000006629,2026-03-04,PROD_002214,DC,DC_ZGZ,OUT,sale,ORD_00000376,-6,99
MOV_000006630,2026-03-04,PROD_000472,DC,DC_BCN,OUT,sale,ORD_00000377,-7,218
MOV_000006631,2026-03-04,PROD_000675,DC,DC_BCN,OUT,sale,ORD_00000377,-1,270
MOV_000006632,2026-03-04,PROD_000351,DC,DC_BCN,OUT,sale,ORD_00000377,-4,258
MOV_000006633,2026-03-04,PROD_003655,DC,DC_BCN,OUT,sale,ORD_00000377,-1,261
MOV_000006634,2026-03-04,PROD_001387,DC,DC_BCN,OUT,sale,ORD_00000377,-1,205
MOV_000006635,2026-03-04,PROD_001197,DC,DC_BCN,OUT,sale,ORD_00000377,-6,98
MOV_000006636,2026-03-04,PROD_000001,DC,DC_BCN,OUT,sale,ORD_00000377,-5,191
MOV_000006637,2026-03-04,PROD_001299,DC,DC_BCN,OUT,sale,ORD_00000377,-1,168
MOV_000006638,2026-03-04,PROD_003667,DC,DC_BCN,OUT,sale,ORD_00000377,-4,225
MOV_000006639,2026-03-04,PROD_001817,DC,DC_BCN,OUT,sale,ORD_00000377,-2,124
MOV_000006640,2026-03-04,PROD_002622,DC,DC_BCN,OUT,sale,ORD_00000377,-2,168
MOV_000006641,2026-03-04,PROD_003649,DC,DC_BCN,OUT,sale,ORD_00000377,-1,209
MOV_000006642,2026-03-04,PROD_002888,DC,DC_BCN,OUT,sale,ORD_00000377,-1,150
MOV_000006643,2026-03-04,PROD_001791,DC,DC_BCN,OUT,sale,ORD_00000377,-1,226
MOV_000006644,2026-03-04,PROD_002631,DC,DC_BCN,OUT,sale,ORD_00000377,-1,38
MOV_000006645,2026-03-04,PROD_003105,DC,DC_BCN,OUT,sale,ORD_00000377,-1,138
MOV_000006646,2026-03-04,PROD_003567,DC,DC_BCN,OUT,sale,ORD_00000377,-1,164
MOV_000006647,2026-03-04,PROD_001595,DC,DC_BCN,OUT,sale,ORD_00000377,-5,147
MOV_000006648,2026-03-04,PROD_002936,DC,DC_BCN,OUT,sale,ORD_00000377,-4,85
MOV_000006649,2026-03-04,PROD_001546,DC,DC_SEV,OUT,sale,ORD_00000378,-2,236
MOV_000006650,2026-03-04,PROD_003684,DC,DC_SEV,OUT,sale,ORD_00000378,-1,299
MOV_000006651,2026-03-04,PROD_001375,DC,DC_SEV,OUT,sale,ORD_00000378,-1,470
MOV_000006652,2026-03-04,PROD_002525,DC,DC_SEV,OUT,sale,ORD_00000378,-2,282
MOV_000006653,2026-03-04,PROD_000467,DC,DC_SEV,OUT,sale,ORD_00000378,-1,199
MOV_000006654,2026-03-04,PROD_003660,DC,DC_SEV,OUT,sale,ORD_00000378,-1,205
MOV_000006655,2026-03-04,PROD_000066,DC,DC_SEV,OUT,sale,ORD_00000378,-1,403
MOV_000006656,2026-03-04,PROD_002816,DC,DC_SEV,OUT,sale,ORD_00000378,-1,253
MOV_000006657,2026-03-04,PROD_001126,DC,DC_SEV,OUT,sale,ORD_00000378,-2,256
MOV_000006658,2026-03-04,PROD_002885,DC,DC_SEV,OUT,sale,ORD_00000378,-1,187
MOV_000006659,2026-03-04,PROD_001215,DC,DC_SEV,OUT,sale,ORD_00000378,-1,341
MOV_000006660,2026-03-04,PROD_001310,DC,DC_SEV,OUT,sale,ORD_00000378,-2,285
MOV_000006661,2026-03-04,PROD_001228,DC,DC_SEV,OUT,sale,ORD_00000378,-3,99
MOV_000006662,2026-03-04,PROD_000534,DC,DC_SEV,OUT,sale,ORD_00000378,-2,432
MOV_000006663,2026-03-04,PROD_001444,DC,DC_SEV,OUT,sale,ORD_00000378,-2,190
MOV_000006664,2026-03-04,PROD_000311,DC,DC_SEV,OUT,sale,ORD_00000379,-3,342
MOV_000006665,2026-03-04,PROD_001995,DC,DC_SEV,OUT,sale,ORD_00000379,-5,119
MOV_000006666,2026-03-04,PROD_002502,DC,DC_VLC,OUT,sale,ORD_00000380,-3,198
MOV_000006667,2026-03-04,PROD_000762,DC,DC_VLC,OUT,sale,ORD_00000380,-2,119
MOV_000006668,2026-03-04,PROD_003406,DC,DC_VLC,OUT,sale,ORD_00000380,-2,149
MOV_000006669,2026-03-04,PROD_002100,DC,DC_VLC,OUT,sale,ORD_00000380,-3,350
MOV_000006670,2026-03-04,PROD_001284,DC,DC_ZGZ,OUT,sale,ORD_00000381,-2,382
MOV_000006671,2026-03-04,PROD_000916,DC,DC_ZGZ,OUT,sale,ORD_00000381,-1,162
MOV_000006672,2026-03-04,PROD_000603,DC,DC_ZGZ,OUT,sale,ORD_00000381,-1,335
MOV_000006673,2026-03-04,PROD_002723,DC,DC_ZGZ,OUT,sale,ORD_00000381,-2,294
MOV_000006674,2026-03-04,PROD_001397,DC,DC_ZGZ,OUT,sale,ORD_00000381,-2,118
MOV_000006675,2026-03-04,PROD_002353,DC,DC_ZGZ,OUT,sale,ORD_00000381,-2,121
MOV_000006676,2026-03-04,PROD_000555,DC,DC_ZGZ,OUT,sale,ORD_00000381,-1,217
MOV_000006677,2026-03-04,PROD_000029,DC,DC_ZGZ,OUT,sale,ORD_00000381,-2,222
MOV_000006678,2026-03-04,PROD_002595,DC,DC_ZGZ,OUT,sale,ORD_00000381,-4,166
MOV_000006679,2026-03-04,PROD_003477,DC,DC_ZGZ,OUT,sale,ORD_00000381,-5,262
MOV_000006680,2026-03-04,PROD_000364,DC,DC_ZGZ,OUT,sale,ORD_00000381,-2,243
MOV_000006681,2026-03-04,PROD_000387,DC,DC_ZGZ,OUT,sale,ORD_00000381,-2,239
MOV_000006682,2026-03-04,PROD_001767,DC,DC_ZGZ,OUT,sale,ORD_00000381,-1,162
MOV_000006683,2026-03-04,PROD_001368,DC,DC_ZGZ,OUT,sale,ORD_00000381,-3,142
MOV_000006684,2026-03-04,PROD_003496,DC,DC_ZGZ,OUT,sale,ORD_00000381,-4,288
MOV_000006685,2026-03-04,PROD_003342,DC,DC_ZGZ,OUT,sale,ORD_00000381,-2,261
MOV_000006686,2026-03-04,PROD_001392,DC,DC_ZGZ,OUT,sale,ORD_00000382,-1,279
MOV_000006687,2026-03-04,PROD_002193,DC,DC_ZGZ,OUT,sale,ORD_00000382,-1,243
MOV_000006688,2026-03-04,PROD_000688,DC,DC_ZGZ,OUT,sale,ORD_00000382,-2,176
MOV_000006689,2026-03-04,PROD_001302,DC,DC_ZGZ,OUT,sale,ORD_00000382,-2,347
MOV_000006690,2026-03-04,PROD_000625,DC,DC_ZGZ,OUT,sale,ORD_00000382,-2,284
MOV_000006691,2026-03-05,PROD_001429,DC,DC_BCN,IN,receipt,GR-2026-00000474,167,177
MOV_000006692,2026-03-05,PROD_002973,DC,DC_BCN,IN,receipt,GR-2026-00000475,146,203
MOV_000006693,2026-03-05,PROD_002402,DC,DC_SEV,IN,receipt,GR-2026-00000476,299,317
MOV_000006694,2026-03-05,PROD_000848,DC,DC_SEV,IN,receipt,GR-2026-00000477,424,424
MOV_000006695,2026-03-05,PROD_001647,DC,DC_SEV,IN,receipt,GR-2026-00000478,447,447
MOV_000006696,2026-03-05,PROD_000751,DC,DC_SEV,IN,receipt,GR-2026-00000479,243,297
MOV_000006697,2026-03-05,PROD_003466,DC,DC_SEV,IN,receipt,GR-2026-00000480,255,326
MOV_000006698,2026-03-05,PROD_001675,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0000958,-6,233
MOV_000006699,2026-03-05,PROD_001675,STORE,ST_00277,TRANSFER,transfer_in,TR-2026-0000958,6,6
MOV_000006700,2026-03-05,PROD_002340,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0000963,-6,260
MOV_000006701,2026-03-05,PROD_002340,STORE,ST_00277,TRANSFER,transfer_in,TR-2026-0000963,6,6
MOV_000006702,2026-03-05,PROD_000485,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000977,-3,258
MOV_000006703,2026-03-05,PROD_000485,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000977,3,7
MOV_000006704,2026-03-05,PROD_001378,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0000981,-17,125
MOV_000006705,2026-03-05,PROD_001378,STORE,ST_00374,TRANSFER,transfer_in,TR-2026-0000981,17,17
MOV_000006706,2026-03-05,PROD_002935,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0001000,-6,264
MOV_000006707,2026-03-05,PROD_002935,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0001000,6,6
MOV_000006708,2026-03-05,PROD_002743,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0001002,-3,150
MOV_000006709,2026-03-05,PROD_002743,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0001002,3,6
MOV_000006710,2026-03-05,PROD_002918,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0001012,-7,299
MOV_000006711,2026-03-05,PROD_002918,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0001012,7,7
MOV_000006712,2026-03-05,PROD_000127,DC,DC_ZGZ,TRANSFER,transfer_out,TR-2026-0001033,-8,257
MOV_000006713,2026-03-05,PROD_000127,STORE,ST_01403,TRANSFER,transfer_in,TR-2026-0001033,8,9
MOV_000006714,2026-03-05,PROD_001754,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0001034,-7,280
MOV_000006715,2026-03-05,PROD_001754,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0001034,7,7
MOV_000006716,2026-03-05,PROD_000341,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0001058,-9,209
MOV_000006717,2026-03-05,PROD_000341,STORE,ST_00374,TRANSFER,transfer_in,TR-2026-0001058,9,11
MOV_000006718,2026-03-05,PROD_002341,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0001063,-11,152
MOV_000006719,2026-03-05,PROD_002341,STORE,ST_00374,TRANSFER,transfer_in,TR-2026-0001063,11,12
MOV_000006720,2026-03-05,PROD_003173,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001072,-10,146
MOV_000006721,2026-03-05,PROD_003173,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0001072,10,11
MOV_000006722,2026-03-05,PROD_001009,STORE,ST_00952,OUT,sale,ORD_00000383,-2,5
MOV_000006723,2026-03-05,PROD_001485,STORE,ST_00952,OUT,sale,ORD_00000383,-1,6
MOV_000006724,2026-03-05,PROD_001922,STORE,ST_00952,OUT,sale,ORD_00000383,-3,5
MOV_000006725,2026-03-05,PROD_002891,STORE,ST_00952,OUT,sale,ORD_00000383,-1,1
MOV_000006726,2026-03-05,PROD_001350,STORE,ST_00952,OUT,sale,ORD_00000383,-1,0
MOV_000006727,2026-03-05,PROD_002940,STORE,ST_00952,OUT,sale,ORD_00000383,-1,8
MOV_000006728,2026-03-05,PROD_003338,STORE,ST_00952,OUT,sale,ORD_00000383,-3,1
MOV_000006729,2026-03-05,PROD_003106,STORE,ST_00952,OUT,sale,ORD_00000383,-2,1
MOV_000006730,2026-03-05,PROD_003622,STORE,ST_00952,OUT,sale,ORD_00000383,-2,6
MOV_000006731,2026-03-05,PROD_003702,DC,DC_VLC,OUT,sale,ORD_00000384,-2,129
MOV_000006732,2026-03-05,PROD_000359,DC,DC_VLC,OUT,sale,ORD_00000384,-2,129
MOV_000006733,2026-03-05,PROD_001213,DC,DC_VLC,OUT,sale,ORD_00000384,-1,168
MOV_000006734,2026-03-05,PROD_000447,DC,DC_VLC,OUT,sale,ORD_00000384,-1,166
MOV_000006735,2026-03-05,PROD_002961,DC,DC_VLC,OUT,sale,ORD_00000384,-1,38
MOV_000006736,2026-03-05,PROD_000425,DC,DC_VLC,OUT,sale,ORD_00000384,-1,172
MOV_000006737,2026-03-05,PROD_000260,DC,DC_VLC,OUT,sale,ORD_00000384,-4,277
MOV_000006738,2026-03-05,PROD_001969,DC,DC_VLC,OUT,sale,ORD_00000384,-2,155
MOV_000006739,2026-03-05,PROD_000551,DC,DC_VLC,OUT,sale,ORD_00000384,-1,112
MOV_000006740,2026-03-05,PROD_000980,DC,DC_VLC,OUT,sale,ORD_00000384,-2,386
MOV_000006741,2026-03-05,PROD_002163,DC,DC_VLC,OUT,sale,ORD_00000384,-1,392
MOV_000006742,2026-03-05,PROD_001867,DC,DC_VLC,OUT,sale,ORD_00000384,-3,198
MOV_000006743,2026-03-05,PROD_001944,DC,DC_VLC,OUT,sale,ORD_00000384,-1,212
MOV_000006744,2026-03-05,PROD_002507,DC,DC_VLC,OUT,sale,ORD_00000384,-1,216
MOV_000006745,2026-03-05,PROD_002913,STORE,ST_00952,OUT,sale,ORD_00000385,-3,6
MOV_000006746,2026-03-05,PROD_002670,STORE,ST_00952,OUT,sale,ORD_00000385,-3,5
MOV_000006747,2026-03-05,PROD_001690,STORE,ST_00952,OUT,sale,ORD_00000385,-2,5
MOV_000006748,2026-03-05,PROD_000323,STORE,ST_00952,OUT,sale,ORD_00000385,-1,7
MOV_000006749,2026-03-05,PROD_003135,STORE,ST_00952,OUT,sale,ORD_00000385,-1,2
MOV_000006750,2026-03-05,PROD_000193,STORE,ST_00952,OUT,sale,ORD_00000385,-3,1
MOV_000006751,2026-03-05,PROD_002889,STORE,ST_00952,OUT,sale,ORD_00000385,-1,6
MOV_000006752,2026-03-05,PROD_000457,STORE,ST_00952,OUT,sale,ORD_00000385,-1,1
MOV_000006753,2026-03-05,PROD_000839,STORE,ST_00952,OUT,sale,ORD_00000385,-2,4
MOV_000006754,2026-03-05,PROD_000945,STORE,ST_00952,OUT,sale,ORD_00000385,-2,8
MOV_000006755,2026-03-05,PROD_000027,STORE,ST_00952,OUT,sale,ORD_00000385,-2,8
MOV_000006756,2026-03-05,PROD_002153,STORE,ST_00952,OUT,sale,ORD_00000385,-1,5
MOV_000006757,2026-03-05,PROD_002238,STORE,ST_00952,OUT,sale,ORD_00000385,-1,9
MOV_000006758,2026-03-05,PROD_000842,STORE,ST_00952,OUT,sale,ORD_00000385,-2,0
MOV_000006759,2026-03-05,PROD_000607,STORE,ST_00374,OUT,sale,ORD_00000386,-3,5
MOV_000006760,2026-03-05,PROD_001600,STORE,ST_00374,OUT,sale,ORD_00000386,-2,0
MOV_000006761,2026-03-05,PROD_003725,STORE,ST_00374,OUT,sale,ORD_00000386,-3,1
MOV_000006762,2026-03-05,PROD_002160,STORE,ST_00374,OUT,sale,ORD_00000386,-1,1
MOV_000006763,2026-03-05,PROD_003120,STORE,ST_00374,OUT,sale,ORD_00000386,-2,4
MOV_000006764,2026-03-05,PROD_001892,STORE,ST_00374,OUT,sale,ORD_00000386,-1,7
MOV_000006765,2026-03-05,PROD_001413,STORE,ST_00374,OUT,sale,ORD_00000386,-1,9
MOV_000006766,2026-03-05,PROD_002304,STORE,ST_00374,OUT,sale,ORD_00000386,-4,10
MOV_000006767,2026-03-05,PROD_001761,STORE,ST_00374,OUT,sale,ORD_00000386,-4,7
MOV_000006768,2026-03-05,PROD_001851,STORE,ST_00374,OUT,sale,ORD_00000386,-4,11
MOV_000006769,2026-03-05,PROD_001437,STORE,ST_00374,OUT,sale,ORD_00000386,-2,5
MOV_000006770,2026-03-05,PROD_000845,STORE,ST_00374,OUT,sale,ORD_00000386,-1,6
MOV_000006771,2026-03-05,PROD_000483,STORE,ST_00374,OUT,sale,ORD_00000386,-3,9
MOV_000006772,2026-03-05,PROD_000235,STORE,ST_00374,OUT,sale,ORD_00000386,-2,14
MOV_000006773,2026-03-05,PROD_000902,STORE,ST_00374,OUT,sale,ORD_00000386,-1,9
MOV_000006774,2026-03-05,PROD_000532,STORE,ST_00374,OUT,sale,ORD_00000386,-1,14
MOV_000006775,2026-03-05,PROD_000757,STORE,ST_00374,OUT,sale,ORD_00000386,-1,0
MOV_000006776,2026-03-05,PROD_000560,STORE,ST_00374,OUT,sale,ORD_00000386,-1,5
MOV_000006777,2026-03-05,PROD_000048,DC,DC_MAD,OUT,sale,ORD_00000387,-1,317
MOV_000006778,2026-03-05,PROD_003116,DC,DC_MAD,OUT,sale,ORD_00000387,-1,471
MOV_000006779,2026-03-05,PROD_000996,DC,DC_MAD,OUT,sale,ORD_00000387,-2,463
MOV_000006780,2026-03-05,PROD_002478,DC,DC_MAD,OUT,sale,ORD_00000387,-2,327
MOV_000006781,2026-03-05,PROD_000468,DC,DC_MAD,OUT,sale,ORD_00000387,-4,203
MOV_000006782,2026-03-05,PROD_001928,DC,DC_MAD,OUT,sale,ORD_00000387,-1,287
MOV_000006783,2026-03-05,PROD_002484,DC,DC_MAD,OUT,sale,ORD_00000387,-2,180
MOV_000006784,2026-03-05,PROD_000776,DC,DC_MAD,OUT,sale,ORD_00000387,-5,271
MOV_000006785,2026-03-05,PROD_003287,DC,DC_MAD,OUT,sale,ORD_00000387,-3,583
MOV_000006786,2026-03-05,PROD_001558,DC,DC_MAD,OUT,sale,ORD_00000387,-2,206
MOV_000006787,2026-03-05,PROD_001291,DC,DC_MAD,OUT,sale,ORD_00000387,-1,288
MOV_000006788,2026-03-05,PROD_001848,DC,DC_MAD,OUT,sale,ORD_00000387,-1,283
MOV_000006789,2026-03-06,PROD_001052,DC,DC_BCN,IN,receipt,GR-2026-00000481,190,212
MOV_000006790,2026-03-06,PROD_002395,DC,DC_BCN,IN,receipt,GR-2026-00000482,159,225
MOV_000006791,2026-03-06,PROD_000929,DC,DC_ZGZ,IN,receipt,GR-2026-00000483,244,254
MOV_000006792,2026-03-06,PROD_000681,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000980,-3,173
MOV_000006793,2026-03-06,PROD_000681,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000980,3,7
MOV_000006794,2026-03-06,PROD_002463,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0001003,-6,152
MOV_000006795,2026-03-06,PROD_002463,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0001003,6,6
MOV_000006796,2026-03-06,PROD_001616,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001019,-7,204
MOV_000006797,2026-03-06,PROD_001616,STORE,ST_00981,TRANSFER,transfer_in,TR-2026-0001019,7,11
MOV_000006798,2026-03-06,PROD_002820,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001049,-5,174
MOV_000006799,2026-03-06,PROD_002820,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0001049,5,6
MOV_000006800,2026-03-06,PROD_003594,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0001054,-7,332
MOV_000006801,2026-03-06,PROD_003594,STORE,ST_00374,TRANSFER,transfer_in,TR-2026-0001054,7,10
MOV_000006802,2026-03-06,PROD_001765,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0001056,-15,192
MOV_000006803,2026-03-06,PROD_001765,STORE,ST_00374,TRANSFER,transfer_in,TR-2026-0001056,15,15
MOV_000006804,2026-03-06,PROD_000157,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0001061,-12,212
MOV_000006805,2026-03-06,PROD_000157,STORE,ST_00374,TRANSFER,transfer_in,TR-2026-0001061,12,12
MOV_000006806,2026-03-06,PROD_001429,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001073,-7,170
MOV_000006807,2026-03-06,PROD_001429,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0001073,7,11
MOV_000006808,2026-03-06,PROD_003119,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001074,-3,200
MOV_000006809,2026-03-06,PROD_003119,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0001074,3,6
MOV_000006810,2026-03-06,PROD_001264,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0001079,-6,113
MOV_000006811,2026-03-06,PROD_001264,STORE,ST_00277,TRANSFER,transfer_in,TR-2026-0001079,6,6
MOV_000006812,2026-03-06,PROD_001632,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0001107,-4,156
MOV_000006813,2026-03-06,PROD_001632,STORE,ST_00277,TRANSFER,transfer_in,TR-2026-0001107,4,5
MOV_000006814,2026-03-06,PROD_000204,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0001108,-3,285
MOV_000006815,2026-03-06,PROD_000204,STORE,ST_00277,TRANSFER,transfer_in,TR-2026-0001108,3,7
MOV_000006816,2026-03-06,PROD_002160,DC,DC_ZGZ,OUT,sale,ORD_00000388,-2,357
MOV_000006817,2026-03-06,PROD_002965,DC,DC_ZGZ,OUT,sale,ORD_00000388,-2,39
MOV_000006818,2026-03-06,PROD_001312,DC,DC_BCN,OUT,sale,ORD_00000389,-1,222
MOV_000006819,2026-03-06,PROD_001564,DC,DC_BCN,OUT,sale,ORD_00000389,-1,114
MOV_000006820,2026-03-06,PROD_000033,DC,DC_BCN,OUT,sale,ORD_00000389,-3,155
MOV_000006821,2026-03-06,PROD_000759,DC,DC_BCN,OUT,sale,ORD_00000389,-3,195
MOV_000006822,2026-03-06,PROD_001533,DC,DC_BCN,OUT,sale,ORD_00000389,-2,166
MOV_000006823,2026-03-06,PROD_002090,DC,DC_BCN,OUT,sale,ORD_00000389,-3,116
MOV_000006824,2026-03-06,PROD_002239,STORE,ST_01294,OUT,sale,ORD_00000390,-1,5
MOV_000006825,2026-03-06,PROD_003493,STORE,ST_01294,OUT,sale,ORD_00000390,-2,1
MOV_000006826,2026-03-06,PROD_002192,STORE,ST_01294,OUT,sale,ORD_00000390,-3,1
MOV_000006827,2026-03-06,PROD_001521,STORE,ST_01294,OUT,sale,ORD_00000390,-1,4
MOV_000006828,2026-03-06,PROD_002400,STORE,ST_01294,OUT,sale,ORD_00000390,-1,8
MOV_000006829,2026-03-06,PROD_001210,STORE,ST_01294,OUT,sale,ORD_00000390,-1,5
MOV_000006830,2026-03-06,PROD_001373,STORE,ST_01294,OUT,sale,ORD_00000390,-1,5
MOV_000006831,2026-03-06,PROD_002129,STORE,ST_01294,OUT,sale,ORD_00000390,-2,0
MOV_000006832,2026-03-06,PROD_000949,STORE,ST_01294,OUT,sale,ORD_00000390,-3,3
MOV_000006833,2026-03-06,PROD_002448,DC,DC_BCN,OUT,sale,ORD_00000391,-1,250
MOV_000006834,2026-03-06,PROD_002559,DC,DC_BCN,OUT,sale,ORD_00000391,-2,172
MOV_000006835,2026-03-06,PROD_003189,DC,DC_BCN,OUT,sale,ORD_00000391,-1,208
MOV_000006836,2026-03-06,PROD_001359,DC,DC_BCN,OUT,sale,ORD_00000391,-4,155
MOV_000006837,2026-03-06,PROD_000384,DC,DC_ZGZ,OUT,sale,ORD_00000392,-3,211
MOV_000006838,2026-03-06,PROD_002183,DC,DC_ZGZ,OUT,sale,ORD_00000392,-5,277
MOV_000006839,2026-03-06,PROD_002371,DC,DC_ZGZ,OUT,sale,ORD_00000392,-1,182
MOV_000006840,2026-03-06,PROD_002670,DC,DC_ZGZ,OUT,sale,ORD_00000392,-2,114
MOV_000006841,2026-03-06,PROD_000257,DC,DC_ZGZ,OUT,sale,ORD_00000392,-6,185
MOV_000006842,2026-03-06,PROD_003123,DC,DC_ZGZ,OUT,sale,ORD_00000392,-3,283
MOV_000006843,2026-03-07,PROD_002260,DC,DC_BCN,IN,receipt,GR-2026-00000484,362,362
MOV_000006844,2026-03-07,PROD_002413,DC,DC_BCN,IN,receipt,GR-2026-00000485,344,375
MOV_000006845,2026-03-07,PROD_002444,DC,DC_BCN,IN,receipt,GR-2026-00000486,158,277
MOV_000006846,2026-03-07,PROD_002876,DC,DC_BCN,IN,receipt,GR-2026-00000487,352,386
MOV_000006847,2026-03-07,PROD_000268,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0000987,-13,205
MOV_000006848,2026-03-07,PROD_000268,STORE,ST_00374,TRANSFER,transfer_in,TR-2026-0000987,13,13
MOV_000006849,2026-03-07,PROD_001769,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0000990,-5,390
MOV_000006850,2026-03-07,PROD_001769,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0000990,5,6
MOV_000006851,2026-03-07,PROD_000776,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0000997,-7,354
MOV_000006852,2026-03-07,PROD_000776,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0000997,7,7
MOV_000006853,2026-03-07,PROD_000086,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0001006,-7,399
MOV_000006854,2026-03-07,PROD_000086,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0001006,7,9
MOV_000006855,2026-03-07,PROD_003095,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001017,-1,152
MOV_000006856,2026-03-07,PROD_003095,STORE,ST_00981,TRANSFER,transfer_in,TR-2026-0001017,1,7
MOV_000006857,2026-03-07,PROD_003457,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001018,-11,117
MOV_000006858,2026-03-07,PROD_003457,STORE,ST_00981,TRANSFER,transfer_in,TR-2026-0001018,11,11
MOV_000006859,2026-03-07,PROD_002219,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0001039,-6,217
MOV_000006860,2026-03-07,PROD_002219,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0001039,6,6
MOV_000006861,2026-03-07,PROD_000813,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0001062,-9,110
MOV_000006862,2026-03-07,PROD_000813,STORE,ST_00374,TRANSFER,transfer_in,TR-2026-0001062,9,9
MOV_000006863,2026-03-07,PROD_003203,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0001064,-15,155
MOV_000006864,2026-03-07,PROD_003203,STORE,ST_00374,TRANSFER,transfer_in,TR-2026-0001064,15,15
