delivery_id,sale_id,dc_id,carrier,tracking_number,dispatch_date,estimated_delivery_date,actual_delivery_date,delivery_status,weight_kg,packages,signature_required,total_amount
ALB-2026-0000366,SO-2026-0000519,DC_SEV,SEUR,4832508033220,2026-03-29,2026-04-02,2026-04-02,delivered,3.3,1,False,61.08
ALB-2026-0000367,SO-2026-0000521,DC_SEV,GLS,8253988631555,2026-03-30,2026-04-03,2026-04-03,delivered,1.8,1,False,74.56
ALB-2026-0000369,SO-2026-0000524,DC_SEV,SEUR,8993382990366,2026-03-31,2026-04-03,2026-04-03,delivered,2.1,1,True,115.45
ALB-2026-0000371,SO-2026-0000528,DC_MAD,Correos Express,3129500532955,2026-04-01,2026-04-03,2026-04-03,delivered,5.7,1,True,199.01
ALB-2026-0000372,SO-2026-0000529,DC_ZGZ,GLS,7557644411114,2026-04-01,2026-04-03,2026-04-03,delivered,0.9,1,False,24.37
ALB-2026-0000368,SO-2026-0000523,DC_SEV,Correos Express,2438986707556,2026-03-31,2026-04-04,2026-04-04,delivered,1.5,1,False,43.38
ALB-2026-0000370,SO-2026-0000526,DC_VLC,MRW,3435117778643,2026-03-31,2026-04-04,2026-04-04,delivered,1.8,1,False,85.65
ALB-2026-0000373,SO-2026-0000530,DC_ZGZ,MRW,5593837834705,2026-04-02,2026-04-04,2026-04-04,delivered,0.3,1,False,31.25
ALB-2026-0000375,SO-2026-0000534,DC_SEV,MRW,2277109909600,2026-04-02,2026-04-04,2026-04-04,delivered,6.6,1,True,102.66
ALB-2026-0000376,SO-2026-0000535,DC_VLC,GLS,7019694920248,2026-04-02,2026-04-05,2026-04-05,delivered,4.8,1,False,83.33
ALB-2026-0000377,SO-2026-0000537,DC_MAD,MRW,5900846487886,2026-04-03,2026-04-05,2026-04-05,delivered,1.8,1,False,29.48
ALB-2026-0000381,SO-2026-0000543,DC_BCN,GLS,0400251590618,2026-04-04,2026-04-05,2026-04-05,delivered,1.8,1,False,53.95
ALB-2026-0000374,SO-2026-0000532,DC_MAD,SEUR,2085978855235,2026-04-02,2026-04-06,2026-04-06,delivered,7.2,1,True,140.44
ALB-2026-0000379,SO-2026-0000541,DC_ZGZ,SEUR,2936514237820,2026-04-04,2026-04-06,2026-04-06,delivered,2.7,1,False,40.71
ALB-2026-0000380,SO-2026-0000542,DC_SEV,GLS,7036633221320,2026-04-04,2026-04-06,2026-04-06,delivered,7.8,1,True,129.77
ALB-2026-0000383,SO-2026-0000547,DC_BCN,Correos Express,4696625795810,2026-04-05,2026-04-06,2026-04-06,delivered,0.9,1,False,32.17
ALB-2026-0000378,SO-2026-0000538,DC_SEV,Correos Express,4356717706996,2026-04-03,2026-04-08,2026-04-08,delivered,2.7,1,False,31.16
ALB-2026-0000382,SO-2026-0000546,DC_SEV,MRW,2926866614951,2026-04-05,2026-04-08,2026-04-08,delivered,1.8,1,False,38.27
ALB-2026-0000385,SO-2026-0000549,DC_SEV,MRW,0857047018499,2026-04-06,2026-04-09,2026-04-09,delivered,3.3,1,False,42.0
ALB-2026-0000386,SO-2026-0000551,DC_MAD,Correos Express,5209290165883,2026-04-06,2026-04-09,2026-04-09,delivered,2.1,1,False,47.95
ALB-2026-0000392,SO-2026-0000560,DC_BCN,MRW,8123247688474,2026-04-08,2026-04-09,2026-04-09,delivered,2.7,1,False,60.32
ALB-2026-0000384,SO-2026-0000548,DC_ZGZ,GLS,5189670964211,2026-04-06,2026-04-10,2026-04-10,delivered,3.3,1,False,35.1
ALB-2026-0000388,SO-2026-0000555,DC_BCN,MRW,5675511865973,2026-04-07,2026-04-10,2026-04-10,delivered,1.8,1,False,23.5
ALB-2026-0000389,SO-2026-0000557,DC_BCN,SEUR,8222168722690,2026-04-08,2026-04-10,2026-04-10,delivered,1.5,1,False,33.45
ALB-2026-0000387,SO-2026-0000554,DC_SEV,Correos Express,5491539382427,2026-04-07,2026-04-11,2026-04-11,delivered,7.2,1,True,158.37
ALB-2026-0000391,SO-2026-0000559,DC_ZGZ,MRW,4524086922563,2026-04-08,2026-04-11,2026-04-11,delivered,3.3,1,False,65.58
ALB-2026-0000394,SO-2026-0000563,DC_ZGZ,MRW,6688215420427,2026-04-09,2026-04-11,2026-04-11,delivered,0.9,1,False,40.65
ALB-2026-0000395,SO-2026-0000564,DC_BCN,SEUR,6356555317174,2026-04-09,2026-04-11,2026-04-11,delivered,3.6,1,False,69.09
ALB-2026-0000397,SO-2026-0000566,DC_MAD,GLS,0545192563782,2026-04-09,2026-04-11,2026-04-11,delivered,2.1,1,False,52.08
ALB-2026-0000390,SO-2026-0000558,DC_MAD,MRW,5537698149763,2026-04-08,2026-04-12,2026-04-13,delivered,1.8,1,False,28.83
ALB-2026-0000393,SO-2026-0000561,DC_MAD,Correos Express,8468985772140,2026-04-08,2026-04-12,2026-04-12,delivered,3.9,1,False,87.55
ALB-2026-0000400,SO-2026-0000570,DC_ZGZ,GLS,9352388843085,2026-04-10,2026-04-12,2026-04-12,delivered,3.3,1,False,69.71
ALB-2026-0000402,SO-2026-0000573,DC_BCN,MRW,4488353050164,2026-04-11,2026-04-12,2026-04-12,delivered,3.9,1,False,96.4
ALB-2026-0000396,SO-2026-0000565,DC_ZGZ,SEUR,5821035897560,2026-04-09,2026-04-13,2026-04-13,delivered,1.8,1,False,41.04
ALB-2026-0000398,SO-2026-0000567,DC_MAD,SEUR,0058323185500,2026-04-09,2026-04-13,2026-04-13,delivered,13.5,1,True,371.22
ALB-2026-0000399,SO-2026-0000569,DC_MAD,SEUR,7648002725687,2026-04-09,2026-04-13,2026-04-13,delivered,0.9,1,False,24.59
ALB-2026-0000401,SO-2026-0000572,DC_BCN,Correos Express,3115145728031,2026-04-11,2026-04-13,2026-04-13,delivered,0.6,1,False,21.97
ALB-2026-0000405,SO-2026-0000576,DC_BCN,SEUR,4680398485471,2026-04-11,2026-04-13,2026-04-13,delivered,1.5,1,False,54.45
ALB-2026-0000410,SO-2026-0000582,DC_BCN,SEUR,7349264532259,2026-04-11,2026-04-13,2026-04-13,delivered,2.1,1,False,59.01
ALB-2026-0000404,SO-2026-0000575,DC_MAD,GLS,7594662673214,2026-04-11,2026-04-14,2026-04-14,delivered,6.9,1,True,188.76
ALB-2026-0000406,SO-2026-0000577,DC_VLC,MRW,8162010248237,2026-04-11,2026-04-14,2026-04-14,delivered,0.9,1,False,58.78
ALB-2026-0000407,SO-2026-0000578,DC_ZGZ,MRW,2526899520862,2026-04-11,2026-04-14,2026-04-14,delivered,3.9,1,False,49.93
ALB-2026-0000408,SO-2026-0000579,DC_BCN,MRW,3850826330426,2026-04-11,2026-04-14,2026-04-14,delivered,1.2,1,False,58.69
ALB-2026-0000409,SO-2026-0000581,DC_ZGZ,SEUR,9311884143992,2026-04-11,2026-04-15,2026-04-15,delivered,1.8,1,False,84.0
ALB-2026-0000412,SO-2026-0000585,DC_BCN,SEUR,3069898984763,2026-04-12,2026-04-15,2026-04-15,delivered,1.2,1,False,27.02
ALB-2026-0000415,SO-2026-0000588,DC_ZGZ,Correos Express,6161687820368,2026-04-13,2026-04-15,2026-04-15,delivered,1.5,1,False,48.33
ALB-2026-0000413,SO-2026-0000586,DC_ZGZ,SEUR,2699789330171,2026-04-13,2026-04-16,2026-04-19,delivered,2.1,1,False,66.82
ALB-2026-0000403,SO-2026-0000574,DC_SEV,Correos Express,8663261461793,2026-04-11,2026-04-17,2026-04-17,delivered,1.5,1,False,43.26
ALB-2026-0000411,SO-2026-0000584,DC_ZGZ,SEUR,0293774912762,2026-04-12,2026-04-17,2026-04-17,delivered,0.6,1,False,19.95
ALB-2026-0000414,SO-2026-0000587,DC_SEV,MRW,5836348481647,2026-04-13,2026-04-17,2026-04-17,delivered,3.0,1,False,64.77
ALB-2026-0000416,SO-2026-0000589,DC_MAD,GLS,6215886278128,2026-04-14,2026-04-17,2026-04-17,delivered,0.9,1,False,23.3
ALB-2026-0000417,SO-2026-0000590,DC_MAD,Correos Express,3747417151863,2026-04-14,2026-04-17,2026-04-17,delivered,4.5,1,False,73.42
ALB-2026-0000418,SO-2026-0000592,DC_BCN,GLS,3510723117661,2026-04-15,2026-04-17,2026-04-17,delivered,0.6,1,False,38.95
ALB-2026-0000419,SO-2026-0000594,DC_BCN,GLS,5155310377213,2026-04-15,2026-04-17,2026-04-17,delivered,4.2,1,False,73.43
ALB-2026-0000420,SO-2026-0000596,DC_MAD,SEUR,1920892600907,2026-04-15,2026-04-17,2026-04-17,delivered,0.3,1,False,12.0
ALB-2026-0000421,SO-2026-0000597,DC_BCN,MRW,6246630900504,2026-04-15,2026-04-18,2026-04-18,delivered,1.5,1,False,28.4
ALB-2026-0000422,SO-2026-0000598,DC_MAD,MRW,7173617959194,2026-04-15,2026-04-18,2026-04-18,delivered,0.9,1,False,18.3
ALB-2026-0000425,SO-2026-0000604,DC_BCN,SEUR,9197498685965,2026-04-16,2026-04-18,2026-04-18,delivered,1.5,1,False,18.19
ALB-2026-0000429,SO-2026-0000612,DC_BCN,SEUR,8215225090035,2026-04-17,2026-04-18,2026-04-18,delivered,5.7,1,True,153.52
ALB-2026-0000424,SO-2026-0000602,DC_ZGZ,SEUR,0257130855376,2026-04-16,2026-04-19,2026-04-19,delivered,2.7,1,False,74.51
ALB-2026-0000426,SO-2026-0000606,DC_BCN,GLS,6503483991300,2026-04-16,2026-04-19,2026-04-19,delivered,3.3,1,False,64.5
ALB-2026-0000431,SO-2026-0000615,DC_BCN,MRW,4410555503876,2026-04-18,2026-04-19,2026-04-19,delivered,3.3,1,False,45.03
ALB-2026-0000423,SO-2026-0000600,DC_ZGZ,MRW,1054946472931,2026-04-16,2026-04-20,2026-04-20,delivered,1.8,1,False,28.66
ALB-2026-0000430,SO-2026-0000613,DC_MAD,GLS,8020927032188,2026-04-17,2026-04-20,2026-04-20,delivered,2.4,1,False,32.2
ALB-2026-0000428,SO-2026-0000610,DC_SEV,GLS,1869874674774,2026-04-17,2026-04-21,2026-04-21,delivered,9.9,1,True,154.45
ALB-2026-0000433,SO-2026-0000617,DC_ZGZ,SEUR,7940873601274,2026-04-18,2026-04-21,2026-04-21,delivered,4.5,1,False,67.43
ALB-2026-0000434,SO-2026-0000619,DC_ZGZ,SEUR,0415325675617,2026-04-18,2026-04-21,2026-04-21,delivered,1.8,1,False,75.99
ALB-2026-0000436,SO-2026-0000622,DC_BCN,MRW,4983674611309,2026-04-19,2026-04-21,2026-04-21,delivered,3.9,1,False,99.65
ALB-2026-0000427,SO-2026-0000609,DC_ZGZ,SEUR,6504011903525,2026-04-17,2026-04-22,2026-04-22,delivered,1.2,1,False,43.9
ALB-2026-0000432,SO-2026-0000616,DC_SEV,GLS,3579941215981,2026-04-18,2026-04-22,2026-04-22,delivered,2.7,1,False,64.85
ALB-2026-0000435,SO-2026-0000621,DC_ZGZ,MRW,7056439779740,2026-04-19,2026-04-22,2026-04-22,delivered,2.4,1,False,67.01
ALB-2026-0000439,SO-2026-0000625,DC_SEV,MRW,8582171586935,2026-04-20,2026-04-22,2026-04-22,delivered,2.7,1,False,63.78
ALB-2026-0000441,SO-2026-0000628,DC_BCN,SEUR,9757275294061,2026-04-20,2026-04-22,2026-04-22,delivered,2.4,1,False,92.9
ALB-2026-0000437,SO-2026-0000623,DC_ZGZ,GLS,5890590226320,2026-04-19,2026-04-23,2026-04-26,delivered,2.1,1,False,69.75
ALB-2026-0000442,SO-2026-0000630,DC_BCN,GLS,0762463641255,2026-04-21,2026-04-23,2026-04-23,delivered,2.4,1,False,71.38
ALB-2026-0000443,SO-2026-0000631,DC_ZGZ,GLS,3120950728460,2026-04-21,2026-04-23,2026-04-23,delivered,1.5,1,False,38.47
ALB-2026-0000444,SO-2026-0000632,DC_MAD,SEUR,9690632266796,2026-04-21,2026-04-23,2026-04-23,delivered,4.8,1,False,95.83
ALB-2026-0000438,SO-2026-0000624,DC_MAD,Correos Express,0443863821586,2026-04-20,2026-04-24,2026-04-24,delivered,2.4,1,False,46.16
ALB-2026-0000440,SO-2026-0000626,DC_MAD,MRW,2493488925130,2026-04-20,2026-04-24,2026-04-24,delivered,2.1,1,False,86.92
ALB-2026-0000451,SO-2026-0000644,DC_BCN,SEUR,0107297327355,2026-04-23,2026-04-24,2026-04-24,delivered,1.5,1,False,26.2
ALB-2026-0000445,SO-2026-0000634,DC_BCN,GLS,5864429969229,2026-04-22,2026-04-25,2026-04-25,delivered,1.5,1,False,34.23
ALB-2026-0000446,SO-2026-0000636,DC_SEV,SEUR,1848229321741,2026-04-22,2026-04-25,2026-04-25,delivered,4.5,1,False,60.79
ALB-2026-0000448,SO-2026-0000641,DC_ZGZ,GLS,7304599489896,2026-04-23,2026-04-26,2026-04-26,delivered,3.3,1,False,50.11
ALB-2026-0000449,SO-2026-0000642,DC_SEV,GLS,4371320816781,2026-04-23,2026-04-26,2026-04-26,delivered,3.0,1,False,35.73
ALB-2026-0000450,SO-2026-0000643,DC_SEV,MRW,6390929565426,2026-04-23,2026-04-26,2026-04-26,delivered,4.8,1,True,129.21
ALB-2026-0000452,SO-2026-0000645,DC_SEV,SEUR,7924220149010,2026-04-24,2026-04-26,2026-04-26,delivered,4.5,1,False,95.35
ALB-2026-0000455,SO-2026-0000650,DC_BCN,SEUR,6854535129189,2026-04-25,2026-04-26,2026-04-26,delivered,2.4,1,False,55.45
ALB-2026-0000447,SO-2026-0000639,DC_ZGZ,SEUR,5260023083028,2026-04-23,2026-04-27,2026-04-27,delivered,8.1,1,True,228.18
ALB-2026-0000454,SO-2026-0000648,DC_ZGZ,MRW,4560288711230,2026-04-25,2026-04-27,2026-04-27,delivered,3.9,1,False,72.65
ALB-2026-0000453,SO-2026-0000646,DC_MAD,SEUR,4631652175984,2026-04-24,2026-04-28,2026-04-28,delivered,3.0,1,False,51.59
ALB-2026-0000456,SO-2026-0000651,DC_VLC,GLS,7936460525778,2026-04-25,2026-04-28,2026-04-28,delivered,3.3,1,False,92.96
ALB-2026-0000457,SO-2026-0000652,DC_BCN,GLS,0992873630981,2026-04-26,2026-04-29,2026-04-29,delivered,1.8,1,False,41.1
ALB-2026-0000458,SO-2026-0000654,DC_MAD,MRW,3722163746843,2026-04-27,2026-04-29,2026-04-29,delivered,3.3,1,False,48.62
ALB-2026-0000462,SO-2026-0000658,DC_BCN,MRW,9165698009204,2026-04-28,2026-04-29,2026-04-29,delivered,1.2,1,False,22.09
ALB-2026-0000461,SO-2026-0000657,DC_MAD,SEUR,8100177492341,2026-04-28,2026-04-30,2026-04-30,delivered,1.5,1,False,52.74
ALB-2026-0000459,SO-2026-0000655,DC_ZGZ,SEUR,6491276451591,2026-04-28,2026-05-01,2026-05-01,delivered,1.5,1,False,22.51
ALB-2026-0000469,SO-2026-0000668,DC_ZGZ,GLS,0757197149412,2026-04-30,2026-05-01,2026-05-01,delivered,2.4,1,False,52.87
ALB-2026-0000473,SO-2026-0000673,DC_ZGZ,SEUR,2041197974395,2026-04-30,2026-05-01,2026-05-01,delivered,0.6,1,False,29.66
ALB-2026-0000460,SO-2026-0000656,DC_ZGZ,GLS,8727616066047,2026-04-28,2026-05-02,2026-05-02,delivered,1.8,1,False,51.97
ALB-2026-0000463,SO-2026-0000660,DC_BCN,MRW,3727264800119,2026-04-29,2026-05-02,2026-05-02,delivered,2.7,1,False,36.97
ALB-2026-0000464,SO-2026-0000661,DC_BCN,SEUR,4152444937523,2026-04-29,2026-05-02,2026-05-02,delivered,8.1,1,True,211.11
ALB-2026-0000466,SO-2026-0000664,DC_MAD,SEUR,8148237319191,2026-04-29,2026-05-02,2026-05-02,delivered,3.3,1,False,70.03
ALB-2026-0000471,SO-2026-0000671,DC_BCN,SEUR,7327356442804,2026-04-30,2026-05-02,2026-05-02,delivered,1.2,1,False,95.69
ALB-2026-0000482,SO-2026-0000684,DC_ZGZ,MRW,6881185694318,2026-05-01,2026-05-02,2026-05-02,delivered,1.8,1,False,32.25
ALB-2026-0000465,SO-2026-0000662,DC_MAD,MRW,5096013211927,2026-04-29,2026-05-03,2026-05-03,delivered,2.7,1,True,100.23
ALB-2026-0000468,SO-2026-0000667,DC_ZGZ,MRW,6293585982961,2026-04-30,2026-05-03,2026-05-03,delivered,2.4,1,False,24.31
ALB-2026-0000480,SO-2026-0000682,DC_SEV,Correos Express,7100746029747,2026-05-01,2026-05-03,2026-05-03,delivered,3.3,1,False,79.07
ALB-2026-0000481,SO-2026-0000683,DC_ZGZ,GLS,3346920863873,2026-05-01,2026-05-03,2026-05-03,delivered,2.1,1,False,76.37
ALB-2026-0000483,SO-2026-0000685,DC_MAD,MRW,1167939961239,2026-05-01,2026-05-03,2026-05-03,delivered,2.4,1,False,41.86
ALB-2026-0000484,SO-2026-0000686,DC_BCN,SEUR,1121792349703,2026-05-02,2026-05-03,2026-05-03,delivered,1.8,1,False,30.8
ALB-2026-0000467,SO-2026-0000666,DC_ZGZ,SEUR,2874718203475,2026-04-30,2026-05-04,2026-05-04,delivered,6.0,1,False,89.53
ALB-2026-0000470,SO-2026-0000670,DC_SEV,SEUR,1883287313377,2026-04-30,2026-05-04,2026-05-04,delivered,1.8,1,False,85.61
ALB-2026-0000472,SO-2026-0000672,DC_ZGZ,MRW,8758171398940,2026-04-30,2026-05-04,2026-05-04,delivered,2.1,1,False,45.43
ALB-2026-0000475,SO-2026-0000676,DC_BCN,Correos Express,6820123180083,2026-05-01,2026-05-04,2026-05-04,delivered,1.2,1,False,23.79
ALB-2026-0000476,SO-2026-0000678,DC_BCN,MRW,6786965395604,2026-05-01,2026-05-04,2026-05-04,delivered,1.8,1,False,38.4
ALB-2026-0000477,SO-2026-0000679,DC_BCN,MRW,4824283060957,2026-05-01,2026-05-04,2026-05-04,delivered,1.8,1,False,65.52
ALB-2026-0000478,SO-2026-0000680,DC_BCN,SEUR,4859465659420,2026-05-01,2026-05-04,2026-05-04,delivered,1.5,1,True,104.11
ALB-2026-0000479,SO-2026-0000681,DC_ZGZ,SEUR,8976668203466,2026-05-01,2026-05-04,2026-05-04,delivered,4.2,1,False,95.95
ALB-2026-0000485,SO-2026-0000688,DC_MAD,MRW,9406402029673,2026-05-02,2026-05-04,2026-05-04,delivered,1.5,1,False,34.49
ALB-2026-0000486,SO-2026-0000692,DC_ZGZ,GLS,5734109963383,2026-05-02,2026-05-04,2026-05-04,delivered,3.9,1,False,53.65
ALB-2026-0000474,SO-2026-0000675,DC_MAD,SEUR,3777220186487,2026-05-01,2026-05-05,2026-05-05,delivered,1.8,1,False,29.08
ALB-2026-0000487,SO-2026-0000693,DC_ZGZ,Correos Express,7018692615673,2026-05-04,2026-05-07,2026-05-08,delivered,5.7,1,True,161.26
ALB-2026-0000488,SO-2026-0000694,DC_MAD,GLS,1066649487290,2026-05-04,2026-05-07,2026-05-07,delivered,2.7,1,False,67.8
ALB-2026-0000489,SO-2026-0000695,DC_BCN,Correos Express,1860158850360,2026-05-04,2026-05-07,2026-05-07,delivered,0.6,1,False,28.41
ALB-2026-0000490,SO-2026-0000697,DC_BCN,SEUR,5935336264941,2026-05-04,2026-05-07,2026-05-07,delivered,4.5,1,False,69.28
ALB-2026-0000494,SO-2026-0000702,DC_MAD,Correos Express,5073932349072,2026-05-05,2026-05-07,2026-05-07,delivered,2.7,1,False,46.28
ALB-2026-0000491,SO-2026-0000698,DC_ZGZ,GLS,4014266526588,2026-05-05,2026-05-08,2026-05-08,delivered,1.8,1,False,38.11
ALB-2026-0000492,SO-2026-0000699,DC_BCN,SEUR,0929606318309,2026-05-05,2026-05-08,2026-05-08,delivered,2.1,1,False,50.8
ALB-2026-0000497,SO-2026-0000706,DC_BCN,MRW,9539630633169,2026-05-05,2026-05-08,2026-05-08,delivered,3.9,1,False,70.91
ALB-2026-0000501,SO-2026-0000711,DC_VLC,MRW,2575000123488,2026-05-06,2026-05-08,2026-05-08,delivered,1.8,1,False,34.45
ALB-2026-0000504,SO-2026-0000715,DC_BCN,SEUR,6971865895282,2026-05-07,2026-05-08,2026-05-08,delivered,0.6,1,False,15.76
ALB-2026-0000493,SO-2026-0000701,DC_MAD,Correos Express,2714324609259,2026-05-05,2026-05-09,2026-05-09,delivered,7.5,1,True,184.28
ALB-2026-0000495,SO-2026-0000703,DC_MAD,GLS,0144294061321,2026-05-05,2026-05-09,2026-05-09,delivered,1.2,1,False,12.59
ALB-2026-0000496,SO-2026-0000705,DC_MAD,MRW,0336409676400,2026-05-05,2026-05-09,2026-05-09,delivered,1.8,1,False,15.8
ALB-2026-0000506,SO-2026-0000717,DC_BCN,MRW,3150149417507,2026-05-07,2026-05-09,2026-05-09,delivered,1.5,1,False,56.6
ALB-2026-0000508,SO-2026-0000719,DC_MAD,GLS,9691387021363,2026-05-07,2026-05-09,2026-05-09,delivered,9.0,1,True,207.69
ALB-2026-0000498,SO-2026-0000707,DC_ZGZ,SEUR,9195641993316,2026-05-06,2026-05-10,2026-05-10,delivered,0.3,1,False,34.11
ALB-2026-0000499,SO-2026-0000708,DC_ZGZ,GLS,3895887761293,2026-05-06,2026-05-10,2026-05-10,delivered,3.9,1,True,147.13
ALB-2026-0000500,SO-2026-0000709,DC_ZGZ,SEUR,8862873751455,2026-05-06,2026-05-10,2026-05-10,delivered,1.8,1,False,73.69
ALB-2026-0000502,SO-2026-0000712,DC_ZGZ,GLS,2115771113574,2026-05-06,2026-05-10,2026-05-10,delivered,3.6,1,False,88.47
ALB-2026-0000505,SO-2026-0000716,DC_ZGZ,SEUR,3829653120027,2026-05-07,2026-05-10,2026-05-10,delivered,1.8,1,False,66.15
ALB-2026-0000507,SO-2026-0000718,DC_BCN,MRW,9925784192481,2026-05-07,2026-05-10,2026-05-10,delivered,0.3,1,False,13.6
ALB-2026-0000509,SO-2026-0000720,DC_SEV,MRW,0246568885039,2026-05-07,2026-05-10,2026-05-10,delivered,2.1,1,False,78.02
ALB-2026-0000511,SO-2026-0000723,DC_ZGZ,MRW,6412455348651,2026-05-08,2026-05-10,2026-05-10,delivered,1.5,1,False,68.34
ALB-2026-0000515,SO-2026-0000728,DC_MAD,GLS,6870876397883,2026-05-08,2026-05-10,2026-05-10,delivered,2.1,1,False,30.76
ALB-2026-0000519,SO-2026-0000733,DC_BCN,MRW,0162738677514,2026-05-09,2026-05-10,2026-05-11,delivered,3.0,1,False,58.39
ALB-2026-0000503,SO-2026-0000713,DC_SEV,MRW,0230379429338,2026-05-06,2026-05-11,2026-05-11,delivered,1.5,1,False,44.14
ALB-2026-0000510,SO-2026-0000722,DC_MAD,MRW,1626538911260,2026-05-07,2026-05-11,2026-05-11,delivered,4.5,1,False,65.14
ALB-2026-0000512,SO-2026-0000724,DC_ZGZ,MRW,1421766108234,2026-05-08,2026-05-11,2026-05-11,delivered,1.2,1,False,34.86
ALB-2026-0000513,SO-2026-0000725,DC_SEV,SEUR,0218911331753,2026-05-08,2026-05-11,2026-05-11,delivered,5.7,1,False,84.76
ALB-2026-0000514,SO-2026-0000726,DC_ZGZ,SEUR,2679799931920,2026-05-08,2026-05-11,2026-05-11,delivered,3.0,1,True,117.72
ALB-2026-0000516,SO-2026-0000729,DC_MAD,GLS,0728227250957,2026-05-09,2026-05-11,2026-05-11,delivered,0.9,1,False,54.25
ALB-2026-0000517,SO-2026-0000730,DC_ZGZ,GLS,2390167684546,2026-05-09,2026-05-13,2026-05-13,delivered,2.4,1,False,48.8
ALB-2026-0000518,SO-2026-0000731,DC_SEV,MRW,3731356403675,2026-05-09,2026-05-13,2026-05-13,delivered,1.8,1,False,57.68
ALB-2026-0000521,SO-2026-0000737,DC_BCN,GLS,7032750864665,2026-05-11,2026-05-13,2026-05-13,delivered,4.2,1,True,170.74
ALB-2026-0000522,SO-2026-0000738,DC_SEV,Correos Express,3777364991137,2026-05-11,2026-05-14,2026-05-18,delivered,2.4,1,False,33.45
ALB-2026-0000523,SO-2026-0000741,DC_BCN,SEUR,4224212254600,2026-05-12,2026-05-14,2026-05-14,delivered,3.9,1,False,73.47
ALB-2026-0000527,SO-2026-0000747,DC_BCN,SEUR,6635378913905,2026-05-13,2026-05-14,2026-05-14,delivered,1.8,1,False,23.21
ALB-2026-0000520,SO-2026-0000735,DC_ZGZ,GLS,3113119865223,2026-05-11,2026-05-15,2026-05-15,delivered,2.1,1,False,25.2
ALB-2026-0000524,SO-2026-0000742,DC_BCN,MRW,5777986611520,2026-05-12,2026-05-15,2026-05-15,delivered,2.7,1,False,89.24
ALB-2026-0000525,SO-2026-0000743,DC_BCN,SEUR,5043962299691,2026-05-12,2026-05-15,2026-05-15,delivered,1.2,1,False,25.25
ALB-2026-0000526,SO-2026-0000744,DC_SEV,MRW,2702984272901,2026-05-12,2026-05-15,2026-05-15,delivered,0.9,1,False,21.8
ALB-2026-0000528,SO-2026-0000748,DC_BCN,MRW,7378747044090,2026-05-13,2026-05-15,2026-05-15,delivered,3.0,1,False,45.08
ALB-2026-0000531,SO-2026-0000753,DC_BCN,SEUR,3126586461042,2026-05-14,2026-05-15,2026-05-15,delivered,0.9,1,False,19.87
ALB-2026-0000529,SO-2026-0000751,DC_ZGZ,GLS,0682029498828,2026-05-14,2026-05-16,2026-05-16,delivered,6.3,1,True,116.55
ALB-2026-0000530,SO-2026-0000752,DC_BCN,SEUR,3695119164036,2026-05-14,2026-05-17,2026-05-17,delivered,1.2,1,False,33.67
ALB-2026-0000535,SO-2026-0000759,DC_ZGZ,SEUR,2210622499575,2026-05-15,2026-05-17,2026-05-17,delivered,3.3,1,False,62.26
ALB-2026-0000532,SO-2026-0000754,DC_MAD,MRW,8798435202004,2026-05-14,2026-05-18,2026-05-18,delivered,4.5,1,False,91.9
ALB-2026-0000534,SO-2026-0000758,DC_ZGZ,SEUR,2534190398773,2026-05-15,2026-05-18,2026-05-18,delivered,4.5,1,True,112.27
ALB-2026-0000537,SO-2026-0000762,DC_SEV,SEUR,7760404395711,2026-05-15,2026-05-18,2026-05-18,delivered,5.7,1,True,118.19
ALB-2026-0000538,SO-2026-0000763,DC_SEV,SEUR,9678511446253,2026-05-15,2026-05-18,2026-05-20,delivered,0.6,1,False,16.63
ALB-2026-0000539,SO-2026-0000765,DC_BCN,SEUR,8033888781700,2026-05-16,2026-05-18,2026-05-18,delivered,2.7,1,False,58.26
ALB-2026-0000533,SO-2026-0000757,DC_ZGZ,MRW,4654077627668,2026-05-15,2026-05-19,2026-05-19,delivered,1.2,1,False,16.4
ALB-2026-0000540,SO-2026-0000767,DC_BCN,SEUR,1456445986179,2026-05-16,2026-05-19,2026-05-19,delivered,2.4,1,False,39.93
ALB-2026-0000536,SO-2026-0000760,DC_ZGZ,Correos Express,9096312264930,2026-05-15,2026-05-20,2026-05-20,delivered,1.8,1,False,73.06
ALB-2026-0000541,SO-2026-0000769,DC_SEV,Correos Express,9313627929556,2026-05-18,2026-05-21,2026-05-23,delivered,1.2,1,False,39.25
ALB-2026-0000542,SO-2026-0000770,DC_SEV,GLS,1940855034088,2026-05-18,2026-05-21,2026-05-21,delivered,4.2,1,True,119.13
ALB-2026-0000546,SO-2026-0000778,DC_ZGZ,SEUR,7909908631171,2026-05-21,2026-05-22,2026-05-25,delivered,6.6,1,True,108.33
ALB-2026-0000543,SO-2026-0000772,DC_MAD,Correos Express,4421749880395,2026-05-19,2026-05-23,2026-05-23,delivered,0.6,1,False,19.5
ALB-2026-0000548,SO-2026-0000780,DC_BCN,GLS,4346018688549,2026-05-21,2026-05-23,2026-05-23,delivered,1.8,1,False,37.45
ALB-2026-0000549,SO-2026-0000781,DC_ZGZ,GLS,7547307034942,2026-05-22,2026-05-24,2026-05-24,delivered,2.4,1,False,25.05
ALB-2026-0000550,SO-2026-0000782,DC_SEV,SEUR,7820527737921,2026-05-22,2026-05-24,2026-05-24,delivered,4.5,1,True,183.15
